NAME: vrp_morphed_n200_mo25_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 198
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 400
DATA_SECTION
x1,x2,types,arrival.time
243.52,39.56,depot,0
110.2,330.31,depot,0
213.52,286.43,node,1262.62
217.17,279.61,node,1325.86
205.88,337.23,node,1176.78
234.08,56.13,node,0
298.01,190.07,node,132.62
45.73,75.01,node,0
130.63,341.56,node,849.73
319.93,166.74,node,541.97
325.89,227.24,node,1200.08
82.47,79.9,node,1264.24
91.05,124.82,node,735.56
330.3,228.72,node,834.93
285.53,12.47,node,903.03
116.22,333.16,node,0
62.24,109.35,node,1144.88
312.12,177.86,node,547.66
56.92,101.54,node,0
46.14,73.07,node,0
360.02,203.53,node,293.62
82.47,319.07,node,0
130.41,358.86,node,0
288.57,5.14,node,0
231.26,345.66,node,261.69
84.92,107.39,node,152.87
246.24,337.27,node,784.41
327.53,228.15,node,1310.21
87.9,130.51,node,1078.76
205.84,324.29,node,628.8
262.3,12.09,node,0
240.11,308.62,node,707.43
260.81,74.09,node,1277.04
351.29,245.45,node,268.91
204.34,282.57,node,16.27
55.8,99.13,node,418.84
218.95,313.62,node,948.97
73.86,76.31,node,389.62
200.38,328.88,node,0
113.73,98.17,node,0
356.91,236.7,node,836.14
207.5,337.8,node,0
74.25,75.5,node,1278.76
242.21,337.64,node,0
91.94,333.34,node,92.89
356.36,174,node,952.65
239.14,55.78,node,609.39
63.4,84.67,node,0
290.88,209.2,node,209.22
342.9,236.37,node,366.45
302.96,197.94,node,0
203.09,287.83,node,0
188.85,296.54,node,0
330.07,202.97,node,0
65.34,132.26,node,987.14
69.95,49.28,node,0
284.89,9.64,node,0
124.5,362.61,node,96.86
186.06,311.63,node,0
287.25,51.83,node,0
97.32,309.43,node,1310.56
39.87,157.71,node,1340.74
226.82,51.03,node,0
205.51,318.47,node,0
205.93,280.87,node,640.48
129.23,352.29,node,185.24
339.59,209.96,node,1238.2
214.99,332.63,node,1054.66
226.05,291.1,node,720.96
346.26,186.2,node,253.08
249.15,335.78,node,264.39
93.95,307.91,node,0
83.67,118.5,node,552.53
292.9,2.82,node,1301.76
300.09,202.52,node,0
309.28,193.33,node,26.89
130.41,349.06,node,0
274.75,317.79,node,882.8
223.09,332.52,node,0
344.04,174.75,node,537.5
101.71,342.39,node,0
78.98,85.72,node,633.67
48.18,98.24,node,1233.77
99.67,312.8,node,195.91
281.81,341,node,592.79
183.21,284.81,node,670.51
312.5,201.28,node,542.55
272.81,12.01,node,273.89
85.98,358.72,node,843.2
80.05,72.76,node,1158.66
80.73,74.75,node,0
71.73,341.61,node,287.07
62.39,133.7,node,950.54
363.55,165.51,node,1214.45
280.94,329.41,node,1026.51
57.82,65.03,node,698.63
304.21,56.98,node,0
230.37,299.55,node,1172.57
204.8,52.24,node,34.28
221.63,53.19,node,878.3
263.63,36.16,node,0
69.59,329.48,node,1293.94
197.62,30.65,node,338.04
241.52,319.9,node,630.5
100.98,119.42,node,689.15
326.23,172.22,node,0
103.33,314.13,node,0
229.37,17.05,node,66.37
212.98,3.33,node,1192.49
95,368.32,node,877.22
349.52,209.31,node,1243.45
124.89,326.9,node,913.76
217.17,333.18,node,2.13
81.44,327.37,node,641.58
219.15,366.7,node,261.98
254.03,14.91,node,651.53
230.93,333.94,node,0
118.47,344.28,node,755.98
335.99,234.36,node,479.98
249.78,77.58,node,1286.8
200.09,11.61,node,254.96
211.96,58.83,node,1204.23
64.31,104.83,node,1061.29
265.16,320.01,node,0
349.45,173.73,node,0
243.39,58.38,node,1306.58
127.84,321.48,node,1346.89
346.74,232.77,node,42.76
82.33,137.4,node,1261.4
235.48,303.42,node,420.12
51.39,72.98,node,791.68
234.04,28.66,node,75.49
89.81,353.46,node,0
97.77,327.09,node,1038.44
113.9,327.63,node,306.71
290.29,182.14,node,348.79
308.52,216.24,node,953.23
83.93,327.28,node,1397.45
265.53,328.74,node,937.9
304.87,174.35,node,1125.57
271.37,21.25,node,599.39
85.4,297.47,node,1370.54
199.9,307.64,node,585.45
263.9,28.53,node,1037.17
240.42,52.14,node,699.64
196.76,292.74,node,1061.96
103.55,322.55,node,990.48
79.23,352.03,node,103.34
80.66,134.57,node,43.11
345.28,214.24,node,0
321.18,223.94,node,786.44
246.88,323.56,node,0
90.06,351.43,node,181.92
55.33,74.52,node,1011.19
344.82,195.39,node,576.27
