NAME: vrp_n50_cl2_dyn75_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 2
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,membership,arrival.time
75.77,94.41,depot,0,0
35.2,21.19,depot,0,0
65.24,100,node,1,0
77.95,92.22,node,1,0
76.4,100,node,1,0
69.38,87.55,node,1,13.46
70.1,79.9,node,1,0
83.27,96.17,node,1,252.82
77.66,94.01,node,1,219.77
71.1,86.87,node,1,357.42
83.56,81.36,node,1,0
79.8,87.15,node,1,0
78.35,87.63,node,1,383.97
70.98,100,node,1,293.92
81.88,74.78,node,1,92.28
76.92,90.27,node,1,241.38
65.37,96.32,node,1,288.76
76.96,91.4,node,1,248.23
93.82,73.83,node,1,57.09
83.44,91.76,node,1,334.93
81.77,90.25,node,1,0
70.33,78.76,node,1,319.9
73.85,100,node,1,14.77
84.82,100,node,1,84.97
84.14,100,node,1,70.99
84.03,98.75,node,1,0
29.87,16.31,node,2,145.12
20.56,21.13,node,2,0
43.43,30.63,node,2,110.81
36.07,16.18,node,2,119.65
65.31,27.93,node,2,0
48.2,18.1,node,2,159.82
34.86,25.29,node,2,91.15
50.54,18.34,node,2,266.83
43.01,2.02,node,2,18.09
30.56,9.37,node,2,62.63
45.39,19.68,node,2,36.63
31.63,33.71,node,2,299.55
45.42,12.97,node,2,41.35
39.12,9.95,node,2,64.12
30.85,35.98,node,2,0
48.47,31.33,node,2,28.94
29.98,3.97,node,2,101.34
24.45,29.9,node,2,367.53
32.55,1.4,node,2,106.65
33.56,34.09,node,2,0
41.09,13.67,node,2,284.13
21.06,13.63,node,2,283.7
35.52,29.31,node,2,176.32
17.46,30.55,node,2,245.38
