NAME: vrp_n800_gm_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,arrival.time
117.29,753.45,depot,0
1360.28,1254.37,depot,0
33.27,975.37,node,3948.65
608.72,1309.27,node,2530.18
675.76,188.63,node,0
306.28,1061.37,node,3869.59
1128.53,322.57,node,5282.23
21.63,938.98,node,4787.02
1169.92,1112.11,node,0
692.36,845.26,node,3927.75
1169.98,591.23,node,3260.91
22.31,1117.56,node,1114.08
72.5,757.93,node,4998.89
669.46,369.29,node,5895.74
1030.14,726.62,node,3846.01
351.67,126.71,node,0
1333.51,412.29,node,4818.27
1111.63,886.53,node,1791.99
1438.6,34.82,node,0
662.78,337.76,node,0
657.61,1018.23,node,5062.34
400.02,1147.16,node,5064.67
598.03,1242.98,node,2219.18
371.03,117.13,node,0
1490.57,158,node,0
762.15,1514.23,node,1215.11
76.26,1489.41,node,692.41
1237.65,1474.32,node,3061.49
529.79,1039.9,node,1185.86
884.6,250.16,node,0
1082.13,1456.23,node,5893.1
443.73,1475.3,node,3341.58
84.57,270.78,node,28.12
681.21,117.39,node,1749.91
976.19,905.97,node,2646.42
1561.67,584.65,node,3246.16
1551.68,736.27,node,728.16
141.58,743.58,node,2139.58
797.41,1246.25,node,212.76
633.1,1317.87,node,0
624.53,451.77,node,5501.58
509.6,1167.97,node,5698.42
1092.12,793.55,node,3346.25
455.38,106.03,node,3190.44
624.15,60.24,node,2270.19
1584.27,380.14,node,3123.66
1267.21,349.43,node,1614.48
499.85,675.82,node,1220.04
1307.39,879.6,node,0
353.46,1141.98,node,0
801.72,383.99,node,3451.64
267.16,1433.09,node,2354.99
191.45,772.2,node,0
1436.18,420.56,node,4214.92
149.94,511.87,node,1350.91
1384.09,1062.88,node,192.52
442.55,1164.88,node,1021.53
43.65,914.3,node,2991.13
1259.82,1405.91,node,5364.41
573.86,654.73,node,459.6
40.16,328.63,node,0
1193.75,753.31,node,3427.53
47.4,607.05,node,3662.05
694.18,396.1,node,1613.03
410.6,1480.05,node,0
796.82,745.88,node,4323.21
1045.37,22.31,node,159.05
133.85,1509.16,node,1815.27
288.76,599.27,node,0
167.14,12.87,node,2894.16
1299.83,1568.84,node,4521.31
1004,604.06,node,2607.01
1008.92,1577.39,node,1961.08
625.42,223.39,node,0
691.61,899.55,node,0
557.81,1270.98,node,3264.37
1269.69,310.24,node,2499.13
1419.1,1137.12,node,0
1041.8,905.13,node,0
948.58,16.19,node,4460.11
524.52,411.12,node,0
121.1,753.57,node,0
946.22,1482.98,node,0
285.34,1592.47,node,0
1186.16,335.97,node,0
470.2,872.3,node,4604.15
1022.7,1032.63,node,5503.2
199.72,1441.77,node,4691.71
408.43,1171.71,node,0
1312.92,975.54,node,5025.95
1286.05,359,node,1525.8
73.34,1465.87,node,1436.31
1400.85,1284.42,node,5010.3
204.81,499.85,node,2250.9
974.13,363.6,node,138.84
751.31,1052.15,node,3806.05
891.67,1177.17,node,3241.46
1168.63,744.15,node,74.95
751.77,1381.77,node,5059.84
1581.78,1080,node,4851.02
1575.47,258.35,node,0
629.26,19.34,node,2111.66
974.16,1385.71,node,1917.07
552.77,161.14,node,3942.85
699.38,499.57,node,1033.33
366.61,695.19,node,4566.03
9.72,985.21,node,5559.07
38.2,542.76,node,0
94.01,927.96,node,3954.85
1223.32,1327.48,node,3535
750.47,535.39,node,0
1361.33,611.23,node,0
930.75,969.1,node,4364.92
299.02,793.18,node,5295.35
974.5,174.83,node,0
1429.35,1353.49,node,1111.36
1270.91,713.37,node,4902.92
806.55,1200.6,node,0
676.85,1272.86,node,1630.81
1047.01,625.12,node,4698.73
1420.38,23.76,node,3628.68
1427.23,1189.46,node,0
285.42,109.42,node,2495.52
412,851.23,node,0
181.5,196.21,node,3918.54
1275.45,1081.23,node,0
175.26,89.63,node,0
1326.51,1276.82,node,4922.71
1233.67,1060.17,node,2760.63
1509.9,390.79,node,2626.17
747.13,256.6,node,5740.87
1503.77,92.8,node,0
1256.29,24.34,node,0
1399.37,1333.37,node,1673.72
631.14,419,node,0
159.52,88.66,node,0
443.14,556.85,node,0
1155.56,928.35,node,1207.75
570.09,1286.75,node,0
612.34,544.43,node,2826.07
51.15,215.76,node,735.63
834.31,1237.78,node,4449.46
193.72,1403.58,node,2747.47
1416.29,1580.75,node,1189.24
119.43,1047.71,node,685.34
1254.76,406.44,node,2350.08
1366.61,1026.33,node,0
59.49,720.98,node,1803.9
440.23,315.14,node,1970.6
1027.31,969.9,node,4180.5
1256.13,1559.41,node,0
640.1,318.68,node,0
1496.48,695.61,node,380.75
624.83,543.26,node,4884.87
678.33,54.41,node,4378.5
458.27,158.72,node,5054.92
978.8,670.77,node,4517.26
894.1,75.74,node,539.58
63.95,42.45,node,4957.41
1192.45,277.62,node,0
330.38,604.94,node,5623.15
1050.39,941.32,node,0
835.86,538.29,node,4239.35
1013.5,791.28,node,0
988.1,1203.72,node,4727.7
455.83,270.5,node,5321.83
358.09,1349.81,node,5592.47
862.43,512.48,node,1428.97
1594.2,374.22,node,3138.61
526.27,495.99,node,0
517.34,1263.86,node,3126.99
56.52,407.21,node,1855.88
840.98,1476.52,node,0
954.89,237.37,node,1928.02
1187.34,346.36,node,0
1524.54,1001.75,node,3068.25
783.39,411.31,node,5262.4
133.26,1131.48,node,617.56
415.88,1187.85,node,0
1399.75,419.77,node,4063.43
1363.29,916.19,node,4234.2
1348.65,1465.04,node,1654.06
1515.05,1133.47,node,2367.88
1044.29,1350.97,node,4003.07
781.05,1471.91,node,4396.3
300.41,471.42,node,592.54
1140.85,1041.04,node,0
136.11,226.83,node,2597.05
737.92,1365.65,node,4802.78
1497.45,1065.61,node,0
1352.47,1173.32,node,2536.33
1145.9,503.58,node,4990.43
198.09,1068.35,node,2404.46
951.72,742.22,node,0
1583.76,1040.45,node,0
984.65,1257.24,node,2778.47
436.92,1442.73,node,2204.35
101.93,843.85,node,0
115.69,252.97,node,0
1397.62,431.39,node,0
580.52,215.26,node,0
1513,380.09,node,186.98
893.31,1156.89,node,3446
820.26,1003.4,node,0
1516.43,723.78,node,4614.45
175.68,1014.89,node,2661.94
1310.25,847.2,node,0
603.75,528.17,node,4328.14
890.63,1233.18,node,0
502.19,1015.98,node,0
131.75,1238.98,node,0
1247.9,286.16,node,709.1
309.18,634.24,node,5728.94
1048.94,1540.35,node,5419.18
696.24,603.7,node,4096.1
315.44,124.09,node,5131.61
1591.46,846.94,node,4375.1
714.79,1519.56,node,3676.63
50.28,1369.78,node,131.68
1499.23,879.1,node,0
1393.57,1063.93,node,5105.93
961.99,800.72,node,5485.03
478.42,1478.52,node,1890.46
1294.95,147.08,node,4579.61
1523.43,795.13,node,0
1363.29,1251.56,node,0
203.7,1391.75,node,0
1550.21,1442.48,node,429.6
891.36,1298.21,node,4945.95
8.58,245.97,node,1342.02
217.22,1167.61,node,0
9.36,1215.2,node,3578.81
1307,1057.31,node,1505.83
1251.46,1452.86,node,0
1489.71,623.65,node,0
589.9,1531.17,node,3514.2
1559.13,730.54,node,0
1317.99,312.01,node,2761.48
1259.92,945.15,node,0
996.52,248.64,node,896.52
1547.77,831.19,node,0
799.87,660.54,node,0
1429.91,1323.55,node,2022.78
641.67,900.95,node,4151.28
716.07,730.36,node,2098.97
1497.25,307.76,node,4225.69
1093.33,755.11,node,757.65
29.06,372,node,0
264.84,502.53,node,1881.96
793.34,1386.96,node,1366.56
682.46,711.98,node,5692.09
1587.28,694.29,node,609.11
1422.32,756.14,node,3604.49
553.21,1333.44,node,0
1129.35,16.55,node,343.62
1453.96,494.61,node,0
1082.07,137.84,node,1307.92
1022.56,1316.81,node,2837.08
239.37,753.77,node,2366.93
