NAME: vrp_n100_cl5_dyn75_r5.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 5
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,membership,arrival.time
82.73,104.69,depot,0,0
198.63,8.63,depot,0,0
68.3,114.16,node,1,0
61.55,105.4,node,1,477.79
74.89,102.99,node,1,419.57
78.23,103.3,node,1,0
81.65,107.85,node,1,513.19
80.58,112.7,node,1,44.73
75.06,104.33,node,1,0
67.44,108.25,node,1,58.83
83.8,110.47,node,1,355.74
72.59,100.74,node,1,255.83
73.93,104.12,node,1,73.23
76.74,102.5,node,1,0
90.85,118.11,node,1,574.98
68.68,94.81,node,1,0
91.28,105.25,node,1,512.68
75.53,109.75,node,1,143.38
74.26,103.64,node,1,603.4
85.42,110.45,node,1,277.49
87.66,108.67,node,1,221.19
78.55,200,node,2,0
71.83,186.5,node,2,0
78.57,199.43,node,2,207.11
83.67,187.28,node,2,0
78.03,192.18,node,2,164.68
80.71,200,node,2,586.96
82.4,187.12,node,2,0
67.25,190.73,node,2,299.98
78.81,189.85,node,2,67.25
76.79,200,node,2,430.94
79.73,200,node,2,19.77
75.71,198.46,node,2,166.04
66.26,200,node,2,458.67
59.6,184.17,node,2,101.15
78.14,188.02,node,2,329.12
78.22,184.69,node,2,417.7
75.17,181.21,node,2,0
79.12,180.61,node,2,598.95
77.29,196.23,node,2,251.32
200,32.24,node,3,29.58
180.78,5.03,node,3,211.1
192.05,1.85,node,3,181.23
185.8,13.45,node,3,332.43
200,13.71,node,3,62.99
200,0,node,3,0
200,5.95,node,3,483.6
194.86,1.71,node,3,601.72
196.71,17.95,node,3,0
190.45,5.54,node,3,0
200,13.13,node,3,0
200,5.64,node,3,178.73
196.88,0,node,3,89.69
200,15.9,node,3,340.54
200,0,node,3,574.17
200,1.72,node,3,364.06
200,8.24,node,3,202.79
200,10.1,node,3,451.33
190.25,7.03,node,3,449.6
193.36,0,node,3,0
197.22,0,node,3,394.46
198.45,10.46,node,3,320.95
134.43,73.14,node,4,65.58
134.12,79.36,node,4,307.26
126.59,87.46,node,4,227.04
131.01,73.59,node,4,310.86
119.99,81.81,node,4,383.79
123.7,92.48,node,4,0
133.18,59.41,node,4,228.58
121.77,70.26,node,4,311.53
121.81,67.33,node,4,0
133,82.07,node,4,250.42
132.31,87.5,node,4,238.52
128.95,89.79,node,4,92.89
121,74.34,node,4,0
123.55,76.57,node,4,279.5
122.63,84,node,4,341.16
128.28,87.41,node,4,0
118.11,68.18,node,4,133.78
124.27,72.97,node,4,580.33
118.14,82.18,node,4,0
23.67,154.59,node,5,0
22.29,146.88,node,5,256.97
29.17,139.76,node,5,60.48
18.96,145.65,node,5,617.7
38.45,146.87,node,5,437.36
11.03,147.19,node,5,518.87
7.9,133.45,node,5,297.79
28.36,132.95,node,5,418.22
4.24,139.05,node,5,32.39
12.35,145.86,node,5,529.93
15.76,166.12,node,5,0
29.43,125.81,node,5,413.34
20.62,139.56,node,5,496.01
24.58,134.31,node,5,0
13.33,143.75,node,5,196.48
21.41,128.76,node,5,0
14.44,125.42,node,5,80.99
22.54,137.36,node,5,356.79
29.84,153.4,node,5,426.65
