NAME: vrp_n100_cl5_dyn50_r5.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 5
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,membership,arrival.time
82.73,104.69,depot,0,0
198.63,8.63,depot,0,0
68.3,114.16,node,1,0
61.55,105.4,node,1,0
74.89,102.99,node,1,0
78.23,103.3,node,1,0
81.65,107.85,node,1,0
80.58,112.7,node,1,87.25
75.06,104.33,node,1,0
67.44,108.25,node,1,92.38
83.8,110.47,node,1,675.52
72.59,100.74,node,1,470.61
73.93,104.12,node,1,169.18
76.74,102.5,node,1,0
90.85,118.11,node,1,0
68.68,94.81,node,1,0
91.28,105.25,node,1,0
75.53,109.75,node,1,322.82
74.26,103.64,node,1,0
85.42,110.45,node,1,532.37
87.66,108.67,node,1,425.46
78.55,200,node,2,0
71.83,186.5,node,2,0
78.57,199.43,node,2,419.17
83.67,187.28,node,2,0
78.03,192.18,node,2,326.66
80.71,200,node,2,0
82.4,187.12,node,2,0
67.25,190.73,node,2,581.09
78.81,189.85,node,2,160.21
76.79,200,node,2,0
79.73,200,node,2,3.79
75.71,198.46,node,2,330.33
66.26,200,node,2,0
59.6,184.17,node,2,257.39
78.14,188.02,node,2,643.1
78.22,184.69,node,2,0
75.17,181.21,node,2,0
79.12,180.61,node,2,0
77.29,196.23,node,2,465.77
200,32.24,node,3,10.9
180.78,5.03,node,3,421.67
192.05,1.85,node,3,375.01
185.8,13.45,node,3,649.14
200,13.71,node,3,99.56
200,0,node,3,0
200,5.95,node,3,0
194.86,1.71,node,3,0
196.71,17.95,node,3,0
190.45,5.54,node,3,0
200,13.13,node,3,0
200,5.64,node,3,360.18
196.88,0,node,3,201.25
200,15.9,node,3,664.37
200,0,node,3,0
200,1.72,node,3,708.51
200,8.24,node,3,397.89
200,10.1,node,3,0
190.25,7.03,node,3,0
193.36,0,node,3,0
197.22,0,node,3,716.68
198.45,10.46,node,3,636.58
134.43,73.14,node,4,109.12
134.12,79.36,node,4,600.24
126.59,87.46,node,4,429.37
131.01,73.59,node,4,604.02
119.99,81.81,node,4,709.87
123.7,92.48,node,4,0
133.18,59.41,node,4,431.9
121.77,70.26,node,4,627.05
121.81,67.33,node,4,0
133,82.07,node,4,452.64
132.31,87.5,node,4,440.92
128.95,89.79,node,4,235.77
121,74.34,node,4,0
123.55,76.57,node,4,546.86
122.63,84,node,4,673.21
128.28,87.41,node,4,0
118.11,68.18,node,4,280.81
124.27,72.97,node,4,0
118.14,82.18,node,4,0
23.67,154.59,node,5,0
22.29,146.88,node,5,483.08
29.17,139.76,node,5,97.2
18.96,145.65,node,5,0
38.45,146.87,node,5,0
11.03,147.19,node,5,0
7.9,133.45,node,5,579.03
28.36,132.95,node,5,0
4.24,139.05,node,5,31.03
12.35,145.86,node,5,0
15.76,166.12,node,5,0
29.43,125.81,node,5,0
20.62,139.56,node,5,0
24.58,134.31,node,5,0
13.33,143.75,node,5,379.24
21.41,128.76,node,5,0
14.44,125.42,node,5,180.35
22.54,137.36,node,5,690.54
29.84,153.4,node,5,0
