NAME: vrp_n50_cl10_dyn75_r4.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 10
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,membership,arrival.time
81.09,58.43,depot,0,0
7.74,98.23,depot,0,0
18.61,76.64,node,1,0
15.21,78.27,node,1,0
18.41,81.04,node,1,292.9
20.8,82.56,node,1,161.27
13.88,68.92,node,2,36.56
14.37,74.08,node,2,0
13.92,72.81,node,2,168.18
17.3,70.22,node,2,296.03
97.89,20.31,node,3,199.76
100,17.98,node,3,28.44
94.64,20.71,node,3,0
93.33,13.78,node,3,123.63
69.54,35.96,node,4,0
69.6,47.84,node,4,47.09
74.23,35.83,node,4,35.8
80.57,36.41,node,4,249.25
56.9,46.15,node,5,343.93
60.53,45.32,node,5,297.83
52.79,36.15,node,5,0
61.47,41.1,node,5,0
34.78,28.08,node,6,196.96
24.28,25.03,node,6,360.6
38.14,28.48,node,6,33.44
40.02,23.38,node,6,0
45.71,76.12,node,7,0
44.81,73.61,node,7,109.39
41.3,74.67,node,7,70.38
39.48,68.57,node,7,236.28
43.41,69.36,node,7,161.8
57.51,77.66,node,7,113.6
50.6,73.35,node,7,108.03
38.6,73.54,node,7,92.51
51.97,81.29,node,7,266.04
41.95,66.13,node,7,58.59
44.33,74.45,node,7,222.55
50.24,72.82,node,7,0
73.7,61.63,node,8,345.98
77.55,59.92,node,8,141.55
80.2,56.33,node,8,329.2
82.54,60.78,node,8,114.76
3.32,96.84,node,9,188.66
12.87,96.96,node,9,0
0.64,92.65,node,9,132.14
11.31,96.08,node,9,127.94
67.22,14.98,node,10,3.92
72.76,7.12,node,10,72.68
64.49,8.2,node,10,0
62.7,7.4,node,10,20.02
