NAME: vrp_morphed_n400_mo75_dyn75_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,arrival.time
738.65,162.91,depot,0
180.29,474.78,depot,0
408.91,43.37,node,935.28
578.98,649.73,node,0
348.24,339.57,node,2175.04
283.32,283.56,node,1278.16
9.41,179.47,node,2831.62
7.02,151.94,node,1611.85
790.68,344.51,node,581.72
143.54,730.24,node,588
313.09,207.6,node,312.03
573.54,480.02,node,953.61
631.25,218.68,node,747.24
709.19,205.69,node,3104.05
501.52,581.08,node,0
635.24,281.71,node,0
693.12,168.96,node,1920.63
382.03,34.82,node,2382.8
615.94,709.12,node,3119.64
21.01,345.76,node,1796.55
260.39,71.92,node,0
708.71,441.5,node,0
526.45,465.25,node,2985.31
697.57,642.42,node,1253.74
186.21,582.61,node,0
242.67,397.79,node,0
624.9,581.43,node,2713.43
782.82,555.94,node,2383.71
246.96,281.81,node,471.78
2.37,175.81,node,2333.39
786.66,417.53,node,261.2
101.84,164.6,node,2565.83
102.51,663.69,node,1897.2
423.73,296.87,node,692.63
210.97,46.2,node,454.43
404.82,739.06,node,0
661.1,224.13,node,2708.24
50.24,249.38,node,1323.19
556.57,517.55,node,571.48
755.1,481.57,node,876.31
218.24,245.58,node,183.58
161.5,85.82,node,1949.76
170.5,717.1,node,2675.46
51.83,366.76,node,0
468.84,600.38,node,1792.58
382.23,719.46,node,2965.59
353.32,371.13,node,179.09
717.03,313.7,node,110.59
29.42,39.75,node,0
207.49,677.37,node,461.22
363.32,357.05,node,2031.6
190.91,165.91,node,2878.07
398.45,273.15,node,0
345.92,170.11,node,0
396.69,325.5,node,2854.67
97.74,148.05,node,15.41
101.54,76.63,node,337.45
259.93,43.48,node,1000.24
549.85,562.9,node,1905.13
451.24,220.41,node,1373.59
739.26,179.28,node,2516.17
629.29,737.23,node,0
586.11,343.84,node,1937.71
662.56,333.47,node,0
125.14,443.9,node,578.44
232.14,716.7,node,725.99
251.78,175.84,node,618.59
298.44,382.82,node,0
517.23,580.63,node,0
662.3,329.09,node,1749.23
171.1,60.33,node,2274.66
635.96,526.66,node,1052.68
14.1,1.49,node,608.32
445.26,172.9,node,819.93
631.71,554.27,node,2025.54
364.08,685.61,node,0
204.68,643.46,node,2672.81
16.78,83.02,node,1926.14
221.03,281.14,node,1713.17
696.91,624.1,node,2737.95
744.11,518.85,node,1024.71
460.29,500.14,node,2132.37
147.19,79.3,node,3025.1
432.8,481.33,node,89.47
655.9,364.82,node,0
330.71,622.96,node,992.8
77.12,18.56,node,0
222.76,156.35,node,1450.97
299.42,696.73,node,1171.46
172.98,71.46,node,1508.07
368.52,747.38,node,1726.23
273.78,282.39,node,218.47
156.15,679.96,node,0
107.37,698.63,node,0
207.95,341.2,node,1192.8
767.78,531.66,node,1692.43
345.29,339.99,node,1032.06
376.28,767.94,node,3024.54
463.74,38.85,node,263.59
458.3,139.65,node,439.08
112.66,634.57,node,2565.36
557.41,474.05,node,0
274.57,305.89,node,1166.06
677.27,756.38,node,2911.59
647.65,246.29,node,1553.69
129.6,362.51,node,1813.12
189.74,49.05,node,398.23
154.37,652.2,node,2340.27
409.79,277.95,node,0
471.98,632.76,node,1243.24
473.5,164.66,node,2730.67
266.66,738.9,node,1430.22
422.36,256.45,node,0
791.92,410.38,node,741.9
499.81,111.99,node,1120.97
128.42,697.7,node,1734.06
357.08,747.59,node,290.16
41.56,25.73,node,1673.92
257.46,349.74,node,2267.87
623.12,229.37,node,2717.66
83.22,679.7,node,2752.7
641.81,422.02,node,2980.52
294.92,2.78,node,1142.12
611.78,258.05,node,1573.56
576.31,288.21,node,0
480.72,499.04,node,0
607.24,246.97,node,834.05
409.33,25.87,node,0
186.64,69.44,node,829.47
139.11,583.92,node,179.99
720.69,716.59,node,1430.52
625.74,282.98,node,948.78
380.66,47.1,node,846.16
81.98,195.77,node,0
467,521.38,node,3092.32
208.36,318.18,node,2556.44
686.33,632.11,node,177.88
11.34,167.57,node,971.53
191.9,394.43,node,0
90.84,27.97,node,0
250.23,155.98,node,539.6
576.93,584.41,node,2625.69
739.59,646.44,node,1982.9
611.39,408.15,node,1933.99
438.03,485.49,node,294.57
281.26,0.69,node,2258.55
758.96,173.09,node,2947.88
148.43,686.17,node,0
56.5,55.59,node,707.78
720.65,237.57,node,1229.41
339.44,757.38,node,2504.02
33.37,353.6,node,0
448.4,197.15,node,293.79
369.19,530.85,node,1844.4
385.88,19.05,node,1467.48
211.87,127.78,node,1297.3
174.51,582.58,node,0
83.08,44.58,node,2261.38
443.87,521.82,node,0
418.16,725.92,node,3116.39
104.29,62.23,node,0
183.36,752.26,node,448.4
472.76,15.61,node,172.64
453.95,585.46,node,2116.76
701.81,370.83,node,115.16
543.81,485.84,node,3056.85
88.87,688.78,node,0
556.09,480.46,node,826.22
679.33,592.17,node,10.26
519.28,522.76,node,0
74.2,188.7,node,2902.08
740.5,329.61,node,1937.01
460.64,167.58,node,1979.12
172.24,676.4,node,1692.33
589.66,509.08,node,1446.52
710.75,603.81,node,0
305.5,388.2,node,0
233.55,215.72,node,2742.4
237.71,601.71,node,1762.43
183.13,385.67,node,558.27
400.62,258.25,node,2056.52
633.62,411.27,node,727.32
540.71,640.62,node,1205.22
462.53,457.27,node,0
670.15,211.37,node,1169.36
596.83,661.31,node,0
18.89,223.42,node,2886.74
282.27,229.94,node,0
113.87,625.36,node,576.87
628.1,588.63,node,892.44
699.85,655.23,node,0
464.42,489.11,node,568.71
699.1,107.24,node,870.35
488.86,437.65,node,0
540.53,471.31,node,1944.22
396.53,664.41,node,373.78
599.58,585.26,node,226.88
723.21,440.52,node,2766.47
678.28,134.64,node,1752.11
52.66,86.36,node,308.93
8.79,410.77,node,1410.82
40.43,61.09,node,0
705.37,210.32,node,0
408.43,271.15,node,489.04
269.91,673.98,node,0
766.65,234.68,node,3010.87
492.4,572.84,node,1120.07
329.33,64.57,node,1199.71
308.34,624.3,node,2435.46
249.14,201.56,node,2167.68
667.82,431.83,node,2548.8
33.37,20.34,node,0
299.79,646.14,node,699.78
696.93,294.11,node,1201.44
558.14,703.22,node,0
591.36,310.25,node,0
292.19,754.87,node,196.63
395.15,282.97,node,3047.83
131.86,342.68,node,816.14
649.22,394.81,node,77.94
721,96.67,node,634.93
172.11,437.92,node,0
642.61,409.46,node,1437.88
414.98,240.59,node,0
763.21,449.6,node,493.33
144.04,424.62,node,2331.81
370.11,312.57,node,0
712,195.82,node,677.12
663.2,578.91,node,1552.74
93.38,610.7,node,438.43
731.79,658.13,node,0
349.21,372.93,node,0
294.65,233.29,node,0
304.17,324.56,node,1692.16
66.05,242.86,node,2555.63
110.96,158.28,node,2027.63
328.72,552.15,node,0
289.28,741.04,node,626.68
305.42,222.89,node,0
267.09,551.7,node,930.27
473.07,465.54,node,1044.21
142.8,410.28,node,1185.72
764.28,106.78,node,332.11
34.96,3.69,node,2572.47
278.12,120.05,node,1957.22
768.5,109.59,node,1903.28
399.86,55.28,node,0
45.12,287.4,node,2270.05
301.37,162.88,node,0
341.38,652.27,node,2784.17
362.02,194.01,node,1311.48
322.42,342.27,node,1877.65
508.6,531.07,node,3108.6
95.77,98.6,node,1055.86
689.8,655.11,node,0
400.77,313.98,node,2051.34
383.95,187.28,node,102.41
80.25,181.61,node,2698.52
641.52,190.51,node,545.47
425,498.99,node,3029.52
651.08,175.99,node,1595.66
35.85,114.53,node,499.18
677.27,300.74,node,0
211.46,150.15,node,600.44
220.67,291.23,node,337.39
523.85,511.63,node,1911.06
754.63,515.53,node,306.75
85.15,658.16,node,0
264.79,275.75,node,1230.21
335.9,741.59,node,0
290.1,11.3,node,1721.11
