NAME: vrp_n400_gm_dyn75_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,arrival.time
737.77,89.11,depot,0
168.07,567.99,depot,0
527.7,57.83,node,569.92
583.49,661.07,node,311.25
389.46,383.64,node,0
307.57,312.98,node,158
5.47,239.3,node,2467.79
2.95,195.45,node,1935.98
795.95,337.45,node,1600.56
86.31,750.22,node,2294.25
334.94,211.59,node,391
574.31,454.86,node,962.75
594.03,161.75,node,0
697.6,154.24,node,1752.73
486.29,574.89,node,1718.13
604.96,250.81,node,1223.74
677.79,110.71,node,719.56
490.22,46.42,node,75.97
634.58,744.88,node,0
18.28,454.67,node,2520.09
333.53,94.22,node,155.77
699.91,451.84,node,1436.61
517.88,432.2,node,453.62
739.58,655.75,node,376.44
137.78,562.38,node,1760.39
252.65,454.2,node,0
643.41,577.05,node,1847.49
791.17,601.96,node,0
257.91,305.14,node,589.18
0.95,230.41,node,2620.34
793.74,425.35,node,943.61
118.68,207.72,node,2247.78
39.49,665.43,node,2854.93
477.88,324.29,node,721.5
257.06,58.11,node,1650.82
422.34,763.01,node,2320.97
636.34,173.75,node,1577.32
55.15,324.5,node,0
556.02,500.53,node,2398.14
758.91,502.72,node,0
222.22,262.59,node,0
199.53,111.13,node,2493.85
127.55,731.73,node,2612.68
57.3,479.29,node,0
445.95,599.69,node,1111.67
391.87,735.16,node,317.8
395.43,423.01,node,1236.43
710.7,297.58,node,882.54
29.36,52.65,node,2834.27
163,683.5,node,2530.21
411.02,408.33,node,1620.81
189.07,168,node,2054.94
460.35,300.67,node,0
385.81,165.89,node,0
455.48,367.39,node,1573.62
115.32,193.2,node,0
116.57,94.95,node,1209
329.83,57.98,node,2161.62
546.41,552.79,node,1812.81
522.74,229.57,node,0
732.79,119.53,node,2063.23
650.49,777.95,node,2117.81
540.71,328.41,node,0
646,321.45,node,452.08
102.45,518.85,node,2689.57
200.62,733.04,node,2362.26
265.24,173.33,node,1884.45
325.82,438.4,node,1162.75
508.29,576.04,node,1706.88
646.89,317.8,node,0
207.04,75.2,node,1524.01
655.57,507.92,node,2741.74
12.38,1.98,node,1106.66
523.52,168.42,node,0
649.38,543.22,node,2113.86
369.1,692.95,node,576.58
162.73,639.76,node,2817.76
15.01,108,node,774.7
226.51,310,node,2580.13
732.22,630.78,node,2378
746.96,554.33,node,379.88
434.03,475.42,node,0
175.54,99.09,node,2721.08
391.54,444.06,node,464.52
640.92,359.53,node,1808.52
326.1,612.93,node,2280.64
82.97,20.88,node,1956.59
224.45,156.14,node,2264.44
289.17,704.99,node,1533.52
207.4,87.84,node,0
376.55,774.84,node,0
292.68,308.16,node,695.4
97.02,686.87,node,2324
37.59,709.91,node,2152.34
210.24,391.27,node,0
774.91,574.47,node,2021.94
390.8,389.36,node,591.7
382.26,790.97,node,2456.49
599.03,51.8,node,426.01
534.11,126.13,node,0
39.53,628.28,node,2738.08
556.08,433.75,node,0
290.61,333.24,node,0
707.31,799.11,node,1416.03
620.24,204.54,node,1162.13
111.36,406.3,node,0
236.01,63.18,node,403.6
100.87,650.93,node,717.39
471.92,305.74,node,618.5
449.34,641.75,node,413.5
550.98,158.34,node,0
249.02,757.12,node,2076.96
484.47,276.54,node,2607.68
792.83,417.64,node,2700.27
594.56,89.35,node,872.43
60.69,708.78,node,0
360.94,763.4,node,2803.92
42.83,32.3,node,1163.9
271.64,394.89,node,272.78
587.16,180.85,node,885.28
3.29,687.04,node,0
617.53,424.75,node,371.65
370.38,3.71,node,0
576.67,222.05,node,1471.06
533.2,260.16,node,287.3
457.66,470.97,node,266.63
563.05,199.75,node,2808.24
525.78,34.49,node,931.79
231.48,88.54,node,2333.31
77.79,563,node,0
769.94,751.22,node,592.42
589.07,248.94,node,0
490.18,62.79,node,247.11
95.94,257.4,node,0
440.21,499.92,node,994.48
210.21,352.19,node,505.06
718.69,641.08,node,0
7.34,223.43,node,1016.95
188.99,456.57,node,2288.51
104.04,33.7,node,1620.04
260.99,152.57,node,0
581.12,581.67,node,1123.41
793.4,661.35,node,1244.84
572.11,408.58,node,0
403.55,454.18,node,2288.3
348.84,0.92,node,1834.62
759.06,115.02,node,880.99
96.15,692.77,node,739.27
60.12,66.05,node,1741.15
711.22,195.66,node,0
339.56,785.23,node,62.36
33.89,462.07,node,0
517.95,198.98,node,2335.44
374.9,491.96,node,0
494.34,25.41,node,554.38
216.65,117.14,node,0
125.84,562.46,node,2569.14
91.4,52.45,node,0
406.15,497.45,node,2175.5
438.43,749.86,node,0
112.52,70.32,node,1116.13
135.82,778.24,node,0
609.59,20.81,node,1173.83
421.92,580.18,node,0
688.79,362.97,node,0
538.84,452.95,node,0
10.43,698.18,node,2064.31
554.56,443.65,node,976.93
713.37,590.12,node,996.84
505.48,498.5,node,1623.36
85.84,248.82,node,444.2
736.85,313.76,node,0
540.29,161.67,node,1556.64
118.87,682.22,node,2429.07
596.27,485.46,node,0
754.08,604.88,node,2340.01
336.63,450.01,node,723.2
238.18,220.72,node,481.74
207.54,588.45,node,2100.58
178.31,439.42,node,663.72
452.52,276.9,node,0
605.32,411.97,node,0
535.68,652.61,node,0
437.22,421.02,node,1933.7
649.17,162.43,node,246.06
607.33,678.49,node,236.39
16.05,296.4,node,0
304.72,242.66,node,0
40.7,616.48,node,1858.24
638.32,586.76,node,390.24
738.96,671.12,node,1071.34
434.08,455.24,node,297.43
681.89,21.02,node,2326.71
466.85,388.9,node,2156.46
534.66,434.14,node,2551.98
409.05,669.33,node,344.87
610.2,582.93,node,2541.66
722.69,444.09,node,1048.9
656.38,58.73,node,157.71
57.15,109.2,node,0
3.12,547.69,node,2793.92
41.76,79.7,node,642.1
693.25,163.03,node,611.43
461,292.78,node,967.2
251.07,676.96,node,1229.84
767.57,189.5,node,2402.42
472.96,563.9,node,1955.2
425.13,86.09,node,2338.88
307.15,623.26,node,2037.24
255.64,204.08,node,207.26
646.71,438.43,node,1647.31
33.54,27.12,node,1973.12
290.99,644.89,node,0
685.28,270.2,node,1246.44
558.36,733.03,node,2447.68
547.59,285.69,node,0
278.41,780.29,node,1718.5
443.75,307.5,node,0
109.79,390.94,node,1946.93
627.95,392.62,node,2513.18
709.49,9.8,node,1127.48
163.28,513.18,node,2315.73
616.5,410.06,node,651.92
477.09,256.28,node,2401
766.14,465.15,node,0
126.95,493.88,node,0
420.78,350.62,node,0
698.52,136.3,node,1870.93
695.76,572.06,node,2545.89
18.95,598.23,node,1376.43
780.71,675.13,node,2625.13
392.18,427.81,node,1754.93
311.34,241.79,node,0
334.04,365.21,node,0
74.34,307.47,node,0
129.45,199.24,node,0
324.33,523.7,node,0
273.45,764.26,node,1214.61
332.21,232.87,node,1914
243.24,520.15,node,699.81
448.22,429.09,node,2093.67
124.7,477.96,node,1939.74
765.26,19.92,node,0
35.17,3.87,node,254.85
297.73,105.1,node,0
770.09,19.85,node,1409.03
516.34,73.7,node,1248.64
49.01,380.45,node,2823.88
327.96,157.33,node,0
340.72,651.74,node,1292.41
406.53,195.25,node,2593.29
359.68,391.05,node,0
498.61,519.11,node,187.36
111.98,126.97,node,0
726.36,669.58,node,2109.51
455.55,349.28,node,248.11
438.62,186.8,node,0
93.46,239.08,node,503.99
609.62,127.54,node,354.71
382.7,468.45,node,2158.23
625.58,119.02,node,1172.32
36.82,143.25,node,161.6
655.88,271.38,node,572.95
215.53,147.12,node,1255.76
226.28,324.43,node,1381.54
514.58,490.85,node,2601.49
758.5,548.54,node,12.32
5.6,658.82,node,1824.08
281.29,299.19,node,1192.31
335.24,762.27,node,1041.15
366.3,15.07,node,103.58
569.35,489.9,node,2759.6
735.88,370.86,node,0
501.69,283.78,node,0
721.75,705.94,node,0
605.86,60.64,node,0
110.29,706.63,node,1466.13
122.6,150.58,node,1729.76
153.05,172.05,node,787.28
346.55,695.63,node,717.05
69.78,48.67,node,1288.46
179.02,187.92,node,0
457.72,794.41,node,2348.56
320.14,542.56,node,246.35
452.37,348.39,node,1062.52
663.7,301.85,node,0
513.69,368.95,node,0
313.2,641.48,node,748.68
567.66,530.37,node,1528.49
87.06,372.8,node,765.1
218.9,42.61,node,378.77
475.09,189.76,node,0
128.15,186.59,node,2260.97
682.74,184.52,node,2289.55
678.19,49.38,node,1448.47
382.31,397.69,node,0
618.95,195.3,node,1626.75
236.32,606.55,node,0
52.5,437.84,node,1574
352.43,758.45,node,774.81
369.68,68.94,node,2758.71
272.75,758.31,node,683.2
148.11,577.92,node,1918.54
405.6,737.6,node,0
15.35,491.07,node,0
618.95,128.77,node,0
447.73,146.35,node,0
513.17,584.15,node,705.28
374.75,471.62,node,2560.48
223.38,249.99,node,0
368.97,618.24,node,1185.14
634.19,269.04,node,0
468.45,684.54,node,0
315.81,464.42,node,251.26
648.99,332.58,node,648.12
254.85,746.06,node,515.18
465.16,370.16,node,1932.14
364.39,79.48,node,0
215.04,372.36,node,1242.3
444.14,787.27,node,1107.22
184.98,740.22,node,0
434.59,348.32,node,581
358.06,695.78,node,1451.48
104.23,240.28,node,1594.32
497.38,638.38,node,2517.68
438.4,640.41,node,474.81
119.4,309.54,node,2796.8
447.64,305.27,node,909.6
341.51,516.41,node,1352.57
358.18,689.33,node,1077.17
666.64,525.31,node,2257.95
575.67,413.06,node,0
365.51,119.03,node,0
417.01,490.21,node,523.77
193.97,33.57,node,1827.2
60.69,398.69,node,1187.3
313.04,591.61,node,2591
10.49,603.12,node,1869.98
694,50.47,node,1938.45
794.09,353.99,node,1899.85
567.08,400.54,node,236.82
661.37,216.19,node,200.49
713.52,479.04,node,1402.93
431.53,588.67,node,2071.55
444.25,570.86,node,0
221.15,93.19,node,1872.7
527.36,460.1,node,1551.31
194.75,638.51,node,2626.51
230.61,185.46,node,2114.32
572.62,579.88,node,2432.83
582.03,670.42,node,0
138.43,95.07,node,52.43
245.05,767.16,node,2737.23
295.93,598.21,node,1962.09
62.18,648.71,node,1213.38
570.52,151.93,node,1970.28
440.74,20.78,node,596.63
108.69,691.03,node,0
779.33,735.34,node,1715.54
449.57,110.1,node,0
630.73,382.12,node,1465.98
679.13,370.37,node,2678.16
702.43,560.14,node,2240.23
640.38,52.46,node,1135.74
512.12,586.43,node,2351
503.14,316.75,node,586.67
217.13,369.19,node,2736.1
23.95,580.24,node,1713.9
335.89,376,node,2781.49
284.35,799.62,node,2325.72
313.87,676.75,node,2148.48
137.55,662.57,node,307.73
255.71,609.32,node,1314.05
330.84,89.69,node,1798.66
607.47,671.18,node,2132.57
217.51,651.08,node,778.85
92.47,793.13,node,1606.58
23.47,38.65,node,8.83
645.48,597.43,node,1950.81
384.1,335.45,node,742.85
645,465.72,node,0
63.2,664.59,node,0
92.27,10.82,node,4.45
103.53,9.22,node,1713.85
591,797.16,node,1945.32
605.68,612.55,node,1124.53
793.96,251.73,node,143.9
499.64,649.61,node,431.68
230.95,792.98,node,1300.87
159.93,160.61,node,1851.74
640.73,516.83,node,673.22
582.21,350.04,node,59.63
173.64,750.42,node,1835.32
595.39,790.4,node,669.45
693.32,365.06,node,0
423.52,184.49,node,1260.61
478.91,556.39,node,269.21
750.11,445.31,node,2517.4
760.58,467.77,node,0
528.43,346.9,node,0
