NAME: vrp_n100_gm_dyn75_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,arrival.time
63.01,148.09,depot,0
115.66,0.82,depot,0
96.58,120.27,node,374.09
178.07,103.01,node,599.07
182.89,80.51,node,421.92
121.75,176.05,node,214.5
82.14,72.82,node,103.65
29.42,57.65,node,0
187.06,34.13,node,51.48
60.25,34.43,node,713.89
12.14,96.41,node,68.97
189.55,50.59,node,0
144.12,43.25,node,2.65
28.46,134.88,node,705.42
109.86,9.53,node,788.2
190.82,140.17,node,545.62
117.1,70.38,node,0
80.9,81.79,node,797.44
129.58,164.19,node,140.98
63.96,183.77,node,533.51
61.54,56.51,node,30.07
43.95,192.22,node,9.4
73.9,145.68,node,532.42
196.84,137.28,node,0
30.84,10.57,node,782.54
18.21,79.04,node,337.4
28.38,95.57,node,147
138,112.05,node,29.78
123.85,139.65,node,389.35
178.28,183.14,node,240.03
134.6,123.67,node,0
147.42,85.68,node,363.31
104.23,108.42,node,0
131.97,11.7,node,262.75
164.36,52.17,node,212.98
157.26,79.43,node,251.57
195.96,39.55,node,317.91
87.89,166.39,node,543.34
62.34,30.58,node,242.88
81.89,160.68,node,271.68
2.09,109.37,node,0
36.77,132.46,node,0
168.55,34.34,node,303.21
46.23,126.61,node,0
47.82,62.37,node,671.97
15.34,144.91,node,570.12
49.14,79.79,node,574.57
146.43,193.87,node,267.24
169.49,193.48,node,0
99.51,145.34,node,692.56
77.58,51.44,node,0
49.29,44.36,node,0
22.22,118.61,node,703.99
78,53.5,node,4.8
114.39,106.21,node,0
43.38,157.06,node,656.7
88.95,33.61,node,144.89
43.6,80.88,node,427.1
100.46,94.32,node,52.49
70.78,173.62,node,0
130,185.14,node,744.69
74.94,176.4,node,742.07
71.09,134.84,node,651.22
106.74,190.03,node,677.32
148.07,103.29,node,689.7
44.22,115.3,node,590.21
82.55,67.27,node,596.59
53.14,69.46,node,268.16
125.99,4,node,352.33
36.77,100.56,node,569.01
172.73,174.21,node,0
149.31,1.26,node,0
133.66,14.41,node,98.6
123.6,32.84,node,567.13
74.45,154.07,node,0
105.97,147.04,node,131.5
174.94,194.38,node,725.47
116.35,93.29,node,0
167.95,14.88,node,642.32
62.49,129.76,node,0
141.66,151.72,node,222.06
53,27.42,node,426.2
118.87,79.32,node,611.21
96.26,45,node,0
53.01,11.59,node,236.9
112.92,79.18,node,311.89
182.64,12.99,node,0
180.37,45.18,node,177.73
54.83,10.93,node,0
64.3,134.06,node,0
197.13,59.55,node,373.22
124,20.14,node,359.84
187.46,14.38,node,693.62
93.31,176.09,node,424.23
81.37,150.85,node,180.08
131.85,163.32,node,93.38
30.47,196.43,node,689.57
114.57,20.72,node,112.76
47.75,19.81,node,0
192.47,159.77,node,393.39
