NAME: vrp_n400_cl3_dyn50_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 3
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,membership,arrival.time
494.14,610.74,depot,0,0
113.53,321.33,depot,0,0
576.85,150.42,node,1,414.91
606.03,125.2,node,1,1545.8
592.13,136.69,node,1,0
629.86,167.72,node,1,0
626.98,186.1,node,1,711.83
604.95,181.27,node,1,2872.02
606.16,180.69,node,1,0
584.75,142.52,node,1,2804.36
631.73,191.56,node,1,0
611.08,148.44,node,1,0
625.5,153.01,node,1,0
612.22,161.09,node,1,1331.69
635.54,132.52,node,1,941.34
602.35,168.64,node,1,243.57
565.44,183.71,node,1,115.45
597.86,132.98,node,1,0
615.56,204.06,node,1,1090.63
597.35,123.22,node,1,888.76
609.03,181,node,1,0
605.91,168.63,node,1,2552.25
637,118.46,node,1,242.34
624.93,144.41,node,1,746.99
610.63,204.3,node,1,0
617.39,173.2,node,1,0
590.46,164.95,node,1,0
609.24,150.59,node,1,2351.51
624.02,123.01,node,1,1745.62
642.07,205.12,node,1,0
602.36,166.87,node,1,0
656.45,136.5,node,1,1302.31
612.94,205.68,node,1,0
591.86,176.34,node,1,0
622.19,147.75,node,1,1048.35
619.77,148.42,node,1,0
628.41,144.57,node,1,0
573.82,173.26,node,1,2221.37
636.47,158.04,node,1,0
593.92,145.16,node,1,0
583.36,125.54,node,1,0
636.47,110.99,node,1,1966.27
624.04,147.29,node,1,2284.98
583.18,150.58,node,1,0
607.82,181.69,node,1,0
663.93,195.15,node,1,0
647.2,190.66,node,1,2957.36
632.06,145.77,node,1,0
615.63,122.44,node,1,0
595.06,136.69,node,1,0
588.28,186.25,node,1,0
622.76,161.36,node,1,2964.58
611.68,177,node,1,0
631.1,136,node,1,0
568.47,130.07,node,1,2624.38
601.19,155.55,node,1,2028.65
644.52,169.39,node,1,920.88
626.78,173.2,node,1,1537.38
609.09,132.33,node,1,0
592.46,126.2,node,1,2550.16
583.89,122.73,node,1,0
630.55,129.29,node,1,1047.17
625.34,206.48,node,1,0
607.63,151.63,node,1,166.93
630.11,155.31,node,1,2200.91
595.36,124.84,node,1,0
613.95,146.36,node,1,2260.92
620.43,161.74,node,1,0
640.07,168.64,node,1,0
636.56,157.13,node,1,0
629.61,150.26,node,1,1078.59
608.59,157.24,node,1,0
587.85,129.48,node,1,0
605.62,125.23,node,1,0
614,172.93,node,1,974.9
592.79,156.75,node,1,0
578.51,175.89,node,1,2383.71
604.18,188.81,node,1,2098.62
612.83,195.95,node,1,859.66
619.18,151.51,node,1,694.18
633.87,167.11,node,1,623.74
599.88,170.85,node,1,2958.91
625.6,163.71,node,1,1276.4
604.19,154.53,node,1,830.78
630.98,180.01,node,1,323.04
618.38,138.13,node,1,0
628.27,158.87,node,1,582.18
636.58,120.9,node,1,2170.93
595.79,167.17,node,1,1379.38
582.59,215.22,node,1,0
593.45,165.32,node,1,2727.78
574.46,203.43,node,1,0
627.66,144.48,node,1,1110.67
617.58,140.22,node,1,0
574.64,132,node,1,0
592.16,180.37,node,1,0
622.03,147.59,node,1,0
606.37,178.87,node,1,0
590.15,168.62,node,1,0
591.66,171.16,node,1,2333.71
639.18,146.14,node,1,0
621.83,107.8,node,1,633.83
618.94,162.44,node,1,2949.28
621.15,182,node,1,836.69
591.25,185.96,node,1,2819.06
591.09,120.17,node,1,0
659.75,173.33,node,1,0
628.48,169.31,node,1,0
607.4,177.49,node,1,0
643.06,121.76,node,1,0
587.14,139.96,node,1,0
623.32,104.8,node,1,0
608.51,124.17,node,1,0
604.44,120.78,node,1,1494.25
637.3,149.64,node,1,0
607.7,187.98,node,1,0
593.17,122.09,node,1,2285.88
598.49,141.47,node,1,2644.52
619.52,148.78,node,1,0
581.32,151.63,node,1,2640.31
624.86,126.5,node,1,0
633.63,170.96,node,1,0
644.46,148.51,node,1,2832.24
621.09,136.69,node,1,0
606.36,132.77,node,1,725.57
635.24,124.22,node,1,1405.05
625.25,140.8,node,1,0
589.2,187.3,node,1,2512.9
614.24,162.85,node,1,605.21
616.14,169.77,node,1,0
643.9,156.97,node,1,1253.44
638.39,104.73,node,1,2628.32
625.58,164.79,node,1,1757.39
615.84,158.38,node,1,0
484.22,597.23,node,2,0
517.9,606.7,node,2,1011.77
519.76,602.35,node,2,2886.15
472.17,642.11,node,2,106.81
492.01,637.14,node,2,0
467.43,618.5,node,2,0
487.3,653.11,node,2,2150.82
522.5,622.89,node,2,0
483.15,632.07,node,2,2685.49
509.79,579.38,node,2,793.86
519.9,629.33,node,2,0
490.08,660.87,node,2,2762.87
514.8,599.6,node,2,0
514.33,619.62,node,2,2045.98
490.35,540.01,node,2,935.32
484.79,611.27,node,2,0
509.83,618.39,node,2,794.61
499.06,643.55,node,2,686.56
493,587.85,node,2,0
483.23,606.75,node,2,0
481.68,570.31,node,2,1931.57
507.06,627.91,node,2,0
478.18,620.2,node,2,1710.79
487.3,604.34,node,2,2436.97
507.24,619.81,node,2,2226.82
481.49,594.87,node,2,0
505.92,589.08,node,2,320.88
478.87,640.73,node,2,389.97
497.62,601.12,node,2,1405.69
468.61,626.3,node,2,20.4
482.14,612.84,node,2,0
519.95,605.98,node,2,0
516.5,585.89,node,2,0
455.92,617.84,node,2,623.99
519.95,599.33,node,2,0
488.61,630.82,node,2,0
484.29,586.45,node,2,0
476.24,606.99,node,2,0
460.56,628.28,node,2,0
506.59,629.01,node,2,2372.44
527.65,632.15,node,2,0
525.54,603.15,node,2,2165.79
519.31,581.47,node,2,0
507.45,646.69,node,2,0
538.75,617.05,node,2,364.69
510.72,587.36,node,2,2505.64
460.89,610.48,node,2,2215.2
500.5,607.87,node,2,2059.25
476.75,584.24,node,2,2463.19
514.55,632.56,node,2,1823
490.69,647.19,node,2,0
494.48,631.93,node,2,1202.85
479.59,623.88,node,2,2048.79
508.46,617.02,node,2,0
517.8,607.85,node,2,0
450.65,603.44,node,2,2339.72
510.61,570.11,node,2,0
456.96,611.24,node,2,0
496.76,637.18,node,2,2163.16
492.81,621.76,node,2,1284.71
500.07,626.89,node,2,0
514.01,581.83,node,2,1533.53
479.32,630.66,node,2,2063.53
447.16,555.05,node,2,0
497.1,611.47,node,2,0
486.61,629.14,node,2,352.37
520,632.29,node,2,2672.26
490.32,610.16,node,2,1095.67
500.76,564.64,node,2,0
472.37,628.02,node,2,0
499.5,582.5,node,2,0
522.09,621.36,node,2,636.02
481.08,610.99,node,2,0
495.59,604.29,node,2,1442.86
490.18,607.53,node,2,2213.44
508.46,632.42,node,2,0
506.12,648.6,node,2,0
507.6,617.74,node,2,2389.27
512.37,607.8,node,2,845.54
510.02,654.22,node,2,441.75
489.63,633.17,node,2,1775.56
494.68,594.53,node,2,2699.13
518.73,620.7,node,2,2948.06
487.28,648.94,node,2,0
453.89,609.38,node,2,469.05
489.63,607.91,node,2,2582.51
496.77,651.11,node,2,293.61
449.14,633.23,node,2,0
477.66,631.17,node,2,0
484.44,629.43,node,2,0
489.33,597.51,node,2,440.29
467.51,589.11,node,2,0
486.28,609.87,node,2,0
505.3,609.09,node,2,1920.75
520.87,583.86,node,2,0
506.18,630.62,node,2,1258.56
505.21,607.95,node,2,0
483.19,580.18,node,2,0
460.67,625.89,node,2,1196.73
487.25,577.91,node,2,993.49
505.32,627.86,node,2,0
447.51,650.6,node,2,0
520.92,583.29,node,2,0
476.71,615.26,node,2,0
502.05,584.93,node,2,2940.92
480.33,677.61,node,2,0
514.47,640.89,node,2,86.8
476.94,604.07,node,2,414.69
464.84,618.6,node,2,0
493.05,660.87,node,2,0
