NAME: vrp_n100_cl3_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 3
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,membership,arrival.time
4.02,42.4,depot,0,0
181.79,147.15,depot,0,0
0,47.18,node,1,0
19.86,35.41,node,1,356.07
0,33.2,node,1,219.34
18.53,35.48,node,1,548.68
0,34.54,node,1,581.23
0,36.56,node,1,0
9.95,45.35,node,1,0
8.66,36.24,node,1,687.96
11.1,12.66,node,1,0
15.04,44.35,node,1,545
0.06,47.05,node,1,644.52
0,36.22,node,1,208.36
5.09,27.13,node,1,78.97
3.63,42.04,node,1,664.49
1.3,29.76,node,1,754.21
15.42,27.88,node,1,0
0,36.7,node,1,369.03
19.16,43.44,node,1,0
6.56,40.29,node,1,557.73
6.67,48.59,node,1,47.51
10.94,55.79,node,1,614.66
0,40.85,node,1,726.21
8.06,50.46,node,1,169.22
0.77,48.76,node,1,704.63
0,39.06,node,1,228.9
13.91,24,node,1,493.85
6.19,51.45,node,1,0
0.65,48.5,node,1,44.69
0,44.07,node,1,0
4.12,42.12,node,1,413.08
0,40.81,node,1,0
0,38.88,node,1,618.12
105.8,63.28,node,2,0
95.47,69.82,node,2,81.88
93.94,76.69,node,2,275.06
95.38,70.33,node,2,272.73
87.09,65.08,node,2,620.22
89.47,73.45,node,2,0
107.04,64.31,node,2,413.41
74.14,60.55,node,2,478.84
86.66,80.35,node,2,776.63
97.19,84.11,node,2,653.28
99.71,53.69,node,2,725.43
100.63,61.51,node,2,0
95.8,67.82,node,2,626.54
94.38,65.58,node,2,0
114.57,83.57,node,2,298.01
87.1,70.76,node,2,0
107.04,79.59,node,2,117.63
87.04,82.59,node,2,0
88.91,70.05,node,2,687.26
97.44,50.05,node,2,0
94.49,48.29,node,2,761.87
76.58,71.95,node,2,737.38
99.13,78.34,node,2,139.29
99.5,62.23,node,2,724.75
87.97,76.68,node,2,0
109.97,76.62,node,2,0
97.91,68.14,node,2,0
111.71,44.47,node,2,513.29
105.49,67.18,node,2,0
84.78,76.99,node,2,470.88
86.21,72.18,node,2,177.49
97.61,70.19,node,2,380.89
161.81,148.9,node,3,762.05
176.47,139.56,node,3,229.58
169.02,134.87,node,3,446.15
172.67,160.6,node,3,586.11
189.29,150.12,node,3,354.06
200,164.54,node,3,752.86
191.53,134.39,node,3,282.71
197.25,144.97,node,3,0
179.17,149.71,node,3,659.6
182.47,141.83,node,3,687.12
189.18,141.95,node,3,68.46
175.7,144.41,node,3,164.87
173.6,148.81,node,3,613.84
180.74,143.96,node,3,0
186.79,127.47,node,3,595.2
184.51,156.87,node,3,0
191.28,171.22,node,3,20.27
174.89,136.58,node,3,301.5
185.31,128.98,node,3,0
194.85,135.86,node,3,402.03
186.52,143.51,node,3,274.93
156.12,149.95,node,3,511.21
169.89,157.1,node,3,646.08
155.35,145.74,node,3,437.68
170.43,159.31,node,3,271.74
173.94,157.24,node,3,545.99
176.74,148.55,node,3,173.38
197.56,139.79,node,3,231.86
200,157.79,node,3,195.18
195.64,122.92,node,3,30.64
179.97,131.33,node,3,156
189.98,160.34,node,3,361.15
175.13,141.63,node,3,363.07
164.3,155.68,node,3,211.3
