NAME: vrp_n50_cl5_dyn75_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 5
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,membership,arrival.time
42.34,61.53,depot,0,0
97.55,25.38,depot,0,0
27.28,82.38,node,1,264.05
33.44,87.47,node,1,312.05
21.91,86.21,node,1,0
32.29,83.3,node,1,0
26.63,82.84,node,1,74.4
33.23,85.31,node,1,16.97
40.36,74.2,node,1,297.76
26.18,89.4,node,1,103.25
25.05,95.63,node,1,21.97
69,0,node,2,0
66.47,3.98,node,2,57.31
69.69,6.27,node,2,0
77.85,1.26,node,2,103.43
66.34,5.25,node,2,361.24
62.26,6.54,node,2,33.95
70.73,0,node,2,220.8
61.7,4.9,node,2,242.15
65.05,9.57,node,2,113.06
65.73,4.85,node,2,171.1
71.68,0.76,node,2,155.1
74.5,7.12,node,2,10.07
54.29,59.85,node,3,158.07
31.89,67.74,node,3,274.87
42.39,70.04,node,3,0
37.21,75.52,node,3,0
49.84,60.45,node,3,0
48.25,61.11,node,3,66.01
52.87,58.37,node,3,273.64
43.24,56.06,node,3,121.7
41.86,56.74,node,3,0
19.04,43.95,node,4,258.98
4.77,52.8,node,4,0
0,52.37,node,4,88.27
4.07,47.09,node,4,14.02
0.24,49.72,node,4,137.36
14.33,48.05,node,4,218.97
4.36,49.54,node,4,200.77
7.01,47.05,node,4,320.4
5.76,60.81,node,4,50.86
87.15,29.11,node,5,256.78
100,20.39,node,5,270.56
87.48,18.18,node,5,270.77
98.22,33.74,node,5,0
100,26.35,node,5,167.14
91.58,20.93,node,5,0
97.95,25.78,node,5,11.32
96.64,14.48,node,5,357.7
99.04,24,node,5,0
