ID,X,Y,Request.time,Types,Membership,lower,upper
1,216.96,195.13,0,depot,0,0,800
2,741.27,384.31,0,depot,0,0,800
3,314.88,656.02,1393.63,customer,1,0,800
4,347.48,642.66,332.96,customer,1,0,800
5,345.35,651.28,2092.9,customer,1,0,800
6,311.36,669.48,2059.82,customer,1,0,800
7,343.11,677.7,2228.89,customer,1,0,800
8,340.99,659.01,2014.39,customer,1,0,800
9,355.33,652.92,2959.2,customer,1,0,800
10,330.51,654.57,1067.94,customer,1,0,800
11,343.35,653.88,1078.48,customer,1,0,800
12,341.9,637.51,2249.52,customer,1,0,800
13,319.79,664.21,0,customer,1,0,800
14,334.82,648.88,0,customer,1,0,800
15,353.33,672.33,1420.83,customer,1,0,800
16,333.16,664.23,1399.65,customer,1,0,800
17,327.7,678.48,0,customer,1,0,800
18,337.55,628.77,0,customer,1,0,800
19,332.32,658.91,1311.75,customer,1,0,800
20,316.11,653.97,3021,customer,1,0,800
21,358.34,698.84,2112.65,customer,1,0,800
22,348.66,652.81,2441.35,customer,1,0,800
23,347.16,670.5,1391.54,customer,1,0,800
24,358.98,649.64,2672.77,customer,1,0,800
25,345.53,700.14,0,customer,1,0,800
26,299.36,673.24,1858.41,customer,1,0,800
27,352.25,667.23,2310.04,customer,1,0,800
28,340.7,648.02,353.45,customer,1,0,800
29,320.47,643.84,3159.28,customer,1,0,800
30,305.27,666.36,0,customer,1,0,800
31,333.54,659.22,344.93,customer,1,0,800
32,334.25,653.28,2766.64,customer,1,0,800
33,359.17,665.2,1546.77,customer,1,0,800
34,331.51,643.3,3049.66,customer,1,0,800
35,316.66,648.09,2998.41,customer,1,0,800
36,339.09,673.83,492.69,customer,1,0,800
37,323.08,646.69,2677.33,customer,1,0,800
38,320.54,642.93,845.02,customer,1,0,800
39,333.52,678.59,532.34,customer,1,0,800
40,291.56,658.45,1315.7,customer,1,0,800
41,352.08,647.49,1439.6,customer,1,0,800
42,330.16,671.95,250.49,customer,1,0,800
43,337.47,664.78,0,customer,1,0,800
44,296.5,653.32,2143.53,customer,1,0,800
45,328.92,676.06,790.72,customer,1,0,800
46,336.75,671.38,1493.64,customer,1,0,800
47,345.03,637.28,191.77,customer,1,0,800
48,340.2,667.52,680.79,customer,1,0,800
49,311.9,627.43,2389.17,customer,1,0,800
50,335.6,666.74,3095.35,customer,1,0,800
51,321.14,675.5,1574.26,customer,1,0,800
52,310.69,689.6,1135.74,customer,1,0,800
53,341.33,682.7,858.63,customer,1,0,800
54,344.44,665.01,3129.55,customer,1,0,800
55,337.89,679.54,2889.22,customer,1,0,800
56,349.05,663.57,1611.7,customer,1,0,800
57,363.52,643.4,582.64,customer,1,0,800
58,311.69,697.66,452.6,customer,1,0,800
59,319.57,684.26,0,customer,1,0,800
60,344.52,653.04,0,customer,1,0,800
61,332.05,653.46,2216.68,customer,1,0,800
62,333.35,652.01,556.26,customer,1,0,800
63,315.23,670.3,2088.46,customer,1,0,800
64,327.29,656.8,892.54,customer,1,0,800
65,326.44,665.03,1439.28,customer,1,0,800
66,316.69,664.8,1916.13,customer,1,0,800
67,323.81,656.17,488.02,customer,1,0,800
68,324.2,660.58,0,customer,1,0,800
69,338.63,646.35,0,customer,1,0,800
70,323.01,657.68,0,customer,1,0,800
71,307.15,657.82,2699.57,customer,1,0,800
72,357.35,654.08,0,customer,1,0,800
73,331.22,642.67,141.88,customer,1,0,800
74,326.68,667.67,2679.43,customer,1,0,800
75,343.97,662.13,2854.33,customer,1,0,800
76,328.21,641.5,2109.11,customer,1,0,800
77,331.62,664.46,1785.05,customer,1,0,800
78,325.98,674.31,1184.64,customer,1,0,800
79,335.39,644.94,578.78,customer,1,0,800
80,326.19,649.92,420.21,customer,1,0,800
81,312.25,642.17,220.38,customer,1,0,800
82,211.39,183.36,730.21,customer,2,0,800
83,219.31,164.88,1486.21,customer,2,0,800
84,195.32,216.86,0,customer,2,0,800
85,211.28,199.22,969.28,customer,2,0,800
86,229.63,193.99,2975.14,customer,2,0,800
87,236.43,208.08,1197.67,customer,2,0,800
88,249.36,209.37,167.3,customer,2,0,800
89,247.54,195.64,1989.84,customer,2,0,800
90,198.61,212.15,1129.87,customer,2,0,800
91,212.11,202.77,1258.05,customer,2,0,800
92,244.58,207.79,0,customer,2,0,800
93,193.22,219.05,1002.72,customer,2,0,800
94,228.64,193.5,3168.89,customer,2,0,800
95,206.32,194.53,887.95,customer,2,0,800
96,196.44,159.64,1321.19,customer,2,0,800
97,204.59,194.58,1672.6,customer,2,0,800
98,197.52,159.71,2504.55,customer,2,0,800
99,226.27,182.77,552.31,customer,2,0,800
100,217.69,156.97,1365.92,customer,2,0,800
101,229.57,180.62,1127.7,customer,2,0,800
102,236.03,196.18,1371.68,customer,2,0,800
103,220.32,199.84,1695.87,customer,2,0,800
104,215.27,205.44,2386.87,customer,2,0,800
105,247.28,200.04,0,customer,2,0,800
106,214.92,191.77,0,customer,2,0,800
107,198.05,197.91,0,customer,2,0,800
108,194.63,177.82,2995.98,customer,2,0,800
109,239.36,170.82,1942.61,customer,2,0,800
110,250.72,206.25,0,customer,2,0,800
111,244.92,202.3,361.19,customer,2,0,800
112,213.98,221.9,364.33,customer,2,0,800
113,217.28,188.46,0,customer,2,0,800
114,207.77,186.49,0,customer,2,0,800
115,224.07,201.39,2829.28,customer,2,0,800
116,217.98,166.21,0,customer,2,0,800
117,199.26,159.25,2781.26,customer,2,0,800
118,197.62,224.42,640.25,customer,2,0,800
119,241.07,183.64,1689.14,customer,2,0,800
120,236.72,192.96,482.07,customer,2,0,800
121,214.1,211.82,0,customer,2,0,800
122,214.91,214.28,134.6,customer,2,0,800
123,221.6,179.56,1020.43,customer,2,0,800
124,223.39,194.55,363.34,customer,2,0,800
125,208.78,191.86,937.33,customer,2,0,800
126,217.11,205.08,74.19,customer,2,0,800
127,218.08,198.44,0,customer,2,0,800
128,196.76,192.16,126.27,customer,2,0,800
129,215.26,189.42,0,customer,2,0,800
130,210.57,195.3,0.8,customer,2,0,800
131,216.99,202.66,2617.95,customer,2,0,800
132,239.76,191.66,1743.71,customer,2,0,800
133,212.75,228.58,0,customer,2,0,800
134,210.48,186.35,2609.89,customer,2,0,800
135,225.06,192.94,251.8,customer,2,0,800
136,224.57,207.39,3173.31,customer,2,0,800
137,261.26,214.61,921.96,customer,2,0,800
138,231.89,199.99,1902.97,customer,2,0,800
139,210.65,195.93,286.57,customer,2,0,800
140,200.62,208.01,0,customer,2,0,800
141,226.96,215.49,0,customer,2,0,800
142,201.1,190.99,511.25,customer,2,0,800
143,201.53,191.8,1659.93,customer,2,0,800
144,220.32,208.29,772.82,customer,2,0,800
145,221.7,185.31,0,customer,2,0,800
146,215.54,179.9,2934.13,customer,2,0,800
147,223.41,204.17,0,customer,2,0,800
148,197.12,207.25,1961.23,customer,2,0,800
149,231.77,205.46,2782,customer,2,0,800
150,230.87,180.2,2403.02,customer,2,0,800
151,202.81,216.14,2505.61,customer,2,0,800
