ID,X,Y,Request.time,Types,Membership,lower,upper
1,686.4,282.86,0,depot,0,0,800
2,258.69,766.39,0,depot,0,0,800
3,641.02,296.35,1202.14,customer,1,0,800
4,681.9,281.86,279.32,customer,1,0,800
5,712.63,260.16,1888.58,customer,1,0,800
6,715.47,272.36,2499.3,customer,1,0,800
7,668.28,277.64,440.51,customer,1,0,800
8,696.31,277.6,2157.14,customer,1,0,800
9,663.52,275.71,1.84,customer,1,0,800
10,621.82,269.94,1258.9,customer,1,0,800
11,697.99,278.56,495.47,customer,1,0,800
12,703.89,295.21,1317.32,customer,1,0,800
13,702.81,299.53,2348.16,customer,1,0,800
14,642.23,282.97,0,customer,1,0,800
15,727.82,270.65,396.67,customer,1,0,800
16,697.91,286.51,674.53,customer,1,0,800
17,700.55,275.95,0,customer,1,0,800
18,669.93,284.69,460.48,customer,1,0,800
19,691.68,278.15,105.73,customer,1,0,800
20,687.2,293.31,2140.85,customer,1,0,800
21,666.68,311.82,0,customer,1,0,800
22,742.32,320.4,2888.09,customer,1,0,800
23,674.86,236.55,563.94,customer,1,0,800
24,687.78,305.23,1167.77,customer,1,0,800
25,706.17,251.62,1776.86,customer,1,0,800
26,658.12,286.26,40.78,customer,1,0,800
27,702.31,305.04,0,customer,1,0,800
28,707.14,258.27,615.61,customer,1,0,800
29,653.05,231.73,310.28,customer,1,0,800
30,699.23,303.9,0,customer,1,0,800
31,694.93,255.95,2133.15,customer,1,0,800
32,726.23,273.46,0,customer,1,0,800
33,731.6,296.87,151.15,customer,1,0,800
34,716.64,291.26,1992.2,customer,1,0,800
35,684.76,257.14,2713.44,customer,1,0,800
36,672.21,281.67,20.88,customer,1,0,800
37,693.57,282.02,2233.52,customer,1,0,800
38,681.88,287.52,0,customer,1,0,800
39,673.08,269.25,2789.76,customer,1,0,800
40,649.42,304.36,2199.44,customer,1,0,800
41,687.59,280.74,2768.2,customer,1,0,800
42,667.58,276.57,0,customer,1,0,800
43,658.79,256.2,1196.48,customer,1,0,800
44,637.65,307.81,2361.33,customer,1,0,800
45,689.6,254.49,2651.06,customer,1,0,800
46,715.97,298.73,271.96,customer,1,0,800
47,705.26,277.13,0,customer,1,0,800
48,675.66,280.37,0,customer,1,0,800
49,696.68,303.19,751.65,customer,1,0,800
50,726.79,269.93,2592.18,customer,1,0,800
51,660.6,285.43,0,customer,1,0,800
52,763.19,271.97,2300.75,customer,1,0,800
53,715.51,276.69,2718.23,customer,1,0,800
54,674.24,264.81,1361.18,customer,1,0,800
55,681.03,324.58,0,customer,1,0,800
56,694.07,295.24,2675.05,customer,1,0,800
57,707.71,335.5,2166.75,customer,1,0,800
58,706.11,246.6,2006.66,customer,1,0,800
59,660.14,242.48,915.14,customer,1,0,800
60,614.03,315.66,0,customer,1,0,800
61,673.86,292.9,0,customer,1,0,800
62,716.42,269.86,2653.87,customer,1,0,800
63,682.97,291.76,345.38,customer,1,0,800
64,692.14,263.19,1543.62,customer,1,0,800
65,704.97,296.73,2469.19,customer,1,0,800
66,679.07,251.8,2283.76,customer,1,0,800
67,702.49,319.13,338.65,customer,1,0,800
68,721.48,305.03,308.08,customer,1,0,800
69,674.13,269.36,0,customer,1,0,800
70,671.47,272.4,2220.77,customer,1,0,800
71,704.42,289.38,0,customer,1,0,800
72,639.24,235.59,792.17,customer,1,0,800
73,685.82,286.67,2486.98,customer,1,0,800
74,627.77,262.12,0,customer,1,0,800
75,687.1,320,2575.72,customer,1,0,800
76,635.26,250.96,2891,customer,1,0,800
77,658.95,287.32,0,customer,1,0,800
78,694.81,274.71,890.24,customer,1,0,800
79,645.44,266.84,0,customer,1,0,800
80,672.16,277.72,2795.5,customer,1,0,800
81,727.64,265.67,0,customer,1,0,800
82,688.34,264.94,0,customer,1,0,800
83,654.89,299.02,196.57,customer,1,0,800
84,659.71,352.36,227.13,customer,1,0,800
85,688.75,284.39,1760.04,customer,1,0,800
86,684.71,329.71,829.7,customer,1,0,800
87,703.27,276.49,1541.47,customer,1,0,800
88,656.77,256.47,0,customer,1,0,800
89,666.46,313.73,2306.24,customer,1,0,800
90,681.6,263.62,0,customer,1,0,800
91,706.53,317.04,1164.91,customer,1,0,800
92,668.75,271.56,1505.89,customer,1,0,800
93,695.17,282.74,1307.8,customer,1,0,800
94,696.73,326.42,0,customer,1,0,800
95,684.87,275.73,1466.17,customer,1,0,800
96,698.73,281.61,0,customer,1,0,800
97,702.35,277.17,0,customer,1,0,800
98,697.67,243.13,1242.83,customer,1,0,800
99,686.75,269.75,500.73,customer,1,0,800
100,656.15,272.37,334.75,customer,1,0,800
101,695.85,285.21,78.48,customer,1,0,800
102,704.02,306.77,0,customer,1,0,800
