ID,X,Y,Request.time,Types,lower,upper
1,33.08,65.36,0,depot,0,100
2,80.21,42.14,0,depot,0,100
3,37.13,21.58,196.42,customers,0,100
4,67.43,85.66,262.67,customers,0,100
5,47.92,3.44,0,customers,0,100
6,88.01,40.44,76.62,customers,0,100
7,95.09,68.35,93.11,customers,0,100
8,3.48,21.57,0,customers,0,100
9,52.83,56.66,0,customers,0,100
10,88.8,20.03,329.07,customers,0,100
11,57.94,10.88,0,customers,0,100
12,44.34,75.05,140.44,customers,0,100
13,80.12,89,118.82,customers,0,100
14,44.46,42.27,0,customers,0,100
15,63.28,65,165.04,customers,0,100
16,59.56,8.11,0,customers,0,100
17,8.81,41.18,0,customers,0,100
18,90.38,25.81,170.96,customers,0,100
19,25.11,81.81,152.14,customers,0,100
20,4.17,45.41,0,customers,0,100
21,32.67,81.58,28.9,customers,0,100
22,96.59,66.03,263.82,customers,0,100
23,91.48,65.58,0,customers,0,100
24,70.59,34.77,319.76,customers,0,100
25,58.64,74.1,237.82,customers,0,100
26,99.57,53.78,0,customers,0,100
27,61.24,68.54,0,customers,0,100
28,70.82,0.05,234.81,customers,0,100
29,51.61,49.66,265.8,customers,0,100
30,60.82,18.9,261.65,customers,0,100
31,26.45,39.47,291.07,customers,0,100
32,12.47,61.16,0,customers,0,100
33,96.72,32.83,0,customers,0,100
34,91.83,11.96,0,customers,0,100
35,69.23,19.84,0,customers,0,100
36,73.23,65.07,15.88,customers,0,100
37,1.85,44.42,0,customers,0,100
38,45.14,77.99,0,customers,0,100
39,76.35,8.03,211.9,customers,0,100
40,19.81,44.63,0,customers,0,100
41,30.13,97.78,0,customers,0,100
42,23.92,89.33,0,customers,0,100
43,16.19,88.04,0,customers,0,100
44,49.01,13.32,0,customers,0,100
45,46.45,11.03,202.07,customers,0,100
46,35.64,65.92,57.44,customers,0,100
47,13.19,37.53,102.43,customers,0,100
48,17.23,69.85,0,customers,0,100
49,18.67,37.23,15.94,customers,0,100
50,51.38,15.29,0,customers,0,100
