ID,X,Y,Request.time,Types,lower,upper
1,737.77,89.11,0,depot,0,800
2,168.07,567.99,0,depot,0,800
3,527.7,57.83,2228.73,customer,0,800
4,583.49,661.07,476.09,customer,0,800
5,389.46,383.64,2438.79,customer,0,800
6,307.57,312.98,2419.61,customer,0,800
7,5.47,239.3,0,customer,0,800
8,2.95,195.45,2167.65,customer,0,800
9,795.95,337.45,514.34,customer,0,800
10,86.31,750.22,550.85,customer,0,800
11,334.94,211.59,809.33,customer,0,800
12,574.31,454.86,124.31,customer,0,800
13,594.03,161.75,2657.44,customer,0,800
14,697.6,154.24,1772.7,customer,0,800
15,486.29,574.89,2566.59,customer,0,800
16,604.96,250.81,504.29,customer,0,800
17,677.79,110.71,45.8,customer,0,800
18,490.22,46.42,2163.34,customer,0,800
19,634.58,744.88,669.83,customer,0,800
20,18.28,454.67,2533.56,customer,0,800
21,333.53,94.22,0,customer,0,800
22,699.91,451.84,1172.82,customer,0,800
23,517.88,432.2,349.31,customer,0,800
24,739.58,655.75,1028.99,customer,0,800
25,137.78,562.38,85.33,customer,0,800
26,252.65,454.2,2319.14,customer,0,800
27,643.41,577.05,413.22,customer,0,800
28,791.17,601.96,2074.82,customer,0,800
29,257.91,305.14,0,customer,0,800
30,0.95,230.41,1162.16,customer,0,800
31,793.74,425.35,0,customer,0,800
32,118.68,207.72,0,customer,0,800
33,39.49,665.43,797.67,customer,0,800
34,477.88,324.29,0,customer,0,800
35,257.06,58.11,0,customer,0,800
36,422.34,763.01,262.52,customer,0,800
37,636.34,173.75,0,customer,0,800
38,55.15,324.5,0,customer,0,800
39,556.02,500.53,1202.35,customer,0,800
40,758.91,502.72,0,customer,0,800
41,222.22,262.59,684.83,customer,0,800
42,199.53,111.13,2630.38,customer,0,800
43,127.55,731.73,1505.92,customer,0,800
44,57.3,479.29,2763.65,customer,0,800
45,445.95,599.69,486.74,customer,0,800
46,391.87,735.16,0,customer,0,800
47,395.43,423.01,0,customer,0,800
48,710.7,297.58,1423.95,customer,0,800
49,29.36,52.65,1432.95,customer,0,800
50,163,683.5,0,customer,0,800
51,411.02,408.33,2422.88,customer,0,800
52,189.07,168,0,customer,0,800
53,460.35,300.67,1516.53,customer,0,800
54,385.81,165.89,0,customer,0,800
55,455.48,367.39,2138.94,customer,0,800
56,115.32,193.2,1709.45,customer,0,800
57,116.57,94.95,1570.72,customer,0,800
58,329.83,57.98,1378.1,customer,0,800
59,546.41,552.79,2489.73,customer,0,800
60,522.74,229.57,847.36,customer,0,800
61,732.79,119.53,0,customer,0,800
62,650.49,777.95,1225.88,customer,0,800
63,540.71,328.41,786.8,customer,0,800
64,646,321.45,0,customer,0,800
65,102.45,518.85,2154.72,customer,0,800
66,200.62,733.04,0,customer,0,800
67,265.24,173.33,1400.3,customer,0,800
68,325.82,438.4,2453.54,customer,0,800
69,508.29,576.04,0,customer,0,800
70,646.89,317.8,0,customer,0,800
71,207.04,75.2,120.86,customer,0,800
72,655.57,507.92,603.69,customer,0,800
73,12.38,1.98,2037.92,customer,0,800
74,523.52,168.42,0,customer,0,800
75,649.38,543.22,1561.95,customer,0,800
76,369.1,692.95,1860.57,customer,0,800
77,162.73,639.76,1503.54,customer,0,800
78,15.01,108,364.2,customer,0,800
79,226.51,310,2512.4,customer,0,800
80,732.22,630.78,2827.84,customer,0,800
81,746.96,554.33,2022.93,customer,0,800
82,434.03,475.42,1592.51,customer,0,800
83,175.54,99.09,2415.52,customer,0,800
84,391.54,444.06,1087.3,customer,0,800
85,640.92,359.53,1998.61,customer,0,800
86,326.1,612.93,1706.78,customer,0,800
87,82.97,20.88,0,customer,0,800
88,224.45,156.14,1413.18,customer,0,800
89,289.17,704.99,2348.81,customer,0,800
90,207.4,87.84,1207.16,customer,0,800
91,376.55,774.84,2343.63,customer,0,800
92,292.68,308.16,2598.5,customer,0,800
93,97.02,686.87,0,customer,0,800
94,37.59,709.91,25.78,customer,0,800
95,210.24,391.27,1516.45,customer,0,800
96,774.91,574.47,0,customer,0,800
97,390.8,389.36,2505.46,customer,0,800
98,382.26,790.97,1479.08,customer,0,800
99,599.03,51.8,2234.19,customer,0,800
100,534.11,126.13,0,customer,0,800
101,39.53,628.28,2815.22,customer,0,800
102,556.08,433.75,1835.88,customer,0,800
103,290.61,333.24,1177.15,customer,0,800
104,707.31,799.11,71.8,customer,0,800
105,620.24,204.54,1092.75,customer,0,800
106,111.36,406.3,0,customer,0,800
107,236.01,63.18,2344.11,customer,0,800
108,100.87,650.93,2769.61,customer,0,800
109,471.92,305.74,301.3,customer,0,800
110,449.34,641.75,1546.7,customer,0,800
111,550.98,158.34,1628.56,customer,0,800
112,249.02,757.12,2243.07,customer,0,800
113,484.47,276.54,1290.73,customer,0,800
114,792.83,417.64,1040.99,customer,0,800
115,594.56,89.35,1032.29,customer,0,800
116,60.69,708.78,678.04,customer,0,800
117,360.94,763.4,536.74,customer,0,800
118,42.83,32.3,2421.16,customer,0,800
119,271.64,394.89,2862.42,customer,0,800
120,587.16,180.85,2153.65,customer,0,800
121,3.29,687.04,1491.96,customer,0,800
122,617.53,424.75,2747.45,customer,0,800
123,370.38,3.71,1100.54,customer,0,800
124,576.67,222.05,193.67,customer,0,800
125,533.2,260.16,932.42,customer,0,800
126,457.66,470.97,1815.06,customer,0,800
127,563.05,199.75,316.82,customer,0,800
128,525.78,34.49,2608.91,customer,0,800
129,231.48,88.54,1457.84,customer,0,800
130,77.79,563,2057.41,customer,0,800
131,769.94,751.22,120.55,customer,0,800
