ID,X,Y,Request.time,Types,lower,upper
1,77.8,115.54,0,depot,0,200
2,177.89,6.68,0,depot,0,200
3,87,112.92,0,customers,0,200
4,194.52,35.6,347.99,customers,0,200
5,195.72,27.7,0,customers,0,200
6,88.96,188.14,680.69,customers,0,200
7,81.77,99.09,0,customers,0,200
8,17.35,122.22,0,customers,0,200
9,196.76,14.71,0,customers,0,200
10,71.23,85.85,0,customers,0,200
11,8.96,124.19,33.67,customers,0,200
12,194.92,26.11,555.73,customers,0,200
13,175.38,20.9,0,customers,0,200
14,24.02,136.74,0,customers,0,200
15,177.46,2.38,0,customers,0,200
16,147.46,96.59,0,customers,0,200
17,122.48,72.32,0,customers,0,200
18,78.9,97.92,0,customers,0,200
19,95.14,181.51,0,customers,0,200
20,60.69,184.07,0,customers,0,200
21,71.68,92.37,0,customers,0,200
22,60.68,198.06,219.7,customers,0,200
23,47.31,146.57,0,customers,0,200
24,199.21,58.5,0,customers,0,200
25,18.54,96.71,115.13,customers,0,200
26,12.82,130.16,0,customers,0,200
27,22.56,128.56,0,customers,0,200
28,131.22,95.36,0,customers,0,200
29,95.03,117.75,0,customers,0,200
30,102.16,195.78,0,customers,0,200
31,128.59,96.51,610.04,customers,0,200
32,137.44,80.94,0,customers,0,200
33,91.8,108.61,0,customers,0,200
34,182.99,2.92,371.33,customers,0,200
35,191.09,17.5,37.06,customers,0,200
36,140.14,74.71,250.98,customers,0,200
37,198.99,20.17,503,customers,0,200
38,80.64,180.12,0,customers,0,200
39,104.17,58.78,364,customers,0,200
40,79.81,175.63,0.38,customers,0,200
41,3.71,131.63,0.58,customers,0,200
42,31.07,137.93,410.87,customers,0,200
43,192.14,12.81,494.25,customers,0,200
44,32.83,131.37,574.16,customers,0,200
45,68.6,97.91,595.44,customers,0,200
46,13.1,145.62,401.49,customers,0,200
47,62.86,101.13,460.13,customers,0,200
48,95.52,198.47,0,customers,0,200
49,102.17,198.37,311.63,customers,0,200
50,85.31,120.86,0,customers,0,200
51,110.15,68.61,360.04,customers,0,200
52,66.76,86.64,0,customers,0,200
53,21.61,126.23,346.19,customers,0,200
54,112.16,70.81,133.69,customers,0,200
55,121.37,95.91,173.3,customers,0,200
56,28.59,155.2,142.14,customers,0,200
57,120.5,63.59,320.57,customers,0,200
58,57.06,99.27,0,customers,0,200
59,93.58,102.51,302.23,customers,0,200
60,68.13,186.46,0,customers,0,200
61,89.28,195.13,444.19,customers,0,200
62,72.61,183.98,328.94,customers,0,200
63,69,119.33,0,customers,0,200
64,84.65,194.68,0,customers,0,200
65,136.25,91.45,59.59,customers,0,200
66,29.49,129.56,0,customers,0,200
67,78.19,93.69,558.94,customers,0,200
68,64.79,88.48,308.04,customers,0,200
69,179.16,1,310.73,customers,0,200
70,31.26,119.5,0,customers,0,200
71,102.11,193.12,0,customers,0,200
72,182.35,0.32,164.61,customers,0,200
73,177.45,4.99,197.86,customers,0,200
74,130.78,52.77,0,customers,0,200
75,40.99,153.57,0,customers,0,200
76,94.63,125.34,0,customers,0,200
77,104.27,198.59,0,customers,0,200
78,121.06,86.33,377.58,customers,0,200
79,184.83,7.87,0,customers,0,200
80,29.84,141.68,391.57,customers,0,200
81,97.21,178.27,0,customers,0,200
82,68.95,84.58,0,customers,0,200
83,119.71,81.19,501.17,customers,0,200
84,115.42,61.75,43.8,customers,0,200
85,104.58,55.59,0,customers,0,200
86,116.84,81.43,342.82,customers,0,200
87,188.35,8.52,469.35,customers,0,200
88,193.93,19.14,0,customers,0,200
89,161.62,2.73,354.19,customers,0,200
90,32.79,143.68,0,customers,0,200
91,199.28,26.81,0,customers,0,200
92,177.14,6.32,36.89,customers,0,200
93,196.87,4.89,0,customers,0,200
94,81.93,185.03,33.28,customers,0,200
95,76.72,173.62,19.67,customers,0,200
96,92.07,183.22,663.12,customers,0,200
97,19.44,173.7,84.79,customers,0,200
98,164.23,8.95,0,customers,0,200
99,67.38,83.04,251.06,customers,0,200
100,144.33,105.5,0,customers,0,200
