ID,X,Y,Request.time,Types,Membership,lower,upper
1,4.02,42.4,0,depot,0,0,200
2,181.79,147.15,0,depot,0,0,200
3,0,47.18,0,customer,1,0,200
4,19.86,35.41,356.07,customer,1,0,200
5,0,33.2,219.34,customer,1,0,200
6,18.53,35.48,548.68,customer,1,0,200
7,0,34.54,581.23,customer,1,0,200
8,0,36.56,0,customer,1,0,200
9,9.95,45.35,0,customer,1,0,200
10,8.66,36.24,687.96,customer,1,0,200
11,11.1,12.66,0,customer,1,0,200
12,15.04,44.35,545,customer,1,0,200
13,0.06,47.05,644.52,customer,1,0,200
14,0,36.22,208.36,customer,1,0,200
15,5.09,27.13,78.97,customer,1,0,200
16,3.63,42.04,664.49,customer,1,0,200
17,1.3,29.76,754.21,customer,1,0,200
18,15.42,27.88,0,customer,1,0,200
19,0,36.7,369.03,customer,1,0,200
20,19.16,43.44,0,customer,1,0,200
21,6.56,40.29,557.73,customer,1,0,200
22,6.67,48.59,47.51,customer,1,0,200
23,10.94,55.79,614.66,customer,1,0,200
24,0,40.85,726.21,customer,1,0,200
25,8.06,50.46,169.22,customer,1,0,200
26,0.77,48.76,704.63,customer,1,0,200
27,0,39.06,228.9,customer,1,0,200
28,13.91,24,493.85,customer,1,0,200
29,6.19,51.45,0,customer,1,0,200
30,0.65,48.5,44.69,customer,1,0,200
31,0,44.07,0,customer,1,0,200
32,4.12,42.12,413.08,customer,1,0,200
33,0,40.81,0,customer,1,0,200
34,0,38.88,618.12,customer,1,0,200
35,105.8,63.28,0,customer,2,0,200
36,95.47,69.82,81.88,customer,2,0,200
37,93.94,76.69,275.06,customer,2,0,200
38,95.38,70.33,272.73,customer,2,0,200
39,87.09,65.08,620.22,customer,2,0,200
40,89.47,73.45,0,customer,2,0,200
41,107.04,64.31,413.41,customer,2,0,200
42,74.14,60.55,478.84,customer,2,0,200
43,86.66,80.35,776.63,customer,2,0,200
44,97.19,84.11,653.28,customer,2,0,200
45,99.71,53.69,725.43,customer,2,0,200
46,100.63,61.51,0,customer,2,0,200
47,95.8,67.82,626.54,customer,2,0,200
48,94.38,65.58,0,customer,2,0,200
49,114.57,83.57,298.01,customer,2,0,200
50,87.1,70.76,0,customer,2,0,200
51,107.04,79.59,117.63,customer,2,0,200
52,87.04,82.59,0,customer,2,0,200
53,88.91,70.05,687.26,customer,2,0,200
54,97.44,50.05,0,customer,2,0,200
55,94.49,48.29,761.87,customer,2,0,200
56,76.58,71.95,737.38,customer,2,0,200
57,99.13,78.34,139.29,customer,2,0,200
58,99.5,62.23,724.75,customer,2,0,200
59,87.97,76.68,0,customer,2,0,200
60,109.97,76.62,0,customer,2,0,200
61,97.91,68.14,0,customer,2,0,200
62,111.71,44.47,513.29,customer,2,0,200
63,105.49,67.18,0,customer,2,0,200
64,84.78,76.99,470.88,customer,2,0,200
65,86.21,72.18,177.49,customer,2,0,200
66,97.61,70.19,380.89,customer,2,0,200
67,161.81,148.9,762.05,customer,3,0,200
68,176.47,139.56,229.58,customer,3,0,200
69,169.02,134.87,446.15,customer,3,0,200
70,172.67,160.6,586.11,customer,3,0,200
71,189.29,150.12,354.06,customer,3,0,200
72,200,164.54,752.86,customer,3,0,200
73,191.53,134.39,282.71,customer,3,0,200
74,197.25,144.97,0,customer,3,0,200
75,179.17,149.71,659.6,customer,3,0,200
76,182.47,141.83,687.12,customer,3,0,200
77,189.18,141.95,68.46,customer,3,0,200
78,175.7,144.41,164.87,customer,3,0,200
79,173.6,148.81,613.84,customer,3,0,200
80,180.74,143.96,0,customer,3,0,200
81,186.79,127.47,595.2,customer,3,0,200
82,184.51,156.87,0,customer,3,0,200
83,191.28,171.22,20.27,customer,3,0,200
84,174.89,136.58,301.5,customer,3,0,200
85,185.31,128.98,0,customer,3,0,200
86,194.85,135.86,402.03,customer,3,0,200
87,186.52,143.51,274.93,customer,3,0,200
88,156.12,149.95,511.21,customer,3,0,200
89,169.89,157.1,646.08,customer,3,0,200
90,155.35,145.74,437.68,customer,3,0,200
91,170.43,159.31,271.74,customer,3,0,200
92,173.94,157.24,545.99,customer,3,0,200
93,176.74,148.55,173.38,customer,3,0,200
94,197.56,139.79,231.86,customer,3,0,200
95,200,157.79,195.18,customer,3,0,200
96,195.64,122.92,30.64,customer,3,0,200
97,179.97,131.33,156,customer,3,0,200
98,189.98,160.34,361.15,customer,3,0,200
99,175.13,141.63,363.07,customer,3,0,200
100,164.3,155.68,211.3,customer,3,0,200
