ID,X,Y,Request.time,Types,Membership,lower,upper
1,75.77,94.41,0,depot,0,0,100
2,35.2,21.19,0,depot,0,0,100
3,65.24,100,0,customer,1,0,100
4,77.95,92.22,0,customer,1,0,100
5,76.4,100,0,customer,1,0,100
6,69.38,87.55,26.23,customer,1,0,100
7,70.1,79.9,0,customer,1,0,100
8,83.27,96.17,0,customer,1,0,100
9,77.66,94.01,205.1,customer,1,0,100
10,71.1,86.87,0,customer,1,0,100
11,83.56,81.36,0,customer,1,0,100
12,79.8,87.15,0,customer,1,0,100
13,78.35,87.63,0,customer,1,0,100
14,70.98,100,0,customer,1,0,100
15,81.88,74.78,121.64,customer,1,0,100
16,76.92,90.27,218.7,customer,1,0,100
17,65.37,96.32,0,customer,1,0,100
18,76.96,91.4,232.9,customer,1,0,100
19,93.82,73.83,57.48,customer,1,0,100
20,83.44,91.76,0,customer,1,0,100
21,81.77,90.25,0,customer,1,0,100
22,70.33,78.76,0,customer,1,0,100
23,73.85,100,31.64,customer,1,0,100
24,84.82,100,93.83,customer,1,0,100
25,84.14,100,88.84,customer,1,0,100
26,84.03,98.75,0,customer,1,0,100
27,29.87,16.31,173.17,customer,2,0,100
28,20.56,21.13,0,customer,2,0,100
29,43.43,30.63,160.63,customer,2,0,100
30,36.07,16.18,162.87,customer,2,0,100
31,65.31,27.93,0,customer,2,0,100
32,48.2,18.1,194.14,customer,2,0,100
33,34.86,25.29,110.09,customer,2,0,100
34,50.54,18.34,0,customer,2,0,100
35,43.01,2.02,39.96,customer,2,0,100
36,30.56,9.37,66.69,customer,2,0,100
37,45.39,19.68,51.05,customer,2,0,100
38,31.63,33.71,0,customer,2,0,100
39,45.42,12.97,56.92,customer,2,0,100
40,39.12,9.95,86.87,customer,2,0,100
41,30.85,35.98,0,customer,2,0,100
42,48.47,31.33,44.25,customer,2,0,100
43,29.98,3.97,128.71,customer,2,0,100
44,24.45,29.9,0,customer,2,0,100
45,32.55,1.4,152.32,customer,2,0,100
46,33.56,34.09,0,customer,2,0,100
47,41.09,13.67,0,customer,2,0,100
48,21.06,13.63,0,customer,2,0,100
49,35.52,29.31,203.41,customer,2,0,100
50,17.46,30.55,226.66,customer,2,0,100
