ID,X,Y,Request.time,Types,lower,upper
1,36.17,64.09,0,depot,0,100
2,85.99,36.55,0,depot,0,100
3,45.51,16.57,198.41,customers,0,100
4,56.03,85.54,0,customers,0,100
5,54.95,2.29,0,customers,0,100
6,87.73,36.66,236.05,customers,0,100
7,96.13,56.82,182.82,customers,0,100
8,2.4,30.95,308.24,customers,0,100
9,52.84,57.23,327.74,customers,0,100
10,88.36,19.42,172.32,customers,0,100
11,60.74,9,104.88,customers,0,100
12,43.01,74.76,160.94,customers,0,100
13,64.56,88.49,4.96,customers,0,100
14,43.59,47.09,0,customers,0,100
15,58.8,63.48,168.18,customers,0,100
16,61.87,6.73,177.58,customers,0,100
17,7.32,43.97,125.85,customers,0,100
18,90.78,24.19,0,customers,0,100
19,25.62,82.15,273.3,customers,0,100
20,4.14,45.97,0,customers,0,100
21,32.54,82.15,0,customers,0,100
22,97.73,50.81,187.66,customers,0,100
23,94,51.72,33.94,customers,0,100
24,71.89,25.55,297.75,customers,0,100
25,53.22,72.74,31.79,customers,0,100
26,99.71,44.64,50.49,customers,0,100
27,56.91,66.07,40.61,customers,0,100
28,70.79,0.03,0,customers,0,100
29,48.82,51.8,149.16,customers,0,100
30,62.23,15.79,71.64,customers,0,100
31,23.98,40.97,30.32,customers,0,100
32,10.24,61.04,278.16,customers,0,100
33,97.13,30.48,15.3,customers,0,100
34,93.43,12.8,58.35,customers,0,100
35,69.38,15.31,0,customers,0,100
36,66.92,63.33,0,customers,0,100
37,1.23,47.07,67.12,customers,0,100
38,42.5,77.17,113.15,customers,0,100
39,76.85,5.78,161.09,customers,0,100
40,17.99,45.77,0,customers,0,100
41,28.44,97.06,84.07,customers,0,100
42,24.67,89.35,210.29,customers,0,100
43,18.1,87.43,214.14,customers,0,100
44,56.56,9.13,103.02,customers,0,100
45,51.54,8.99,120.87,customers,0,100
46,34.39,66.53,0,customers,0,100
47,11.13,40.7,103.31,customers,0,100
48,20.58,74.03,185.58,customers,0,100
49,14.03,42.42,0,customers,0,100
50,56.16,11.81,274.65,customers,0,100
