ID,X,Y,Request.time,Types,Membership,lower,upper
1,104.89,339.02,0,depot,0,0,400
2,245.63,24.16,0,depot,0,0,400
3,239.84,336.27,0,customer,1,0,400
4,215.71,308.38,0,customer,1,0,400
5,225.76,329.48,0,customer,1,0,400
6,204.78,302.05,0,customer,1,0,400
7,245.46,324.34,1221.29,customer,1,0,400
8,202.31,327.55,1361.23,customer,1,0,400
9,230.32,307.87,760.54,customer,1,0,400
10,225.97,322.7,457.43,customer,1,0,400
11,229.95,324.47,0,customer,1,0,400
12,243.11,319.97,343.77,customer,1,0,400
13,209.59,316.32,152,customer,1,0,400
14,199.65,312.94,0,customer,1,0,400
15,217.16,305.35,1123.27,customer,1,0,400
16,219.2,358.38,122.91,customer,1,0,400
17,214.93,305.51,757.15,customer,1,0,400
18,221.8,311.37,5.49,customer,1,0,400
19,263.78,315.34,0,customer,1,0,400
20,224.37,310.43,1258.65,customer,1,0,400
21,238.54,313.28,0,customer,1,0,400
22,231.26,316.84,1294.66,customer,1,0,400
23,208.69,306.62,0,customer,1,0,400
24,226.05,329,534.91,customer,1,0,400
25,229.5,317.09,717.95,customer,1,0,400
26,217.09,325.92,0,customer,1,0,400
27,236.55,312.06,1507.66,customer,1,0,400
28,234.62,312.95,0,customer,1,0,400
29,228.4,324.81,0,customer,1,0,400
30,232.29,307.28,0,customer,1,0,400
31,230.24,309.8,1160.67,customer,1,0,400
32,223.92,305.61,0,customer,1,0,400
33,225.77,325.32,0,customer,1,0,400
34,222.56,323.64,856.2,customer,1,0,400
35,224.89,321.84,0,customer,1,0,400
36,208.77,323.52,0,customer,1,0,400
37,218.8,310.77,1222.01,customer,1,0,400
38,228.92,321.09,55.83,customer,1,0,400
39,220.53,304.17,0,customer,1,0,400
40,218.33,301.56,1143.2,customer,1,0,400
41,238.51,319.87,0,customer,1,0,400
42,62.79,85.57,0,customer,2,0,400
43,75.05,102.81,0,customer,2,0,400
44,38.69,94.68,0,customer,2,0,400
45,58.48,95.57,283.37,customer,2,0,400
46,63.38,105.65,0,customer,2,0,400
47,79.78,98.54,0,customer,2,0,400
48,54.1,83.43,887.21,customer,2,0,400
49,67.68,94.12,0,customer,2,0,400
50,71.56,87.89,314.28,customer,2,0,400
51,58.81,82.44,0,customer,2,0,400
52,70.76,97.26,1316.41,customer,2,0,400
53,102.28,93.98,0,customer,2,0,400
54,51.53,127.75,1142.91,customer,2,0,400
55,90.09,121.71,0,customer,2,0,400
56,67.46,110.48,0,customer,2,0,400
57,76,115.99,0,customer,2,0,400
58,53.6,89.01,626.44,customer,2,0,400
59,78.26,83.63,1329.81,customer,2,0,400
60,68.43,89.8,179.44,customer,2,0,400
61,91.76,113.84,0,customer,2,0,400
62,70.38,102.89,0,customer,2,0,400
