ID,X,Y,Request.time,Types,lower,upper
1,39.25,62.81,0,depot,0,100
2,91.77,30.96,0,depot,0,100
3,53.88,11.56,223.33,customers,0,100
4,44.63,85.43,50.22,customers,0,100
5,61.97,1.15,138.2,customers,0,100
6,87.44,32.89,0,customers,0,100
7,97.17,45.28,0,customers,0,100
8,1.32,40.34,0,customers,0,100
9,52.85,57.8,3.85,customers,0,100
10,87.92,18.8,54.47,customers,0,100
11,63.54,7.13,242.4,customers,0,100
12,41.68,74.48,274.2,customers,0,100
13,49,87.98,0,customers,0,100
14,42.73,51.91,215.66,customers,0,100
15,54.32,61.97,175.67,customers,0,100
16,64.17,5.36,100.66,customers,0,100
17,5.84,46.76,15.72,customers,0,100
18,91.18,22.56,208.13,customers,0,100
19,26.13,82.49,190.9,customers,0,100
20,4.11,46.53,58.22,customers,0,100
21,32.42,82.72,33.75,customers,0,100
22,98.86,35.6,326.33,customers,0,100
23,96.52,37.86,37.37,customers,0,100
24,73.2,16.33,0,customers,0,100
25,47.8,71.39,356.47,customers,0,100
26,99.86,35.49,315.96,customers,0,100
27,52.58,63.59,181.73,customers,0,100
28,70.76,0.02,288,customers,0,100
29,46.03,53.93,377.11,customers,0,100
30,63.64,12.68,313.46,customers,0,100
31,21.51,42.46,149.13,customers,0,100
32,8,60.92,0,customers,0,100
33,97.54,28.13,0,customers,0,100
34,95.03,13.64,387.69,customers,0,100
35,69.54,10.79,0,customers,0,100
36,60.61,61.59,120.55,customers,0,100
37,0.62,49.72,0,customers,0,100
38,39.86,76.34,77.73,customers,0,100
39,77.35,3.52,146.22,customers,0,100
40,16.16,46.91,131.96,customers,0,100
41,26.74,96.35,0,customers,0,100
42,25.42,89.37,31.35,customers,0,100
43,20,86.82,0,customers,0,100
44,64.12,4.95,105.56,customers,0,100
45,56.62,6.95,232.87,customers,0,100
46,33.14,67.13,112.83,customers,0,100
47,9.07,43.87,261.64,customers,0,100
48,23.93,78.2,60.48,customers,0,100
49,9.4,47.61,0,customers,0,100
50,60.95,8.33,315.74,customers,0,100
