ID,X,Y,Request.time,Types,Membership,lower,upper
1,42.34,61.53,0,depot,0,0,100
2,97.55,25.38,0,depot,0,0,100
3,27.28,82.38,1.81,customer,1,0,100
4,33.44,87.47,0,customer,1,0,100
5,21.91,86.21,0,customer,1,0,100
6,32.29,83.3,0,customer,1,0,100
7,26.63,82.84,53.25,customer,1,0,100
8,33.23,85.31,263.08,customer,1,0,100
9,40.36,74.2,46.53,customer,1,0,100
10,26.18,89.4,0,customer,1,0,100
11,25.05,95.63,233.25,customer,1,0,100
12,69,0,0,customer,2,0,100
13,66.47,3.98,258.96,customer,2,0,100
14,69.69,6.27,356.17,customer,2,0,100
15,77.85,1.26,0,customer,2,0,100
16,66.34,5.25,0,customer,2,0,100
17,62.26,6.54,284.54,customer,2,0,100
18,70.73,0,0,customer,2,0,100
19,61.7,4.9,0,customer,2,0,100
20,65.05,9.57,118.02,customer,2,0,100
21,65.73,4.85,364.62,customer,2,0,100
22,71.68,0.76,171.46,customer,2,0,100
23,74.5,7.12,345.26,customer,2,0,100
24,54.29,59.85,37.14,customer,3,0,100
25,31.89,67.74,306.57,customer,3,0,100
26,42.39,70.04,123.28,customer,3,0,100
27,37.21,75.52,0,customer,3,0,100
28,49.84,60.45,0,customer,3,0,100
29,48.25,61.11,0,customer,3,0,100
30,52.87,58.37,0,customer,3,0,100
31,43.24,56.06,0,customer,3,0,100
32,41.86,56.74,83.06,customer,3,0,100
33,19.04,43.95,0,customer,4,0,100
34,4.77,52.8,254.98,customer,4,0,100
35,0,52.37,0,customer,4,0,100
36,4.07,47.09,221.5,customer,4,0,100
37,0.24,49.72,0,customer,4,0,100
38,14.33,48.05,332.22,customer,4,0,100
39,4.36,49.54,311.18,customer,4,0,100
40,7.01,47.05,0,customer,4,0,100
41,5.76,60.81,0,customer,4,0,100
42,87.15,29.11,208.25,customer,5,0,100
43,100,20.39,0,customer,5,0,100
44,87.48,18.18,251.54,customer,5,0,100
45,98.22,33.74,60.46,customer,5,0,100
46,100,26.35,0,customer,5,0,100
47,91.58,20.93,0,customer,5,0,100
48,97.95,25.78,0,customer,5,0,100
49,96.64,14.48,208.15,customer,5,0,100
50,99.04,24,0,customer,5,0,100
