ID,X,Y,Request.time,Types,lower,upper
1,239.29,70.38,0,depot,0,400
2,120.84,312.88,0,depot,0,400
3,191.83,238.42,760.97,customers,0,400
4,203.67,227.59,73.32,customers,0,400
5,172.52,364.42,0,customers,0,400
6,201.94,109.73,0,customers,0,400
7,289.54,187.28,0,customers,0,400
8,29.99,47.01,699.86,customers,0,400
9,138.15,343.21,271.56,customers,0,400
10,320.73,161.09,656.36,customers,0,400
11,331.49,271.99,444.33,customers,0,400
12,90.89,72.43,0,customers,0,400
13,124.75,162.88,0,customers,0,400
14,338.6,281.63,1269.67,customers,0,400
15,322.85,20.86,0,customers,0,400
16,117.65,328.41,343.51,customers,0,400
17,59.96,116.76,0,customers,0,400
18,291.77,156.53,1549.73,customers,0,400
19,46.66,117.08,0,customers,0,400
20,24.37,34.32,0,customers,0,400
21,386.51,206.19,1252.56,customers,0,400
22,36.79,287.43,818.14,customers,0,400
23,133.71,360.48,0,customers,0,400
24,340.21,8.52,283.6,customers,0,400
25,241.68,378.97,181.78,customers,0,400
26,104.65,116.57,39.98,customers,0,400
27,278.83,362.86,1027.8,customers,0,400
28,331.59,259.41,1268.7,customers,0,400
29,113.11,162.71,649.85,customers,0,400
30,199.96,325.82,0,customers,0,400
31,273.4,14.56,0,customers,0,400
32,251.09,299.95,1484.49,customers,0,400
33,258.65,117.69,485.36,customers,0,400
34,377.86,302.95,0,customers,0,400
35,178.71,237,680.85,customers,0,400
36,50.44,106.26,1198.46,customers,0,400
37,213.26,318.13,0,customers,0,400
38,84.64,49.87,343.79,customers,0,400
39,196.5,331.52,298.56,customers,0,400
40,136.63,106.55,902.6,customers,0,400
41,381.2,279.73,0,customers,0,400
42,172.72,369.71,0,customers,0,400
43,85.88,46.89,396.29,customers,0,400
44,246.95,340.38,1033.93,customers,0,400
45,67.06,325.04,673.95,customers,0,400
46,376.78,160.71,1013.46,customers,0,400
47,217.07,105.95,966.5,customers,0,400
48,64.62,82.87,169.11,customers,0,400
49,262.8,221.57,1482.03,customers,0,400
50,377.22,315.6,836.88,customers,0,400
51,279.32,207.24,1248.36,customers,0,400
52,179.41,252.46,646.09,customers,0,400
53,149.18,276.38,0,customers,0,400
54,332.76,208.96,701.36,customers,0,400
55,60.13,180.05,318.16,customers,0,400
56,74.73,20.73,13.91,customers,0,400
57,334.1,15.94,0,customers,0,400
58,123.67,368.7,157.06,customers,0,400
59,158.9,309.02,1076.87,customers,0,400
60,304.8,70.9,178.51,customers,0,400
61,84.01,276.55,1368.89,customers,0,400
62,18.03,226.91,1084.18,customers,0,400
63,184.04,122.41,1501.73,customers,0,400
