ID,X,Y,Request.time,Types,lower,upper
1,239.29,70.38,0,depot,0,400
2,120.84,312.88,0,depot,0,400
3,191.83,238.42,0,customers,0,400
4,203.67,227.59,1422.82,customers,0,400
5,172.52,364.42,0,customers,0,400
6,201.94,109.73,0,customers,0,400
7,289.54,187.28,0,customers,0,400
8,29.99,47.01,0,customers,0,400
9,138.15,343.21,0,customers,0,400
10,320.73,161.09,0,customers,0,400
11,331.49,271.99,1237.56,customers,0,400
12,90.89,72.43,204.78,customers,0,400
13,124.75,162.88,0,customers,0,400
14,338.6,281.63,0,customers,0,400
15,322.85,20.86,0,customers,0,400
16,117.65,328.41,0,customers,0,400
17,59.96,116.76,1466.98,customers,0,400
18,291.77,156.53,0,customers,0,400
19,46.66,117.08,4.97,customers,0,400
20,24.37,34.32,767.26,customers,0,400
21,386.51,206.19,0,customers,0,400
22,36.79,287.43,0,customers,0,400
23,133.71,360.48,0,customers,0,400
24,340.21,8.52,1047.18,customers,0,400
25,241.68,378.97,326.25,customers,0,400
26,104.65,116.57,0,customers,0,400
27,278.83,362.86,0,customers,0,400
28,331.59,259.41,1178.61,customers,0,400
29,113.11,162.71,646.16,customers,0,400
30,199.96,325.82,0,customers,0,400
31,273.4,14.56,1347.12,customers,0,400
32,251.09,299.95,562.42,customers,0,400
33,258.65,117.69,725.97,customers,0,400
34,377.86,302.95,0,customers,0,400
35,178.71,237,0,customers,0,400
36,50.44,106.26,0,customers,0,400
37,213.26,318.13,840.62,customers,0,400
38,84.64,49.87,298.08,customers,0,400
39,196.5,331.52,0,customers,0,400
40,136.63,106.55,606.15,customers,0,400
41,381.2,279.73,0,customers,0,400
42,172.72,369.71,0,customers,0,400
43,85.88,46.89,0,customers,0,400
44,246.95,340.38,0,customers,0,400
45,67.06,325.04,0,customers,0,400
46,376.78,160.71,831.36,customers,0,400
47,217.07,105.95,0,customers,0,400
48,64.62,82.87,347.28,customers,0,400
49,262.8,221.57,886.13,customers,0,400
50,377.22,315.6,0,customers,0,400
51,279.32,207.24,158.59,customers,0,400
52,179.41,252.46,0,customers,0,400
53,149.18,276.38,0,customers,0,400
54,332.76,208.96,0,customers,0,400
55,60.13,180.05,0,customers,0,400
56,74.73,20.73,0,customers,0,400
57,334.1,15.94,0,customers,0,400
58,123.67,368.7,584.88,customers,0,400
59,158.9,309.02,0,customers,0,400
60,304.8,70.9,380.02,customers,0,400
61,84.01,276.55,797.24,customers,0,400
62,18.03,226.91,0,customers,0,400
63,184.04,122.41,0,customers,0,400
64,197.35,322.77,1112.97,customers,0,400
65,181.14,239.5,0,customers,0,400
