ID,X,Y,Request.time,Types,Membership,lower,upper
1,121.5,23.8,0,depot,0,0,400
2,219.32,339.5,0,depot,0,0,400
3,127.07,16.38,0,customer,1,0,400
4,155.05,16.42,1125.63,customer,1,0,400
5,69.99,32.01,0,customer,1,0,400
6,100.86,37.31,0,customer,1,0,400
7,96.11,19.55,0,customer,1,0,400
8,127.91,20.56,174.44,customer,1,0,400
9,89.53,0.36,35.83,customer,1,0,400
10,107.54,50.47,1052.51,customer,1,0,400
11,119.42,44.74,306.43,customer,1,0,400
12,124.45,15.69,891.39,customer,1,0,400
13,140.02,4.97,0,customer,1,0,400
14,145.82,38.84,199.21,customer,1,0,400
15,127,33.24,1150.52,customer,1,0,400
16,124.84,16.46,1277.97,customer,1,0,400
17,115.86,13.88,1372.66,customer,1,0,400
18,141.84,33.64,111.71,customer,1,0,400
19,119.72,5.1,924.46,customer,1,0,400
20,126.75,7.27,1347.45,customer,1,0,400
21,107.52,57.28,470.62,customer,1,0,400
22,98.58,9.3,329.93,customer,1,0,400
23,111.96,14.02,404.75,customer,1,0,400
24,103.02,20.72,1119.01,customer,1,0,400
25,104.46,45.84,269.8,customer,1,0,400
26,123.53,37.89,645.12,customer,1,0,400
27,98.42,23.56,183.37,customer,1,0,400
28,130.46,25.41,660.81,customer,1,0,400
29,121.79,6.82,693.06,customer,1,0,400
30,111.18,17.15,0,customer,1,0,400
31,108.33,36.34,184.64,customer,1,0,400
32,150.39,45.39,313.22,customer,1,0,400
33,128.44,21.86,0,customer,1,0,400
34,130.96,10.85,542.15,customer,1,0,400
35,125.85,26.53,0,customer,1,0,400
36,83,54.94,1450.49,customer,1,0,400
37,99.64,0,898.74,customer,1,0,400
38,121.5,25.56,719.16,customer,1,0,400
39,121.37,26.11,490.77,customer,1,0,400
40,102.04,33.53,324.6,customer,1,0,400
41,144.17,10.03,0,customer,1,0,400
42,126.52,19.35,0,customer,1,0,400
43,120.5,39.82,1386.32,customer,1,0,400
44,126.06,55.52,644.62,customer,1,0,400
45,116.04,48.13,551.81,customer,1,0,400
46,114.02,20,276.74,customer,1,0,400
47,116.13,28.53,228.63,customer,1,0,400
48,129.16,26.18,635.25,customer,1,0,400
49,131.34,10.96,123.7,customer,1,0,400
50,117.58,34.51,867.67,customer,1,0,400
51,138.55,29.36,0,customer,1,0,400
52,133.15,37.59,50.33,customer,1,0,400
53,131.51,20.13,1181.56,customer,1,0,400
54,118.8,34.01,82.62,customer,1,0,400
55,114.02,21.63,126.47,customer,1,0,400
56,119.99,0,0,customer,1,0,400
57,126.99,33.16,1133.5,customer,1,0,400
58,120.5,53.26,0,customer,1,0,400
59,118.61,33.3,595.3,customer,1,0,400
60,130.25,36.68,380.99,customer,1,0,400
61,128.36,20.66,0,customer,1,0,400
62,130.75,27.96,1156.65,customer,1,0,400
63,125.5,35.62,0,customer,1,0,400
64,134.19,23.66,1049.19,customer,1,0,400
65,115.11,45.61,1231.48,customer,1,0,400
66,122.37,17.62,0,customer,1,0,400
67,105.96,28.23,0,customer,1,0,400
68,127.86,5.11,0,customer,1,0,400
69,199.81,342.17,1234.87,customer,2,0,400
70,207.47,359.01,298.88,customer,2,0,400
71,203.3,317.09,0,customer,2,0,400
72,218.31,346.27,553.73,customer,2,0,400
