ID,X,Y,Request.time,Types,Membership,lower,upper
1,31.33,26.95,0,depot,0,0,400
2,340.77,333.94,0,depot,0,0,400
3,178.05,319.22,0,customer,1,0,400
4,172.68,311.46,0,customer,1,0,400
5,176.73,312.04,1351.93,customer,1,0,400
6,165.71,332.4,0,customer,1,0,400
7,191.68,313.07,101.84,customer,1,0,400
8,178.82,307.1,0,customer,1,0,400
9,181.52,299.73,1367.31,customer,1,0,400
10,183.5,293.83,832.53,customer,1,0,400
11,167.67,334.55,971.77,customer,1,0,400
12,177.51,311.83,0,customer,1,0,400
13,177.11,309.15,0,customer,1,0,400
14,188.05,312.04,0,customer,1,0,400
15,185.65,333.22,0,customer,1,0,400
16,194.25,309.68,773.16,customer,1,0,400
17,177.85,322.68,0,customer,1,0,400
18,170.13,304.43,0,customer,1,0,400
19,181.6,328.81,340.26,customer,1,0,400
20,175.21,316.16,200.04,customer,1,0,400
21,161.16,325.28,0,customer,1,0,400
22,334.69,338.62,0,customer,2,0,400
23,330.48,327.22,1246.88,customer,2,0,400
24,364.2,354.59,360.63,customer,2,0,400
25,332.53,341.95,0,customer,2,0,400
26,332.47,329.64,0,customer,2,0,400
27,350.07,332.48,983.2,customer,2,0,400
28,356.96,345.64,67.32,customer,2,0,400
29,325,325.67,878.19,customer,2,0,400
30,331.03,342.34,666.28,customer,2,0,400
31,333.44,323.6,0,customer,2,0,400
32,337.85,325.1,0,customer,2,0,400
33,332.67,346.69,764.61,customer,2,0,400
34,329.87,316,708.14,customer,2,0,400
35,353.4,350.23,0,customer,2,0,400
36,354.66,328.66,803.41,customer,2,0,400
37,353.3,330.96,294.8,customer,2,0,400
38,344.09,322.71,0,customer,2,0,400
39,348.77,318.41,1002.03,customer,2,0,400
40,328.34,318.87,665.94,customer,2,0,400
41,172.78,54.63,529.05,customer,3,0,400
42,163.84,85.96,0,customer,3,0,400
43,174.9,98.18,0,customer,3,0,400
44,141.74,87.12,0,customer,3,0,400
45,141.69,74.51,0,customer,3,0,400
46,169.22,68.64,841.97,customer,3,0,400
47,159.55,96.28,0,customer,3,0,400
48,159.99,66.71,0,customer,3,0,400
49,164.85,65.71,993.2,customer,3,0,400
50,156.16,84.88,1347.74,customer,3,0,400
51,148.38,91.63,0,customer,3,0,400
52,170.52,73.7,0,customer,3,0,400
53,166.75,90.6,0,customer,3,0,400
54,141.9,82.43,1439.93,customer,3,0,400
55,142.12,70.1,0,customer,3,0,400
56,175.55,83.24,0,customer,3,0,400
57,178.82,82.3,861.18,customer,3,0,400
58,169.14,45.8,36.47,customer,3,0,400
59,141.94,78.37,1423.63,customer,3,0,400
60,59.14,270.58,0,customer,4,0,400
61,74.28,278.13,837.64,customer,4,0,400
62,80.43,282.72,0,customer,4,0,400
63,73.94,274.64,1542.98,customer,4,0,400
64,68.33,279.81,0,customer,4,0,400
65,68.75,280.65,1127.53,customer,4,0,400
66,105.32,273.43,0,customer,4,0,400
67,85.63,285.08,234.06,customer,4,0,400
68,84.83,286.07,1536.86,customer,4,0,400
69,71.16,256.49,530.1,customer,4,0,400
70,85.34,272.52,0,customer,4,0,400
71,76.02,275.5,1151.77,customer,4,0,400
72,70.08,263.08,0,customer,4,0,400
73,90.52,284.55,133.79,customer,4,0,400
74,78.22,285.82,0,customer,4,0,400
75,86.7,276.2,0,customer,4,0,400
76,63.46,284.55,0,customer,4,0,400
77,95.71,275.71,0,customer,4,0,400
78,79.24,275.09,253.82,customer,4,0,400
79,296.66,128.82,0,customer,5,0,400
80,287.8,154.72,0,customer,5,0,400
81,294.86,139.68,388.03,customer,5,0,400
82,302.31,154.99,0,customer,5,0,400
83,287.55,143.26,196.35,customer,5,0,400
84,289.75,145.36,719.08,customer,5,0,400
85,310.62,154.86,0,customer,5,0,400
86,298.24,141.46,1409.85,customer,5,0,400
87,290.16,123.17,0,customer,5,0,400
88,285.41,144.57,0,customer,5,0,400
89,281.38,147.16,0,customer,5,0,400
90,300.55,134.82,955.22,customer,5,0,400
91,298.07,148.75,1086.46,customer,5,0,400
92,284.26,123.4,0,customer,5,0,400
93,302.45,154.58,976.71,customer,5,0,400
94,315.78,147.14,961.7,customer,5,0,400
95,280.58,131.78,0,customer,5,0,400
96,291.08,150.73,0,customer,5,0,400
97,298.88,140.81,0,customer,5,0,400
