ID,X,Y,Request.time,Types,lower,upper
1,67.94,137.24,0,depot,0,200
2,136.41,2.77,0,depot,0,200
3,93.39,117.82,329,customers,0,200
4,183.55,80.54,0,customers,0,200
5,187.17,62.91,0,customers,0,200
6,110.82,180.08,0,customers,0,200
7,82.01,81.58,403.76,customers,0,200
8,25.4,79.17,0,customers,0,200
9,190.29,27.66,370.33,customers,0,200
10,63.91,51.57,187.85,customers,0,200
11,11.08,105.67,130.94,customers,0,200
12,191.34,42.43,674.1,customers,0,200
13,154.54,35.8,227.78,customers,0,200
14,26.98,135.5,160.5,customers,0,200
15,132.39,7.15,683.55,customers,0,200
16,176.36,125.64,635.42,customers,0,200
17,118.89,71.03,444.66,customers,0,200
18,80.23,87.17,336.27,customers,0,200
19,118.1,169.96,11.82,customers,0,200
20,62.87,183.87,529.96,customers,0,200
21,64.92,68.46,262.01,customers,0,200
22,49.53,194.17,718.03,customers,0,200
23,65.04,145.98,220.14,customers,0,200
24,197.63,111.02,668.15,customers,0,200
25,26.74,39.28,230.44,customers,0,200
26,16.41,96.08,0,customers,0,200
27,26.44,106.57,712.89,customers,0,200
28,135.74,106.49,585.4,customers,0,200
29,114.24,132.35,170.67,customers,0,200
30,152.91,187.35,481.62,customers,0,200
31,132.6,114.62,244.6,customers,0,200
32,144.09,84.1,194.7,customers,0,200
33,100.08,108.48,113.73,customers,0,200
34,148.98,8.77,296.76,customers,0,200
35,173.27,40.62,128.82,customers,0,200
36,151.55,77.86,0,customers,0,200
37,196.97,33.09,0,customers,0,200
38,85.47,170.96,35.25,customers,0,200
39,76.28,39.98,230.72,customers,0,200
40,81.2,165.67,590.09,customers,0,200
41,2.63,116.79,272.67,customers,0,200
42,34.87,134.29,0,customers,0,200
43,176.41,27.16,256.6,customers,0,200
44,41.76,128.2,187.04,customers,0,200
45,54.75,74.22,0,customers,0,200
46,14.59,145.15,589.11,customers,0,200
47,53.72,86.9,0,customers,0,200
48,129.46,195.4,343.02,customers,0,200
49,147.05,195.11,0,customers,0,200
50,94.78,137.18,658.16,customers,0,200
51,88.44,57.17,0,customers,0,200
52,55.11,58.45,0,customers,0,200
53,22.02,121.15,51.01,customers,0,200
54,89.39,59.27,358.45,customers,0,200
55,116.71,102.78,0,customers,0,200
56,38.45,156.44,708.08,customers,0,200
57,99.47,43.61,95.79,customers,0,200
58,48.09,87.01,57.98,customers,0,200
59,98.17,97.05,267.99,customers,0,200
60,69.9,177.9,632.85,customers,0,200
61,116.43,188.47,0,customers,0,200
62,74.16,178.92,26.23,customers,0,200
63,70.39,129.67,518.91,customers,0,200
64,99.37,191.58,148.11,customers,0,200
65,144.13,99.34,329,customers,0,200
66,39.31,120.06,0,customers,0,200
67,81.1,76.07,0,customers,0,200
68,57.02,75.8,302.24,customers,0,200
69,143.72,3,0,customers,0,200
70,34.93,106.87,116.62,customers,0,200
71,149.19,180.51,0,customers,0,200
72,160.33,0.95,141.37,customers,0,200
73,148.26,11.27,618.86,customers,0,200
74,126,39.48,383.53,customers,0,200
75,63.29,153.9,146.26,customers,0,200
76,102.19,139.81,438.31,customers,0,200
77,151.38,195.78,84.61,customers,0,200
78,117.92,90.97,0,customers,0,200
79,173.58,12.54,202.62,customers,0,200
80,51.61,133.73,343.54,customers,0,200
81,126.84,160.57,562.87,customers,0,200
82,58.32,46.48,335.14,customers,0,200
83,119.15,79.94,0,customers,0,200
84,102.65,50.58,679.63,customers,0,200
85,70.2,26.26,0,customers,0,200
86,114.22,79.93,173.2,customers,0,200
87,184.54,11.5,0,customers,0,200
88,184.89,36.5,302.74,customers,0,200
89,90.43,8.19,707.33,customers,0,200
90,53.8,137.26,98.12,customers,0,200
91,197.85,48.64,137.75,customers,0,200
92,141.71,15.54,23.72,customers,0,200
93,190.6,11.22,0,customers,0,200
94,89.52,179.07,42.8,customers,0,200
95,79.82,158.44,174.43,customers,0,200
96,118.59,169.95,73.61,customers,0,200
97,26.79,188.85,306.79,customers,0,200
98,131.13,16.8,511.24,customers,0,200
99,54.29,40.89,379.81,customers,0,200
100,176.42,141.68,22.9,customers,0,200
