ID,X,Y,Request.time,Types,Membership,lower,upper
1,663.35,433.54,0,depot,0,0,1600
2,1344.97,1360.95,0,depot,0,0,1600
3,1144.02,810.07,0,customer,1,0,1600
4,1141.7,853.86,0,customer,1,0,1600
5,1166.29,790.47,370.02,customer,1,0,1600
6,1110.73,829.23,0,customer,1,0,1600
7,1141.04,839.53,0,customer,1,0,1600
8,1149.04,828.35,1344.97,customer,1,0,1600
9,1168.67,853.96,0,customer,1,0,1600
10,1152.28,849.46,0,customer,1,0,1600
11,1119.09,821.16,0,customer,1,0,1600
12,1168.52,829.72,0,customer,1,0,1600
13,1176.82,811.47,2492.56,customer,1,0,1600
14,1180.49,856.96,0,customer,1,0,1600
15,1166.14,836.95,0,customer,1,0,1600
16,1182.88,833.31,0,customer,1,0,1600
17,1168.74,812.03,2516.88,customer,1,0,1600
18,1145.73,847.64,3545.03,customer,1,0,1600
19,1147.93,830.97,129.36,customer,1,0,1600
20,1187.43,842.57,0,customer,1,0,1600
21,1173.8,862.41,4214.85,customer,1,0,1600
22,1155.85,831.11,0,customer,1,0,1600
23,1186.43,798.63,2911.72,customer,1,0,1600
24,1170.77,841.03,0,customer,1,0,1600
25,1199.18,834.36,1929.31,customer,1,0,1600
26,1166.68,808.54,0,customer,1,0,1600
27,1153.8,812.62,0,customer,1,0,1600
28,1175.93,840.49,0,customer,1,0,1600
29,1154.02,844.69,0,customer,1,0,1600
30,1193.98,822.98,0,customer,1,0,1600
31,1174.26,839.31,0,customer,1,0,1600
32,1136.97,800.76,0,customer,1,0,1600
33,1191.53,874.87,5895.87,customer,1,0,1600
34,1190.78,815.46,0,customer,1,0,1600
35,1153.37,884.19,0,customer,1,0,1600
36,1179.64,854.08,0,customer,1,0,1600
37,1205.06,812.02,1322.71,customer,1,0,1600
38,1150.64,826.09,0,customer,1,0,1600
39,1152.13,812.93,0,customer,1,0,1600
40,1164.11,833.77,0,customer,1,0,1600
41,1140.06,882.15,0,customer,1,0,1600
42,1163.36,782.04,0,customer,1,0,1600
43,1154.33,778.26,0,customer,1,0,1600
44,1156.22,847.42,0,customer,1,0,1600
45,1148.89,837.76,0,customer,1,0,1600
46,1169.76,829.5,837.83,customer,1,0,1600
47,1194.35,882.77,0,customer,1,0,1600
48,1181.06,861.28,0,customer,1,0,1600
49,1216.91,835.43,0,customer,1,0,1600
50,1166.02,801.98,0,customer,1,0,1600
51,1160.44,825.9,1155.29,customer,1,0,1600
52,1158.61,841.52,0,customer,1,0,1600
53,1158.79,831.86,0,customer,1,0,1600
54,1103.54,867.2,0,customer,1,0,1600
55,1176.76,796.19,10.94,customer,1,0,1600
56,1162.69,872.3,3892.15,customer,1,0,1600
57,1203.81,896.55,0,customer,1,0,1600
58,1148.87,860.96,1830.65,customer,1,0,1600
59,1195.22,820.48,0,customer,1,0,1600
60,1175.65,845.72,0,customer,1,0,1600
61,1192.05,844.58,0,customer,1,0,1600
62,1156.13,849.99,0,customer,1,0,1600
63,1136.85,854.16,0,customer,1,0,1600
64,1153.37,849.26,2392.79,customer,1,0,1600
65,1167.34,845.17,0,customer,1,0,1600
66,1144.9,836,0,customer,1,0,1600
67,1151.67,852.64,2225.93,customer,1,0,1600
68,1209.36,851.81,0,customer,1,0,1600
69,1133.31,811.04,0,customer,1,0,1600
70,1162.53,862.12,0,customer,1,0,1600
71,1195.27,812.49,0,customer,1,0,1600
72,1164.38,841.62,0,customer,1,0,1600
73,1159.33,809.38,0,customer,1,0,1600
74,1176.64,793.55,0,customer,1,0,1600
75,1178.12,801.4,0,customer,1,0,1600
76,1153.98,835.09,0,customer,1,0,1600
77,1146.08,825.18,5985.07,customer,1,0,1600
78,1173,869.17,1639.8,customer,1,0,1600
79,1162.79,824.56,0,customer,1,0,1600
80,1146.27,855.4,2631.05,customer,1,0,1600
81,1151.01,802.15,0,customer,1,0,1600
82,1162.96,859.97,0,customer,1,0,1600
83,1172.78,878.78,0,customer,1,0,1600
84,1220,853.26,963.89,customer,1,0,1600
85,1157.71,868.43,0,customer,1,0,1600
86,1179.49,888.44,0,customer,1,0,1600
87,1170.08,834.69,4979.67,customer,1,0,1600
88,1181.73,843.76,0,customer,1,0,1600
89,1171.45,870.21,1309.85,customer,1,0,1600
90,1132.04,824.5,0,customer,1,0,1600
91,1145.03,817.04,0,customer,1,0,1600
92,1163.27,827.37,0,customer,1,0,1600
93,1178.02,868.86,0,customer,1,0,1600
94,1145.87,848.27,0,customer,1,0,1600
95,1169.35,816.6,0,customer,1,0,1600
96,1167.95,820.09,2965.82,customer,1,0,1600
97,1136.9,795.45,0,customer,1,0,1600
98,1202.24,835.58,0,customer,1,0,1600
99,1154.07,872.25,5393.96,customer,1,0,1600
100,1212.1,821.56,0,customer,1,0,1600
101,1133.33,836.72,0,customer,1,0,1600
102,1127.75,823.94,0,customer,1,0,1600
103,1159.52,826.21,0,customer,1,0,1600
104,1201.56,844.05,0,customer,1,0,1600
105,1164.82,877.89,0,customer,1,0,1600
106,1197.46,831.1,0,customer,1,0,1600
107,1162.21,815.94,0,customer,1,0,1600
108,1145.76,804.53,0,customer,1,0,1600
109,1177.31,833.2,0,customer,1,0,1600
110,1175.17,833.58,0,customer,1,0,1600
111,1127.51,813.6,0,customer,1,0,1600
112,1179.48,820.56,0,customer,1,0,1600
113,1128.43,800.45,522.31,customer,1,0,1600
114,1147.95,846.67,0,customer,1,0,1600
115,1153.77,826.06,0,customer,1,0,1600
116,1160.36,840.42,0,customer,1,0,1600
117,1184.06,840.08,204.94,customer,1,0,1600
118,1158.85,829.85,3505.63,customer,1,0,1600
119,1138.23,835.6,0,customer,1,0,1600
120,1130.08,873.03,0,customer,1,0,1600
121,1166.72,793.38,121.92,customer,1,0,1600
122,1131.95,855.07,0,customer,1,0,1600
123,1108.16,854.69,0,customer,1,0,1600
124,1169.03,821.69,1801.6,customer,1,0,1600
125,1148.3,807.96,2165.26,customer,1,0,1600
126,1134.08,829.71,1335.78,customer,1,0,1600
127,1127.41,831.61,0,customer,1,0,1600
128,1148.68,842.16,2960.98,customer,1,0,1600
129,1173.78,844.64,0,customer,1,0,1600
130,1176.39,842.32,0,customer,1,0,1600
131,1146.86,833.05,0,customer,1,0,1600
132,1193.9,876.12,0,customer,1,0,1600
133,1172.7,814.02,0,customer,1,0,1600
134,1169.69,867.24,0,customer,1,0,1600
135,1136.03,864.79,0,customer,1,0,1600
136,1125.75,833.77,0,customer,1,0,1600
137,1193.49,839.38,0,customer,1,0,1600
138,1177.95,835.81,0,customer,1,0,1600
139,1143.42,869.56,0,customer,1,0,1600
140,1170.17,827.06,0,customer,1,0,1600
141,1132.31,845.92,4189.29,customer,1,0,1600
142,1152.64,855.56,0,customer,1,0,1600
143,1185.45,882.13,0,customer,1,0,1600
144,1162.08,842.32,0,customer,1,0,1600
145,1152.61,821.86,0,customer,1,0,1600
146,1106.32,810.22,0,customer,1,0,1600
147,1176.92,877.3,0,customer,1,0,1600
148,1129.28,856.12,0,customer,1,0,1600
149,1151.76,857.17,0,customer,1,0,1600
150,1202.94,815.98,0,customer,1,0,1600
151,1112.97,831.55,0,customer,1,0,1600
152,1178.18,860.91,0,customer,1,0,1600
153,1173.4,835.43,0,customer,1,0,1600
154,1234.09,861.12,5169.88,customer,1,0,1600
155,1152.9,842.69,2312.17,customer,1,0,1600
156,1180.88,849.3,0,customer,1,0,1600
157,1161.34,843.05,0,customer,1,0,1600
158,1173.2,824.67,0,customer,1,0,1600
159,1155.96,857.27,3048.92,customer,1,0,1600
160,1152,853.46,3470.91,customer,1,0,1600
161,1135.72,859.95,0,customer,1,0,1600
162,568.11,98.07,3505.44,customer,2,0,1600
163,514.89,112.24,0,customer,2,0,1600
164,549.01,77.56,0,customer,2,0,1600
165,555.59,68.63,0,customer,2,0,1600
