ID,X,Y,Request.time,Types,lower,upper
1,30,66.64,0,depot,0,100
2,74.43,47.72,0,depot,0,100
3,28.76,26.6,241.49,customer,0,100
4,78.83,85.78,111.95,customer,0,100
5,40.9,4.58,17.93,customer,0,100
6,88.3,44.22,310.72,customer,0,100
7,94.05,79.89,317.28,customer,0,100
8,4.56,12.19,224.92,customer,0,100
9,52.81,56.09,0,customer,0,100
10,89.24,20.65,274.2,customer,0,100
11,55.14,12.75,22.92,customer,0,100
12,45.66,75.33,78.46,customer,0,100
13,95.68,89.5,0,customer,0,100
14,45.33,37.45,107.29,customer,0,100
15,67.76,66.51,0,customer,0,100
16,57.26,9.48,115.93,customer,0,100
17,10.29,38.4,162.19,customer,0,100
18,89.98,27.44,32.16,customer,0,100
19,24.61,81.46,242.76,customer,0,100
20,4.21,44.85,0,customer,0,100
21,32.79,81.01,85.93,customer,0,100
22,95.45,81.24,189.86,customer,0,100
23,88.95,79.43,268.46,customer,0,100
24,69.28,43.98,0,customer,0,100
25,64.05,75.45,235.38,customer,0,100
26,99.43,62.92,0,customer,0,100
27,65.57,71.02,63.89,customer,0,100
28,70.85,0.06,80.57,customer,0,100
29,54.41,47.53,370.14,customer,0,100
30,59.41,22.01,0,customer,0,100
31,28.92,37.98,90.62,customer,0,100
32,14.71,61.28,307.81,customer,0,100
33,96.3,35.18,47.69,customer,0,100
34,90.23,11.11,139.57,customer,0,100
35,69.07,24.36,220.07,customer,0,100
36,79.55,66.81,19.43,customer,0,100
37,2.46,41.76,178.7,customer,0,100
38,47.78,78.82,296.9,customer,0,100
39,75.85,10.29,0,customer,0,100
40,21.64,43.49,203.47,customer,0,100
41,31.82,98.5,83.52,customer,0,100
42,23.16,89.31,369.88,customer,0,100
43,14.28,88.65,113.13,customer,0,100
44,41.45,17.51,0,customer,0,100
45,41.37,13.07,321.45,customer,0,100
46,36.88,65.31,232.17,customer,0,100
47,15.24,34.35,0,customer,0,100
48,13.88,65.68,235.69,customer,0,100
49,23.3,32.04,0,customer,0,100
50,46.6,18.77,0,customer,0,100
