ID,X,Y,Request.time,Types,lower,upper
1,737.77,89.11,0,depot,0,800
2,168.07,567.99,0,depot,0,800
3,527.7,57.83,569.92,customer,0,800
4,583.49,661.07,311.25,customer,0,800
5,389.46,383.64,0,customer,0,800
6,307.57,312.98,158,customer,0,800
7,5.47,239.3,2467.79,customer,0,800
8,2.95,195.45,1935.98,customer,0,800
9,795.95,337.45,1600.56,customer,0,800
10,86.31,750.22,2294.25,customer,0,800
11,334.94,211.59,391,customer,0,800
12,574.31,454.86,962.75,customer,0,800
13,594.03,161.75,0,customer,0,800
14,697.6,154.24,1752.73,customer,0,800
15,486.29,574.89,1718.13,customer,0,800
16,604.96,250.81,1223.74,customer,0,800
17,677.79,110.71,719.56,customer,0,800
18,490.22,46.42,75.97,customer,0,800
19,634.58,744.88,0,customer,0,800
20,18.28,454.67,2520.09,customer,0,800
21,333.53,94.22,155.77,customer,0,800
22,699.91,451.84,1436.61,customer,0,800
23,517.88,432.2,453.62,customer,0,800
24,739.58,655.75,376.44,customer,0,800
25,137.78,562.38,1760.39,customer,0,800
26,252.65,454.2,0,customer,0,800
27,643.41,577.05,1847.49,customer,0,800
28,791.17,601.96,0,customer,0,800
29,257.91,305.14,589.18,customer,0,800
30,0.95,230.41,2620.34,customer,0,800
31,793.74,425.35,943.61,customer,0,800
32,118.68,207.72,2247.78,customer,0,800
33,39.49,665.43,2854.93,customer,0,800
34,477.88,324.29,721.5,customer,0,800
35,257.06,58.11,1650.82,customer,0,800
36,422.34,763.01,2320.97,customer,0,800
37,636.34,173.75,1577.32,customer,0,800
38,55.15,324.5,0,customer,0,800
39,556.02,500.53,2398.14,customer,0,800
40,758.91,502.72,0,customer,0,800
41,222.22,262.59,0,customer,0,800
42,199.53,111.13,2493.85,customer,0,800
43,127.55,731.73,2612.68,customer,0,800
44,57.3,479.29,0,customer,0,800
45,445.95,599.69,1111.67,customer,0,800
46,391.87,735.16,317.8,customer,0,800
47,395.43,423.01,1236.43,customer,0,800
48,710.7,297.58,882.54,customer,0,800
49,29.36,52.65,2834.27,customer,0,800
50,163,683.5,2530.21,customer,0,800
51,411.02,408.33,1620.81,customer,0,800
52,189.07,168,2054.94,customer,0,800
53,460.35,300.67,0,customer,0,800
54,385.81,165.89,0,customer,0,800
55,455.48,367.39,1573.62,customer,0,800
56,115.32,193.2,0,customer,0,800
57,116.57,94.95,1209,customer,0,800
58,329.83,57.98,2161.62,customer,0,800
59,546.41,552.79,1812.81,customer,0,800
60,522.74,229.57,0,customer,0,800
61,732.79,119.53,2063.23,customer,0,800
62,650.49,777.95,2117.81,customer,0,800
63,540.71,328.41,0,customer,0,800
64,646,321.45,452.08,customer,0,800
65,102.45,518.85,2689.57,customer,0,800
66,200.62,733.04,2362.26,customer,0,800
67,265.24,173.33,1884.45,customer,0,800
68,325.82,438.4,1162.75,customer,0,800
69,508.29,576.04,1706.88,customer,0,800
70,646.89,317.8,0,customer,0,800
71,207.04,75.2,1524.01,customer,0,800
72,655.57,507.92,2741.74,customer,0,800
73,12.38,1.98,1106.66,customer,0,800
74,523.52,168.42,0,customer,0,800
75,649.38,543.22,2113.86,customer,0,800
76,369.1,692.95,576.58,customer,0,800
77,162.73,639.76,2817.76,customer,0,800
78,15.01,108,774.7,customer,0,800
79,226.51,310,2580.13,customer,0,800
80,732.22,630.78,2378,customer,0,800
81,746.96,554.33,379.88,customer,0,800
82,434.03,475.42,0,customer,0,800
83,175.54,99.09,2721.08,customer,0,800
84,391.54,444.06,464.52,customer,0,800
85,640.92,359.53,1808.52,customer,0,800
86,326.1,612.93,2280.64,customer,0,800
87,82.97,20.88,1956.59,customer,0,800
88,224.45,156.14,2264.44,customer,0,800
89,289.17,704.99,1533.52,customer,0,800
90,207.4,87.84,0,customer,0,800
91,376.55,774.84,0,customer,0,800
92,292.68,308.16,695.4,customer,0,800
93,97.02,686.87,2324,customer,0,800
94,37.59,709.91,2152.34,customer,0,800
95,210.24,391.27,0,customer,0,800
96,774.91,574.47,2021.94,customer,0,800
97,390.8,389.36,591.7,customer,0,800
98,382.26,790.97,2456.49,customer,0,800
99,599.03,51.8,426.01,customer,0,800
100,534.11,126.13,0,customer,0,800
101,39.53,628.28,2738.08,customer,0,800
102,556.08,433.75,0,customer,0,800
103,290.61,333.24,0,customer,0,800
104,707.31,799.11,1416.03,customer,0,800
105,620.24,204.54,1162.13,customer,0,800
106,111.36,406.3,0,customer,0,800
107,236.01,63.18,403.6,customer,0,800
108,100.87,650.93,717.39,customer,0,800
109,471.92,305.74,618.5,customer,0,800
110,449.34,641.75,413.5,customer,0,800
111,550.98,158.34,0,customer,0,800
112,249.02,757.12,2076.96,customer,0,800
113,484.47,276.54,2607.68,customer,0,800
114,792.83,417.64,2700.27,customer,0,800
115,594.56,89.35,872.43,customer,0,800
116,60.69,708.78,0,customer,0,800
117,360.94,763.4,2803.92,customer,0,800
118,42.83,32.3,1163.9,customer,0,800
119,271.64,394.89,272.78,customer,0,800
120,587.16,180.85,885.28,customer,0,800
121,3.29,687.04,0,customer,0,800
122,617.53,424.75,371.65,customer,0,800
123,370.38,3.71,0,customer,0,800
124,576.67,222.05,1471.06,customer,0,800
125,533.2,260.16,287.3,customer,0,800
126,457.66,470.97,266.63,customer,0,800
127,563.05,199.75,2808.24,customer,0,800
128,525.78,34.49,931.79,customer,0,800
129,231.48,88.54,2333.31,customer,0,800
130,77.79,563,0,customer,0,800
131,769.94,751.22,592.42,customer,0,800
132,589.07,248.94,0,customer,0,800
133,490.18,62.79,247.11,customer,0,800
