ID,X,Y,Request.time,Types,lower,upper
1,77.8,115.54,0,depot,0,200
2,177.89,6.68,0,depot,0,200
3,87,112.92,0,customers,0,200
4,194.52,35.6,588.81,customers,0,200
5,195.72,27.7,508.43,customers,0,200
6,88.96,188.14,0,customers,0,200
7,81.77,99.09,261.94,customers,0,200
8,17.35,122.22,0,customers,0,200
9,196.76,14.71,0,customers,0,200
10,71.23,85.85,0,customers,0,200
11,8.96,124.19,447.87,customers,0,200
12,194.92,26.11,474.41,customers,0,200
13,175.38,20.9,367.18,customers,0,200
14,24.02,136.74,92.63,customers,0,200
15,177.46,2.38,531.01,customers,0,200
16,147.46,96.59,0,customers,0,200
17,122.48,72.32,207.71,customers,0,200
18,78.9,97.92,509.53,customers,0,200
19,95.14,181.51,0,customers,0,200
20,60.69,184.07,431.7,customers,0,200
21,71.68,92.37,84.39,customers,0,200
22,60.68,198.06,452.28,customers,0,200
23,47.31,146.57,460.09,customers,0,200
24,199.21,58.5,225.75,customers,0,200
25,18.54,96.71,582.73,customers,0,200
26,12.82,130.16,132.28,customers,0,200
27,22.56,128.56,49.13,customers,0,200
28,131.22,95.36,0,customers,0,200
29,95.03,117.75,480.88,customers,0,200
30,102.16,195.78,89.89,customers,0,200
31,128.59,96.51,310.08,customers,0,200
32,137.44,80.94,0,customers,0,200
33,91.8,108.61,203.32,customers,0,200
34,182.99,2.92,26.02,customers,0,200
35,191.09,17.5,93.46,customers,0,200
36,140.14,74.71,563.28,customers,0,200
37,198.99,20.17,421.52,customers,0,200
38,80.64,180.12,565.68,customers,0,200
39,104.17,58.78,196.47,customers,0,200
40,79.81,175.63,59.77,customers,0,200
41,3.71,131.63,402.36,customers,0,200
42,31.07,137.93,0,customers,0,200
43,192.14,12.81,265.53,customers,0,200
44,32.83,131.37,0,customers,0,200
45,68.6,97.91,286.8,customers,0,200
46,13.1,145.62,53.06,customers,0,200
47,62.86,101.13,461.15,customers,0,200
48,95.52,198.47,0,customers,0,200
49,102.17,198.37,2.4,customers,0,200
50,85.31,120.86,420.76,customers,0,200
51,110.15,68.61,566.31,customers,0,200
52,66.76,86.64,476.46,customers,0,200
53,21.61,126.23,567.86,customers,0,200
54,112.16,70.81,0,customers,0,200
55,121.37,95.91,0,customers,0,200
56,28.59,155.2,47.18,customers,0,200
57,120.5,63.59,12.61,customers,0,200
58,57.06,99.27,0,customers,0,200
59,93.58,102.51,294.65,customers,0,200
60,68.13,186.46,484.21,customers,0,200
61,89.28,195.13,288.8,customers,0,200
62,72.61,183.98,297.25,customers,0,200
63,69,119.33,369.28,customers,0,200
64,84.65,194.68,230.71,customers,0,200
65,136.25,91.45,99.04,customers,0,200
66,29.49,129.56,153.55,customers,0,200
67,78.19,93.69,128.84,customers,0,200
68,64.79,88.48,0,customers,0,200
69,179.16,1,516.52,customers,0,200
70,31.26,119.5,0,customers,0,200
71,102.11,193.12,311.2,customers,0,200
72,182.35,0.32,400.78,customers,0,200
73,177.45,4.99,472.96,customers,0,200
74,130.78,52.77,573.08,customers,0,200
75,40.99,153.57,382.52,customers,0,200
76,94.63,125.34,94.64,customers,0,200
77,104.27,198.59,333.16,customers,0,200
78,121.06,86.33,62.64,customers,0,200
79,184.83,7.87,0,customers,0,200
80,29.84,141.68,309.17,customers,0,200
81,97.21,178.27,0,customers,0,200
82,68.95,84.58,383.83,customers,0,200
83,119.71,81.19,0,customers,0,200
84,115.42,61.75,528.21,customers,0,200
85,104.58,55.59,83.11,customers,0,200
86,116.84,81.43,0,customers,0,200
87,188.35,8.52,33.96,customers,0,200
88,193.93,19.14,408.96,customers,0,200
89,161.62,2.73,517.54,customers,0,200
90,32.79,143.68,8.54,customers,0,200
91,199.28,26.81,430.62,customers,0,200
92,177.14,6.32,308.57,customers,0,200
93,196.87,4.89,0,customers,0,200
94,81.93,185.03,0,customers,0,200
95,76.72,173.62,0,customers,0,200
96,92.07,183.22,222.15,customers,0,200
97,19.44,173.7,538.25,customers,0,200
98,164.23,8.95,361.53,customers,0,200
99,67.38,83.04,413.09,customers,0,200
100,144.33,105.5,320.18,customers,0,200
