ID,X,Y,Request.time,Types,Membership,lower,upper
1,993.05,965.55,0,depot,0,0,1600
2,156.85,129.74,0,depot,0,0,1600
3,135.98,186.62,1309.54,customer,1,0,1600
4,151.14,85.94,2606.83,customer,1,0,1600
5,146.33,138.49,0,customer,1,0,1600
6,176.19,142.99,4837.15,customer,1,0,1600
7,199.36,137.68,4951.63,customer,1,0,1600
8,174.62,165.01,0,customer,1,0,1600
9,151.14,102.53,1415.07,customer,1,0,1600
10,147.15,83.9,0,customer,1,0,1600
11,158.56,147.07,0,customer,1,0,1600
12,120.85,99.85,3801.4,customer,1,0,1600
13,118.74,128.35,4705.24,customer,1,0,1600
14,205.56,107.99,1225.73,customer,1,0,1600
15,135.24,128.87,4661.96,customer,1,0,1600
16,123.31,164.64,1647.54,customer,1,0,1600
17,146.47,168.63,921.05,customer,1,0,1600
18,178.84,157.08,1708.9,customer,1,0,1600
19,106,71.96,4653.77,customer,1,0,1600
20,158.88,117.42,0,customer,1,0,1600
21,145.19,126.23,0,customer,1,0,1600
22,211.89,113.87,3637.51,customer,1,0,1600
23,135.62,185.7,0,customer,1,0,1600
24,164.54,138.08,4638.97,customer,1,0,1600
25,112.33,155.51,1442.82,customer,1,0,1600
26,197.04,154.3,6088.88,customer,1,0,1600
27,117.33,179.61,5184.23,customer,1,0,1600
28,146.62,192.89,1788.14,customer,1,0,1600
29,172.83,144.06,4069.61,customer,1,0,1600
30,225.89,171.29,898.75,customer,1,0,1600
31,172.69,102.72,5650.87,customer,1,0,1600
32,187.86,156.18,5914.96,customer,1,0,1600
33,139.21,122.21,3585.47,customer,1,0,1600
34,147.39,73.22,575.67,customer,1,0,1600
35,180.18,78.56,1971.24,customer,1,0,1600
36,168.73,76.57,0,customer,1,0,1600
37,189.74,158.02,4455.56,customer,1,0,1600
38,221.24,88.97,0,customer,1,0,1600
39,189.69,122.34,0,customer,1,0,1600
40,164.28,115.5,1585.04,customer,1,0,1600
41,171.13,91.53,6222.35,customer,1,0,1600
42,125.83,157.96,949.87,customer,1,0,1600
43,57.62,120.37,0,customer,1,0,1600
44,141.59,155.41,2765.83,customer,1,0,1600
45,171.66,83.18,312.25,customer,1,0,1600
46,207.84,166.04,1376.41,customer,1,0,1600
47,206.29,96.29,4493.64,customer,1,0,1600
48,222.34,171.2,0,customer,1,0,1600
49,196.63,88.13,6270.71,customer,1,0,1600
50,154.51,136.22,6164.97,customer,1,0,1600
51,109.8,122.82,2356.02,customer,1,0,1600
52,183.59,140.57,5960.41,customer,1,0,1600
53,165.15,179.49,0,customer,1,0,1600
54,130.91,157.01,328.71,customer,1,0,1600
