NAME: vrp_morphed_n50_mo75_dyn25_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,arrival.time
33.08,65.36,depot,0
80.21,42.14,depot,0
37.13,21.58,node,75.96
67.43,85.66,node,0
47.92,3.44,node,0
88.01,40.44,node,0
95.09,68.35,node,0
3.48,21.57,node,0
52.83,56.66,node,0
88.8,20.03,node,0
57.94,10.88,node,0
44.34,75.05,node,87.14
80.12,89,node,0
44.46,42.27,node,0
63.28,65,node,0
59.56,8.11,node,172.38
8.81,41.18,node,0
90.38,25.81,node,0
25.11,81.81,node,0
4.17,45.41,node,29.37
32.67,81.58,node,162.83
96.59,66.03,node,0
91.48,65.58,node,247.99
70.59,34.77,node,0
58.64,74.1,node,0
99.57,53.78,node,0
61.24,68.54,node,0
70.82,0.05,node,0
51.61,49.66,node,0
60.82,18.9,node,0
26.45,39.47,node,136.7
12.47,61.16,node,0
96.72,32.83,node,0
91.83,11.96,node,0
69.23,19.84,node,0
73.23,65.07,node,0
1.85,44.42,node,0
45.14,77.99,node,0
76.35,8.03,node,0
19.81,44.63,node,67.39
30.13,97.78,node,0
23.92,89.33,node,0
16.19,88.04,node,221.22
49.01,13.32,node,0
46.45,11.03,node,0
35.64,65.92,node,0
13.19,37.53,node,80.24
17.23,69.85,node,0
18.67,37.23,node,149.25
51.38,15.29,node,206.78
