NAME: vrp_n400_cl5_dyn75_r4.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 5
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,membership,arrival.time
216.96,195.13,depot,0,0
741.27,384.31,depot,0,0
314.88,656.02,node,1,1393.63
347.48,642.66,node,1,332.96
345.35,651.28,node,1,2092.9
311.36,669.48,node,1,2059.82
343.11,677.7,node,1,2228.89
340.99,659.01,node,1,2014.39
355.33,652.92,node,1,2959.2
330.51,654.57,node,1,1067.94
343.35,653.88,node,1,1078.48
341.9,637.51,node,1,2249.52
319.79,664.21,node,1,0
334.82,648.88,node,1,0
353.33,672.33,node,1,1420.83
333.16,664.23,node,1,1399.65
327.7,678.48,node,1,0
337.55,628.77,node,1,0
332.32,658.91,node,1,1311.75
316.11,653.97,node,1,3021
358.34,698.84,node,1,2112.65
348.66,652.81,node,1,2441.35
347.16,670.5,node,1,1391.54
358.98,649.64,node,1,2672.77
345.53,700.14,node,1,0
299.36,673.24,node,1,1858.41
352.25,667.23,node,1,2310.04
340.7,648.02,node,1,353.45
320.47,643.84,node,1,3159.28
305.27,666.36,node,1,0
333.54,659.22,node,1,344.93
334.25,653.28,node,1,2766.64
359.17,665.2,node,1,1546.77
331.51,643.3,node,1,3049.66
316.66,648.09,node,1,2998.41
339.09,673.83,node,1,492.69
323.08,646.69,node,1,2677.33
320.54,642.93,node,1,845.02
333.52,678.59,node,1,532.34
291.56,658.45,node,1,1315.7
352.08,647.49,node,1,1439.6
330.16,671.95,node,1,250.49
337.47,664.78,node,1,0
296.5,653.32,node,1,2143.53
328.92,676.06,node,1,790.72
336.75,671.38,node,1,1493.64
345.03,637.28,node,1,191.77
340.2,667.52,node,1,680.79
311.9,627.43,node,1,2389.17
335.6,666.74,node,1,3095.35
321.14,675.5,node,1,1574.26
310.69,689.6,node,1,1135.74
341.33,682.7,node,1,858.63
344.44,665.01,node,1,3129.55
337.89,679.54,node,1,2889.22
349.05,663.57,node,1,1611.7
363.52,643.4,node,1,582.64
311.69,697.66,node,1,452.6
319.57,684.26,node,1,0
344.52,653.04,node,1,0
332.05,653.46,node,1,2216.68
333.35,652.01,node,1,556.26
315.23,670.3,node,1,2088.46
327.29,656.8,node,1,892.54
326.44,665.03,node,1,1439.28
316.69,664.8,node,1,1916.13
323.81,656.17,node,1,488.02
324.2,660.58,node,1,0
338.63,646.35,node,1,0
323.01,657.68,node,1,0
307.15,657.82,node,1,2699.57
357.35,654.08,node,1,0
331.22,642.67,node,1,141.88
326.68,667.67,node,1,2679.43
343.97,662.13,node,1,2854.33
328.21,641.5,node,1,2109.11
331.62,664.46,node,1,1785.05
325.98,674.31,node,1,1184.64
335.39,644.94,node,1,578.78
326.19,649.92,node,1,420.21
312.25,642.17,node,1,220.38
211.39,183.36,node,2,730.21
219.31,164.88,node,2,1486.21
195.32,216.86,node,2,0
211.28,199.22,node,2,969.28
229.63,193.99,node,2,2975.14
236.43,208.08,node,2,1197.67
249.36,209.37,node,2,167.3
247.54,195.64,node,2,1989.84
198.61,212.15,node,2,1129.87
212.11,202.77,node,2,1258.05
244.58,207.79,node,2,0
193.22,219.05,node,2,1002.72
228.64,193.5,node,2,3168.89
206.32,194.53,node,2,887.95
196.44,159.64,node,2,1321.19
204.59,194.58,node,2,1672.6
197.52,159.71,node,2,2504.55
226.27,182.77,node,2,552.31
217.69,156.97,node,2,1365.92
229.57,180.62,node,2,1127.7
236.03,196.18,node,2,1371.68
220.32,199.84,node,2,1695.87
215.27,205.44,node,2,2386.87
247.28,200.04,node,2,0
214.92,191.77,node,2,0
198.05,197.91,node,2,0
194.63,177.82,node,2,2995.98
239.36,170.82,node,2,1942.61
250.72,206.25,node,2,0
244.92,202.3,node,2,361.19
213.98,221.9,node,2,364.33
217.28,188.46,node,2,0
207.77,186.49,node,2,0
224.07,201.39,node,2,2829.28
217.98,166.21,node,2,0
199.26,159.25,node,2,2781.26
197.62,224.42,node,2,640.25
241.07,183.64,node,2,1689.14
236.72,192.96,node,2,482.07
214.1,211.82,node,2,0
214.91,214.28,node,2,134.6
221.6,179.56,node,2,1020.43
223.39,194.55,node,2,363.34
208.78,191.86,node,2,937.33
217.11,205.08,node,2,74.19
218.08,198.44,node,2,0
196.76,192.16,node,2,126.27
215.26,189.42,node,2,0
210.57,195.3,node,2,0.8
216.99,202.66,node,2,2617.95
239.76,191.66,node,2,1743.71
212.75,228.58,node,2,0
210.48,186.35,node,2,2609.89
225.06,192.94,node,2,251.8
224.57,207.39,node,2,3173.31
261.26,214.61,node,2,921.96
231.89,199.99,node,2,1902.97
210.65,195.93,node,2,286.57
200.62,208.01,node,2,0
226.96,215.49,node,2,0
201.1,190.99,node,2,511.25
201.53,191.8,node,2,1659.93
220.32,208.29,node,2,772.82
221.7,185.31,node,2,0
215.54,179.9,node,2,2934.13
223.41,204.17,node,2,0
197.12,207.25,node,2,1961.23
231.77,205.46,node,2,2782
230.87,180.2,node,2,2403.02
202.81,216.14,node,2,2505.61
228.49,190.29,node,2,0
226.44,223.84,node,2,509.08
219.94,188.74,node,2,2369.16
207.74,176.88,node,2,0
220.21,203.22,node,2,809.24
219.68,200.72,node,2,287.05
214.56,202.59,node,2,2826.11
203.84,191.62,node,2,1722.27
216.33,216.08,node,2,0
184.33,231.15,node,2,478.33
205.86,212.23,node,2,1673.32
212.75,190.59,node,2,1744.43
739.1,343.7,node,3,1035.42
789.2,388.61,node,3,619.89
752.43,374.41,node,3,0
729.23,406.87,node,3,2388.74
754.43,402.95,node,3,0
736.01,362.06,node,3,0
731.14,412.03,node,3,0
715.11,413.79,node,3,1694.99
733.09,358.2,node,3,776.39
722.31,390.14,node,3,477.79
736.49,341.14,node,3,2372.49
735.13,410.49,node,3,0
735.56,410.14,node,3,0
729.88,396.65,node,3,871.69
735.47,399.44,node,3,444.87
710.46,387.71,node,3,1957.72
763.87,370.24,node,3,693.23
768.88,377.57,node,3,1615.98
731.9,365.83,node,3,2434.35
750.74,365.87,node,3,213.78
717.72,380.09,node,3,3107.06
712.22,369.53,node,3,1652.14
773.76,385.1,node,3,0
755.54,357.29,node,3,0
705,400.3,node,3,3171.46
742.9,411.34,node,3,2272.94
758.65,347.29,node,3,1847.33
761.31,367.35,node,3,858.83
739.81,388.65,node,3,1950.76
729.89,371.53,node,3,2831.15
741.46,388.81,node,3,438.08
714.65,413.84,node,3,358.99
763.71,378.8,node,3,774.2
713.06,401.39,node,3,2621.72
774.89,365.69,node,3,367.8
743.97,360.04,node,3,1897.65
732.93,394.79,node,3,1068.78
717.11,366.04,node,3,3112.56
735.38,375.27,node,3,279.09
741.56,382.37,node,3,2319.88
708.54,362.99,node,3,2736.67
743.71,392.11,node,3,823.21
765.42,394.09,node,3,2358
740.86,394.41,node,3,0
722.96,346.23,node,3,2834.46
737.2,379.41,node,3,0
727.58,346.91,node,3,501.9
718.5,409.18,node,3,0
722.68,383.94,node,3,79.59
735.58,412.42,node,3,27.34
743.67,418.09,node,3,774.77
758.68,358.53,node,3,0
743.07,391.95,node,3,1942.38
730.74,377.88,node,3,1914.06
741.73,352.19,node,3,3116.06
705.61,372.34,node,3,1953.72
748.54,403.12,node,3,0
700.85,380.71,node,3,1913.66
726.06,374.41,node,3,139.8
757.78,417.88,node,3,2198.09
735.76,385.12,node,3,0
712.11,430.21,node,3,0
740.74,396.16,node,3,48.49
748.95,363.33,node,3,2336.78
744,362.38,node,3,3040
742.92,389.47,node,3,550.03
725.1,361.4,node,3,0
742.27,385.98,node,3,1591.76
743.04,416.5,node,3,770.81
730.99,374.94,node,3,0
724.77,429.82,node,3,329.22
729.24,406.53,node,3,348.87
720.94,407.67,node,3,0
746.8,370.67,node,3,3114.51
746.39,403.2,node,3,0
756.81,388.05,node,3,0
734.3,356.81,node,3,2953.12
724.94,365.85,node,3,0
751.44,377.18,node,3,2747.59
55.16,22.29,node,4,162.97
61.38,39.2,node,4,0
40.97,5.02,node,4,2800.07
36.44,31.02,node,4,0
40.63,9.19,node,4,3032.77
37.75,6.02,node,4,0
52.12,0,node,4,0
62.28,0,node,4,1593.68
60.84,0,node,4,430.93
32.93,28.39,node,4,3024.4
47.15,13.49,node,4,2891.18
69.75,22.32,node,4,3182.95
46.05,0,node,4,2336.07
51.53,4.15,node,4,2109.96
60.5,0,node,4,0
36.45,55.33,node,4,1785.07
68.54,0,node,4,1250.81
39.29,8.32,node,4,199.48
35.51,24.02,node,4,728.65
51.31,35.26,node,4,469.25
45.64,24.21,node,4,0
52.79,0,node,4,815.63
25.17,11.36,node,4,399.5
19.26,0,node,4,1158.43
58.1,20.97,node,4,355.32
40.09,10.89,node,4,0
28.77,8.39,node,4,0
61.6,30.19,node,4,394.16
27.39,4.48,node,4,2638.41
44.98,12.59,node,4,390.72
27.32,12.65,node,4,3073.7
55.5,35.4,node,4,0
29.17,19.03,node,4,0
42.35,0,node,4,1715.6
78.51,0,node,4,2931.64
36.43,5.26,node,4,990.85
52.11,12.13,node,4,0
23.32,0,node,4,8.63
57.44,0,node,4,1883.82
50.77,11.73,node,4,2933.14
62.14,19.94,node,4,1502.07
53,26.31,node,4,1480.45
52.54,0,node,4,2785.06
41.93,0,node,4,885.96
35.41,29.18,node,4,2595.16
63.26,15.73,node,4,471.47
47.44,9.91,node,4,168.54
39.21,17.83,node,4,2049.79
25.81,0,node,4,0
57.87,0,node,4,1253.79
59.55,11.59,node,4,2777.58
50.94,6.68,node,4,0
39.7,36.96,node,4,0
41.19,49.01,node,4,0
51.27,10.75,node,4,2937.05
56.45,21.68,node,4,217.17
22.09,8.08,node,4,3017.23
50.42,0,node,4,1229.38
29.59,1.04,node,4,0
55.87,2.52,node,4,0
32.89,0,node,4,2836.65
19.23,21.4,node,4,889.36
59.97,0,node,4,1394.95
30.76,11.25,node,4,0
79.61,37.98,node,4,2072.13
41.7,0,node,4,0
76.64,33.7,node,4,2779.6
21.25,0,node,4,2186.58
58.88,7.53,node,4,2658.85
6.63,12,node,4,2323.02
72.7,10.48,node,4,0
61.48,0,node,4,1755.79
45.73,25.12,node,4,679.34
45.03,9.06,node,4,0
50.25,0,node,4,747.99
34.33,3.15,node,4,725.6
31.83,28.19,node,4,0
33.44,8.25,node,4,1459.27
68.8,3.26,node,4,549.34
550.72,599.65,node,5,0
562.38,599.4,node,5,1262.57
547.39,585.75,node,5,2666.5
571.22,555.5,node,5,1316.47
580.76,600.62,node,5,0
538.56,566.95,node,5,3065.72
547.48,612.97,node,5,0
567.71,592.26,node,5,0
565.47,615.72,node,5,0
560.17,593.22,node,5,283.07
556.59,593.15,node,5,1851.53
531.47,593.93,node,5,425.21
597.42,594.24,node,5,1416.15
572.06,590.64,node,5,931.25
585.03,607.13,node,5,503.37
560.7,590.9,node,5,1946.47
554.9,583.88,node,5,0
570.36,599.99,node,5,1777.95
578.71,587.44,node,5,2409.21
538.46,566.01,node,5,802.18
524.55,607.98,node,5,2760
561.77,607.07,node,5,2612.43
575.62,586.74,node,5,1040.68
587.15,628.22,node,5,0
564.36,592.65,node,5,0
571.3,610.2,node,5,779.94
582.5,607.55,node,5,1806.15
560.02,601.83,node,5,2142.41
555.75,582.03,node,5,337.84
539.1,574.31,node,5,642.04
555.8,604.64,node,5,255.38
577.22,598.32,node,5,0
558.22,568.59,node,5,0
558.12,582.8,node,5,0
541.48,579.41,node,5,431.96
555.45,590.74,node,5,0
579.75,630.47,node,5,2223.77
569.38,594.56,node,5,0
589.25,605.2,node,5,1307.07
565.69,615.09,node,5,1694.15
537.5,602.46,node,5,0
561.89,610.52,node,5,2483.42
549.23,587.62,node,5,0
578.15,601.71,node,5,604.62
549.9,583.28,node,5,0
550.05,601.28,node,5,632.68
573.67,576.52,node,5,1655.6
571.52,602.46,node,5,374.93
565.49,599.44,node,5,1148.72
552.16,564.39,node,5,0
551.68,573.99,node,5,1433.51
562.95,569.23,node,5,3108.85
565.58,632.44,node,5,0
580.11,611.68,node,5,2372.14
558.7,586,node,5,193.63
539.91,605.8,node,5,542.63
573.87,609.29,node,5,0
551.92,590.61,node,5,453.78
538.92,595.96,node,5,0
547.6,574.89,node,5,721.47
544.02,594.4,node,5,2822.6
565.31,609.78,node,5,2616.48
531.65,620.19,node,5,228.12
547.98,601.48,node,5,2022.31
577.13,582.89,node,5,3141.26
547.2,599.66,node,5,0
543.43,590,node,5,1504.41
547.17,600.49,node,5,2004.13
572.94,612.71,node,5,1770.43
557.04,594.95,node,5,0
560.7,595.53,node,5,0
558.7,584.53,node,5,1483.71
564.86,587.03,node,5,1710.25
561.4,594.95,node,5,545.26
542.29,614.2,node,5,1596.01
564.88,590.76,node,5,542.69
569.84,579.94,node,5,2964.28
591,604.09,node,5,1733.52
557.47,613.79,node,5,1507.91
