NAME: vrp_n800_cl5_dyn50_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 5
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,membership,arrival.time
663.35,433.54,depot,0,0
1344.97,1360.95,depot,0,0
1144.02,810.07,node,1,0
1141.7,853.86,node,1,0
1166.29,790.47,node,1,52.67
1110.73,829.23,node,1,5627.36
1141.04,839.53,node,1,0
1149.04,828.35,node,1,1507.03
1168.67,853.96,node,1,0
1152.28,849.46,node,1,4862.72
1119.09,821.16,node,1,0
1168.52,829.72,node,1,1217.14
1176.82,811.47,node,1,0
1180.49,856.96,node,1,5101.64
1166.14,836.95,node,1,5571.07
1182.88,833.31,node,1,3557.1
1168.74,812.03,node,1,960.2
1145.73,847.64,node,1,1946.63
1147.93,830.97,node,1,4088.4
1187.43,842.57,node,1,0
1173.8,862.41,node,1,574.58
1155.85,831.11,node,1,2930.46
1186.43,798.63,node,1,0
1170.77,841.03,node,1,0
1199.18,834.36,node,1,0
1166.68,808.54,node,1,0
1153.8,812.62,node,1,5867.19
1175.93,840.49,node,1,1839.19
1154.02,844.69,node,1,29.83
1193.98,822.98,node,1,0
1174.26,839.31,node,1,4558.98
1136.97,800.76,node,1,0
1191.53,874.87,node,1,1087.14
1190.78,815.46,node,1,0
1153.37,884.19,node,1,1344.28
1179.64,854.08,node,1,0
1205.06,812.02,node,1,0
1150.64,826.09,node,1,0
1152.13,812.93,node,1,0
1164.11,833.77,node,1,0
1140.06,882.15,node,1,811.49
1163.36,782.04,node,1,0
1154.33,778.26,node,1,1053.44
1156.22,847.42,node,1,519.73
1148.89,837.76,node,1,0
1169.76,829.5,node,1,0
1194.35,882.77,node,1,1174.16
1181.06,861.28,node,1,1133.59
1216.91,835.43,node,1,0
1166.02,801.98,node,1,0
1160.44,825.9,node,1,1602.65
1158.61,841.52,node,1,0
1158.79,831.86,node,1,0
1103.54,867.2,node,1,4658.45
1176.76,796.19,node,1,206.01
1162.69,872.3,node,1,0
1203.81,896.55,node,1,3095.37
1148.87,860.96,node,1,0
1195.22,820.48,node,1,0
1175.65,845.72,node,1,0
1192.05,844.58,node,1,0
1156.13,849.99,node,1,0
1136.85,854.16,node,1,0
1153.37,849.26,node,1,0
1167.34,845.17,node,1,4435.21
1144.9,836,node,1,2200.73
1151.67,852.64,node,1,3083.97
1209.36,851.81,node,1,5314.19
1133.31,811.04,node,1,6057.73
1162.53,862.12,node,1,0
1195.27,812.49,node,1,5737.33
1164.38,841.62,node,1,0
1159.33,809.38,node,1,0
1176.64,793.55,node,1,0
1178.12,801.4,node,1,4989.51
1153.98,835.09,node,1,0
1146.08,825.18,node,1,0
1173,869.17,node,1,0
1162.79,824.56,node,1,5104.78
1146.27,855.4,node,1,0
1151.01,802.15,node,1,6163.11
1162.96,859.97,node,1,4395.76
1172.78,878.78,node,1,3208.41
1220,853.26,node,1,0
1157.71,868.43,node,1,4478.55
1179.49,888.44,node,1,0
1170.08,834.69,node,1,117.51
1181.73,843.76,node,1,527.55
1171.45,870.21,node,1,194.21
1132.04,824.5,node,1,0
1145.03,817.04,node,1,5037.58
1163.27,827.37,node,1,1028.64
1178.02,868.86,node,1,0
1145.87,848.27,node,1,0
1169.35,816.6,node,1,0
1167.95,820.09,node,1,0
1136.9,795.45,node,1,390.04
1202.24,835.58,node,1,0
1154.07,872.25,node,1,1597.59
1212.1,821.56,node,1,1634.83
1133.33,836.72,node,1,615.72
1127.75,823.94,node,1,0
1159.52,826.21,node,1,5590.4
1201.56,844.05,node,1,175.98
1164.82,877.89,node,1,0
1197.46,831.1,node,1,0
1162.21,815.94,node,1,3888.11
1145.76,804.53,node,1,4817.82
1177.31,833.2,node,1,0
1175.17,833.58,node,1,4653.14
1127.51,813.6,node,1,0
1179.48,820.56,node,1,0
1128.43,800.45,node,1,3821.72
1147.95,846.67,node,1,5281.79
1153.77,826.06,node,1,306.11
1160.36,840.42,node,1,0
1184.06,840.08,node,1,4814.93
1158.85,829.85,node,1,2782.86
1138.23,835.6,node,1,0
1130.08,873.03,node,1,0
1166.72,793.38,node,1,4388.36
1131.95,855.07,node,1,0
1108.16,854.69,node,1,0
1169.03,821.69,node,1,495.7
1148.3,807.96,node,1,0
1134.08,829.71,node,1,1566.35
1127.41,831.61,node,1,0
1148.68,842.16,node,1,277.31
1173.78,844.64,node,1,0
1176.39,842.32,node,1,0
1146.86,833.05,node,1,0
1193.9,876.12,node,1,0
1172.7,814.02,node,1,0
1169.69,867.24,node,1,0
1136.03,864.79,node,1,1887.03
1125.75,833.77,node,1,4510.72
1193.49,839.38,node,1,2542.16
1177.95,835.81,node,1,5452.36
1143.42,869.56,node,1,0
1170.17,827.06,node,1,4667.27
1132.31,845.92,node,1,2663.35
1152.64,855.56,node,1,3334.11
1185.45,882.13,node,1,0
1162.08,842.32,node,1,854.44
1152.61,821.86,node,1,0
1106.32,810.22,node,1,5674.49
1176.92,877.3,node,1,0
1129.28,856.12,node,1,2282.56
1151.76,857.17,node,1,0
1202.94,815.98,node,1,0
1112.97,831.55,node,1,0
1178.18,860.91,node,1,6224
1173.4,835.43,node,1,0
1234.09,861.12,node,1,2686.99
1152.9,842.69,node,1,0
1180.88,849.3,node,1,0
1161.34,843.05,node,1,0
1173.2,824.67,node,1,1135.07
1155.96,857.27,node,1,0
1152,853.46,node,1,0
1135.72,859.95,node,1,0
568.11,98.07,node,2,0
514.89,112.24,node,2,0
549.01,77.56,node,2,3278.24
555.59,68.63,node,2,0
530.15,137.31,node,2,2900.52
559.02,108.56,node,2,2974.26
491.48,108.13,node,2,3354.53
524.51,107.34,node,2,0
546.81,115.06,node,2,3367.65
538.77,103.72,node,2,1427.31
535.35,108.91,node,2,2510.35
532.29,117.85,node,2,4759.64
526.61,82.13,node,2,4311
542.83,98.04,node,2,1974.77
552.83,78.05,node,2,0
549.31,124.82,node,2,0
527.77,121.05,node,2,0
559.87,117.57,node,2,0
523.95,100.72,node,2,1642.25
550.49,79.72,node,2,4037.13
528.65,115.59,node,2,3781.69
564.47,112.66,node,2,942.09
535.17,94.72,node,2,0
580.35,100.22,node,2,64.36
557.35,85.5,node,2,0
525.68,99.09,node,2,0
551.12,122.69,node,2,0
544.6,115.35,node,2,2138.95
542.6,112.97,node,2,0
517.59,107.61,node,2,0
540.59,103.13,node,2,0
532.85,138.79,node,2,0
528.78,101.33,node,2,1632.95
528.82,101.44,node,2,464.72
553.25,65.05,node,2,1690.97
541.02,101.08,node,2,0
523.1,103.53,node,2,4634.05
549.44,111.35,node,2,5570.04
535.05,149.72,node,2,0
538.31,76.7,node,2,4520.67
534.17,124.47,node,2,1608.14
530.41,105.3,node,2,1138.16
537.01,93.78,node,2,0
569.05,71.99,node,2,5247.44
544.05,103.37,node,2,907.84
571.18,105.46,node,2,1851.42
563.74,110.97,node,2,3176.65
528.84,113.65,node,2,3609.78
523.84,84.42,node,2,0
567.08,110.51,node,2,0
514.88,95.15,node,2,5851.11
555.79,111.76,node,2,4619.91
536.15,88.9,node,2,3811.45
539.45,123.48,node,2,2146.92
533.87,124.48,node,2,3340.42
556.63,101.71,node,2,0
510.48,91.17,node,2,2458.54
556.62,140.44,node,2,6147.1
559.95,88.15,node,2,4044.45
548.84,99.27,node,2,0
533.94,86.1,node,2,0
530.14,122.25,node,2,5446.56
579.52,118.56,node,2,0
522.52,93.37,node,2,0
583.78,97.94,node,2,3768.71
529.76,98,node,2,0
589.06,113.2,node,2,850.47
539.04,126.87,node,2,5818.26
518.42,104.36,node,2,4201.38
557.52,85.66,node,2,0
535.39,114.44,node,2,0
518.51,68.83,node,2,0
539.02,144.54,node,2,5742.69
529.59,80.78,node,2,5114.13
542.15,129.56,node,2,2665.05
526.89,118.07,node,2,0
539.18,69.87,node,2,0
543.32,112.94,node,2,5326.63
540.34,108.93,node,2,0
528.26,93.59,node,2,5175.96
541.89,131.22,node,2,0
519.26,91.9,node,2,0
543.63,83.52,node,2,0
519.47,101.18,node,2,0
535.16,116.9,node,2,0
537.18,79.06,node,2,6065.6
590.27,97.47,node,2,1363.21
589.03,89.12,node,2,0
554.5,94.51,node,2,157.66
564.34,94.9,node,2,2919.93
544.14,116.66,node,2,0
538.2,93.23,node,2,0
540.63,71.9,node,2,0
540.64,96.83,node,2,5239.41
544.85,76.43,node,2,0
556.03,105.38,node,2,0
524.39,130.36,node,2,0
541.83,74.46,node,2,828.55
573.34,95.78,node,2,4214.08
548.05,136.81,node,2,0
556.57,107.7,node,2,288.48
549.36,96.9,node,2,0
561.13,110.46,node,2,0
532.76,96.58,node,2,0
554.38,88.89,node,2,0
557.77,122.19,node,2,3251.01
526.29,129,node,2,781.25
537.89,133.78,node,2,1936.92
552.44,78.98,node,2,5580.78
557.8,91.5,node,2,270.02
535.96,113.66,node,2,0
563.93,97.65,node,2,1675.86
546.8,77.55,node,2,0
504.95,71.5,node,2,0
529.41,125.66,node,2,0
526.95,88.44,node,2,307.15
539.01,86.14,node,2,5300.69
555.47,110.31,node,2,4316.18
557.35,89.16,node,2,0
542.73,106.74,node,2,4718.42
552.11,108.78,node,2,0
530.78,120.24,node,2,3411.58
551.24,104.35,node,2,0
536.49,121.2,node,2,0
577.01,133.98,node,2,0
535.8,104.53,node,2,0
535.61,109.84,node,2,0
538.22,137.65,node,2,4420.45
537.98,98.32,node,2,0
542.28,103.06,node,2,0
557.22,116.53,node,2,0
514.98,94.25,node,2,1781.8
536.39,124.16,node,2,0
544.06,115.88,node,2,2914.05
542.98,98.37,node,2,0
556.84,150.08,node,2,242.09
544.57,43.1,node,2,2897.7
526.57,102.34,node,2,4112.01
515.41,112.47,node,2,2076.12
533.54,119.56,node,2,0
562.06,72.71,node,2,1683.44
554.95,124.71,node,2,1469.66
531.75,89.28,node,2,4505.97
508.33,124.54,node,2,552.78
583.31,104.39,node,2,0
565.08,129.46,node,2,1387.02
546.33,107.31,node,2,0
582.72,98.22,node,2,4449.21
522.4,129.67,node,2,6106.3
533.28,79.04,node,2,3977.95
538.17,90.86,node,2,3720.72
525.9,148.92,node,2,0
544.63,116.97,node,2,348.04
505.1,108.49,node,2,4771.03
510.86,115.39,node,2,0
557.96,98.6,node,2,0
534.43,131.26,node,2,1547.38
524.08,112.33,node,2,0
553.62,120.35,node,2,404.99
1342.19,1364.68,node,3,1808.15
1322.03,1383.08,node,3,5658.68
1331.09,1336.84,node,3,1140.64
1336.33,1343.13,node,3,0
1370.36,1345.78,node,3,0
1400.74,1357.02,node,3,0
1366.78,1347.58,node,3,0
1350.26,1387.58,node,3,0
1377.45,1355.47,node,3,4668.3
1307.31,1353.93,node,3,2864.65
1338.48,1360.23,node,3,1752.09
1370.6,1337.29,node,3,4368.1
1306.56,1379.15,node,3,4245.66
1344.3,1369.33,node,3,58.43
1313.75,1344.37,node,3,1921.58
1339.79,1410.2,node,3,4789.47
1385.68,1361.79,node,3,5135.32
1370.02,1347.59,node,3,0
1336.09,1358.85,node,3,2225.06
1311.62,1360.78,node,3,4140
1350.45,1334.62,node,3,0
1310.38,1432.36,node,3,0
1333.76,1371.57,node,3,4787.14
1332.79,1397.4,node,3,4193.9
1336.12,1371.87,node,3,0
1362.6,1348.32,node,3,0
1330.05,1386.01,node,3,0
1376.09,1366.08,node,3,0
1315.38,1380.36,node,3,5956.15
1327.39,1357.09,node,3,2133.3
1377.04,1322.27,node,3,81.63
1362.5,1367.84,node,3,0
1351.32,1367.12,node,3,417.19
1337.85,1364.54,node,3,6191.19
1337.02,1366.78,node,3,0
1330.45,1368.34,node,3,695.03
1379.66,1338.76,node,3,0
1333.81,1347.7,node,3,0
1372.47,1353.11,node,3,3194.61
1368.15,1359.66,node,3,0
1329.86,1380.56,node,3,5034.13
1329.77,1349.73,node,3,0
1333.81,1383.44,node,3,0
1394.66,1329.26,node,3,0
1324.66,1336.56,node,3,3153.04
1314.89,1365.26,node,3,5203.31
1348.45,1352.17,node,3,0
1333.02,1375.77,node,3,5381.85
1296.95,1391.72,node,3,205.78
1347.53,1381.03,node,3,6192.05
1343.07,1361.58,node,3,0
1338.23,1347.77,node,3,5183.66
1368.68,1362.96,node,3,0
1316.31,1370.65,node,3,2393.95
1323.91,1310.14,node,3,5695.81
1342.15,1358.61,node,3,1275.32
1355.68,1393.18,node,3,3539.86
1366.41,1342.89,node,3,2168.56
1358.28,1362.74,node,3,0
1356.73,1351.77,node,3,0
1329.13,1385.11,node,3,5511.25
1347.58,1376.84,node,3,0
1329.87,1295.83,node,3,0
1333.95,1364.33,node,3,0
1392.25,1360.22,node,3,6175.09
1291.34,1349.63,node,3,2328.94
1321.7,1372.79,node,3,0
1338.96,1376.06,node,3,3754
1366.18,1339.14,node,3,4410.55
1369.83,1343.97,node,3,5073.83
1340.66,1352.49,node,3,0
1295.49,1352.54,node,3,762.03
1296.2,1325.72,node,3,3619.99
1349.68,1368.83,node,3,0
1361.03,1345.35,node,3,0
1356.67,1387.94,node,3,3689.66
1334.17,1374.25,node,3,0
1305.71,1351.94,node,3,1248.55
