NAME: vrp_morphed_n400_mo75_dyn75_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,arrival.time
738.65,162.91,depot,0
180.29,474.78,depot,0
408.91,43.37,node,1558.64
578.98,649.73,node,0
348.24,339.57,node,2339.12
283.32,283.56,node,0
9.41,179.47,node,2241.56
7.02,151.94,node,356.44
790.68,344.51,node,614.82
143.54,730.24,node,2324.68
313.09,207.6,node,1192.49
573.54,480.02,node,0
631.25,218.68,node,0
709.19,205.69,node,596
501.52,581.08,node,2388.07
635.24,281.71,node,917.82
693.12,168.96,node,2342.04
382.03,34.82,node,504.17
615.94,709.12,node,2818.86
21.01,345.76,node,2661.78
260.39,71.92,node,260.28
708.71,441.5,node,0
526.45,465.25,node,1308.2
697.57,642.42,node,1684.15
186.21,582.61,node,676.69
242.67,397.79,node,2569.2
624.9,581.43,node,1321.86
782.82,555.94,node,0
246.96,281.81,node,0
2.37,175.81,node,855.71
786.66,417.53,node,0
101.84,164.6,node,973.17
102.51,663.69,node,1709.57
423.73,296.87,node,0
210.97,46.2,node,2413.11
404.82,739.06,node,0
661.1,224.13,node,404.15
50.24,249.38,node,329.15
556.57,517.55,node,398.96
755.1,481.57,node,0
218.24,245.58,node,264.27
161.5,85.82,node,1229.08
170.5,717.1,node,2947.39
51.83,366.76,node,554.23
468.84,600.38,node,0
382.23,719.46,node,2263.91
353.32,371.13,node,2577.22
717.03,313.7,node,2.77
29.42,39.75,node,2372.64
207.49,677.37,node,964.03
363.32,357.05,node,1208.04
190.91,165.91,node,1928.12
398.45,273.15,node,2251.9
345.92,170.11,node,2517.28
396.69,325.5,node,2595.28
97.74,148.05,node,0
101.54,76.63,node,2940.92
259.93,43.48,node,0
549.85,562.9,node,532.17
451.24,220.41,node,2638.11
739.26,179.28,node,24.84
629.29,737.23,node,2885.36
586.11,343.84,node,0
662.56,333.47,node,1285.44
125.14,443.9,node,1318.73
232.14,716.7,node,0
251.78,175.84,node,0
298.44,382.82,node,1174.89
517.23,580.63,node,2724.23
662.3,329.09,node,2960.93
171.1,60.33,node,2518.38
635.96,526.66,node,2589.03
14.1,1.49,node,1516.26
445.26,172.9,node,2854.93
631.71,554.27,node,0
364.08,685.61,node,2656.83
204.68,643.46,node,2155.18
16.78,83.02,node,1566.83
221.03,281.14,node,310.59
696.91,624.1,node,2509.7
744.11,518.85,node,1836.18
460.29,500.14,node,0
147.19,79.3,node,1215.57
432.8,481.33,node,0
655.9,364.82,node,0
330.71,622.96,node,83.15
77.12,18.56,node,0
222.76,156.35,node,791.61
299.42,696.73,node,2404.04
172.98,71.46,node,0
368.52,747.38,node,1415.14
273.78,282.39,node,0
156.15,679.96,node,0
107.37,698.63,node,2403.55
207.95,341.2,node,767.47
767.78,531.66,node,2952.4
345.29,339.99,node,545.26
376.28,767.94,node,0
463.74,38.85,node,0
458.3,139.65,node,0
112.66,634.57,node,2279.93
557.41,474.05,node,1080.17
274.57,305.89,node,0
677.27,756.38,node,0
647.65,246.29,node,483.79
129.6,362.51,node,396.72
189.74,49.05,node,2348.74
154.37,652.2,node,1580.24
409.79,277.95,node,341.75
471.98,632.76,node,597.3
473.5,164.66,node,2877.33
266.66,738.9,node,2386
422.36,256.45,node,0
791.92,410.38,node,2820.15
499.81,111.99,node,89.93
128.42,697.7,node,2654.41
357.08,747.59,node,1816.57
41.56,25.73,node,411.55
257.46,349.74,node,88.07
623.12,229.37,node,0
83.22,679.7,node,2265.8
641.81,422.02,node,871.91
294.92,2.78,node,258.62
611.78,258.05,node,152.16
576.31,288.21,node,2972.94
480.72,499.04,node,0
607.24,246.97,node,815.31
409.33,25.87,node,840.64
186.64,69.44,node,1497.38
139.11,583.92,node,1719.25
720.69,716.59,node,0
625.74,282.98,node,296.68
380.66,47.1,node,1335.58
81.98,195.77,node,386.83
467,521.38,node,100.46
208.36,318.18,node,1990.08
686.33,632.11,node,2538.35
11.34,167.57,node,0
191.9,394.43,node,795.39
90.84,27.97,node,1351.88
250.23,155.98,node,2918.06
576.93,584.41,node,2159.37
739.59,646.44,node,172.88
611.39,408.15,node,2798.44
438.03,485.49,node,631.28
281.26,0.69,node,1888.38
758.96,173.09,node,1122.17
148.43,686.17,node,573.35
56.5,55.59,node,1622.66
720.65,237.57,node,423.64
339.44,757.38,node,2218.33
33.37,353.6,node,654.76
448.4,197.15,node,0
369.19,530.85,node,2247.13
385.88,19.05,node,0
211.87,127.78,node,1979.58
174.51,582.58,node,2727.76
83.08,44.58,node,1710.85
443.87,521.82,node,0
418.16,725.92,node,1143.31
104.29,62.23,node,2663.9
183.36,752.26,node,0
472.76,15.61,node,1615.65
453.95,585.46,node,2848.73
701.81,370.83,node,1908.37
543.81,485.84,node,1464.62
88.87,688.78,node,0
556.09,480.46,node,0
679.33,592.17,node,1336.19
519.28,522.76,node,2582.04
74.2,188.7,node,0
740.5,329.61,node,2235.66
460.64,167.58,node,2584.27
172.24,676.4,node,2962.15
589.66,509.08,node,0
710.75,603.81,node,1022.78
305.5,388.2,node,2201.99
233.55,215.72,node,1800.96
237.71,601.71,node,463.54
183.13,385.67,node,2669.52
400.62,258.25,node,1090.82
633.62,411.27,node,241.17
540.71,640.62,node,406.75
462.53,457.27,node,1281.8
670.15,211.37,node,2710.27
596.83,661.31,node,0
18.89,223.42,node,0
282.27,229.94,node,2839.52
113.87,625.36,node,343.41
628.1,588.63,node,2550.58
699.85,655.23,node,0
464.42,489.11,node,0
699.1,107.24,node,0
488.86,437.65,node,0
540.53,471.31,node,1841.02
396.53,664.41,node,1175.43
599.58,585.26,node,1677.06
723.21,440.52,node,207.77
678.28,134.64,node,0
52.66,86.36,node,654.51
8.79,410.77,node,894.57
40.43,61.09,node,149.68
705.37,210.32,node,1909.37
408.43,271.15,node,0
269.91,673.98,node,855.7
766.65,234.68,node,2905.35
492.4,572.84,node,2126.79
329.33,64.57,node,226.14
308.34,624.3,node,2714.7
249.14,201.56,node,2452.47
667.82,431.83,node,2971.61
33.37,20.34,node,1735.5
299.79,646.14,node,0
696.93,294.11,node,0
558.14,703.22,node,0
591.36,310.25,node,1048.16
292.19,754.87,node,597.78
395.15,282.97,node,86.19
131.86,342.68,node,700.75
649.22,394.81,node,1033.02
721,96.67,node,2391.69
172.11,437.92,node,0
642.61,409.46,node,352
414.98,240.59,node,0
763.21,449.6,node,0
144.04,424.62,node,0
370.11,312.57,node,183.66
712,195.82,node,0
663.2,578.91,node,2685.21
93.38,610.7,node,0
731.79,658.13,node,0
349.21,372.93,node,148.4
294.65,233.29,node,0
304.17,324.56,node,2692.71
66.05,242.86,node,2037.76
110.96,158.28,node,942.02
328.72,552.15,node,1142.06
289.28,741.04,node,1183.56
305.42,222.89,node,361.14
267.09,551.7,node,1441.19
473.07,465.54,node,924.2
142.8,410.28,node,331.26
764.28,106.78,node,2888.21
34.96,3.69,node,1866.88
278.12,120.05,node,2069.46
768.5,109.59,node,423.86
399.86,55.28,node,0
45.12,287.4,node,293.97
301.37,162.88,node,901.51
341.38,652.27,node,0
362.02,194.01,node,414.19
322.42,342.27,node,2667.93
508.6,531.07,node,0
95.77,98.6,node,387.25
689.8,655.11,node,0
400.77,313.98,node,0
383.95,187.28,node,0
80.25,181.61,node,2244.69
641.52,190.51,node,2453.51
425,498.99,node,0
651.08,175.99,node,1136.52
35.85,114.53,node,442.81
677.27,300.74,node,197.11
211.46,150.15,node,1811.88
220.67,291.23,node,1031.56
523.85,511.63,node,0
754.63,515.53,node,187.64
85.15,658.16,node,494.38
264.79,275.75,node,100.66
335.9,741.59,node,0
290.1,11.3,node,0
567.75,509.73,node,578.45
