NAME: vrp_morphed_n400_mo25_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,arrival.time
740.39,310.51,depot,0
204.73,288.35,depot,0
171.33,14.46,node,1117.33
569.97,627.06,node,549.38
265.8,251.45,node,2621.09
234.82,224.72,node,2723.02
17.3,59.82,node,530.82
15.16,64.92,node,2615.48
780.16,358.63,node,640.64
258,690.28,node,0
269.39,199.63,node,0
571.99,530.34,node,0
705.7,332.54,node,0
732.38,308.59,node,1740.79
531.97,593.47,node,195.03
695.78,343.51,node,700.75
723.77,285.45,node,1716.01
165.63,11.61,node,2600.1
578.66,637.59,node,2393.3
26.45,127.94,node,0
114.11,27.32,node,669.8
726.32,420.83,node,1121.73
543.59,531.34,node,770.05
613.53,615.78,node,0
283.08,623.07,node,944.79
222.72,284.98,node,1399.81
587.89,590.18,node,267.39
766.13,463.9,node,926.22
225.05,235.15,node,619.99
5.21,66.6,node,2493.26
772.5,401.91,node,527.27
68.15,78.37,node,2926.53
228.54,660.2,node,2415.51
315.41,242.03,node,1475.01
118.79,22.39,node,639.33
369.77,691.17,node,0
710.62,324.89,node,1288.36
40.42,99.14,node,2590.89
557.67,551.57,node,2044.82
747.48,439.25,node,1912.92
210.29,211.55,node,2056.67
85.46,35.21,node,1140.76
256.41,687.86,node,960.15
40.88,141.71,node,2264.07
514.61,601.77,node,133.39
362.96,688.04,node,329.49
269.08,267.37,node,2823.66
729.68,345.94,node,0
29.53,13.94,node,2229.65
296.49,665.13,node,0
267.91,254.49,node,1249.62
194.6,161.73,node,2220.16
274.65,218.11,node,0
266.15,178.55,node,737.56
279.11,241.73,node,1743.7
62.57,57.75,node,0
71.48,40,node,1937.85
120.14,14.49,node,0
556.73,583.11,node,1727.23
308.23,202.11,node,746.67
752.21,298.78,node,1192.62
586.89,655.8,node,1276.41
676.91,374.71,node,2263.89
695.67,357.51,node,0
170.52,294,node,0
295.17,684.01,node,811.05
224.85,180.85,node,665.42
243.7,271.66,node,590.28
535.09,589.81,node,1695.33
693.13,351.69,node,2374.31
99.2,30.6,node,59.38
596.74,564.15,node,2204.32
17.54,0.5,node,0
288.74,181.87,node,3009.31
596.38,576.39,node,0
354.06,670.91,node,1842.37
288.57,650.87,node,1346.95
20.32,33.06,node,2200.53
210.07,223.43,node,1180.29
626.3,610.76,node,2881.31
738.43,447.89,node,1110.56
512.83,549.59,node,1699.18
90.49,39.73,node,507.4
515.32,555.88,node,2091.61
685.87,375.41,node,1508.3
339.92,643.02,node,2171.84
65.41,13.91,node,2585.65
219.38,156.76,node,1252.3
319.91,680.21,node,1749.35
104.16,38.7,node,1815.72
352.47,692.46,node,1599.13
236,230.85,node,2088.78
274.41,666.13,node,0
246.92,676.07,node,2378.51
203.38,241.06,node,0
753.52,446.02,node,1176.56
254.28,241.23,node,48.98
364.32,721.87,node,100.25
193.16,12.95,node,0
306.68,166.68,node,1231.03
258.92,647.16,node,794.31
560.07,554.65,node,0
242.48,251.19,node,2504.47
617.19,670.94,node,822.01
702.48,329.78,node,0
166.09,274.94,node,3107.62
97.21,20.81,node,2874.85
261.37,654.75,node,0
285.53,222.35,node,815.93
517.27,614.79,node,492.29
318.55,177.32,node,2121.83
301.93,702.47,node,2085.1
298.14,216.27,node,0
790.11,395.87,node,124.88
310.3,157.26,node,218.58
263.89,675.54,node,0
349.38,715.95,node,0
39.02,12.59,node,1922.12
229.09,259.43,node,638.5
695.03,326.42,node,5.75
243.08,665.02,node,0
690.37,416.57,node,665.6
144,0.93,node,2865.98
682,330.04,node,0
662.51,344.29,node,0
526.84,555.2,node,741
695.62,341.43,node,1822.7
176.42,8.62,node,132.33
96.95,31.23,node,1595.59
261.76,625.77,node,192.77
622.19,647.34,node,0
699.09,351.08,node,2855.53
161.63,15.7,node,2953.21
54.06,72.52,node,1652.25
520.59,564.29,node,3083.03
204.66,250.15,node,2231.6
621.61,614.17,node,0
19.32,55.86,node,2678.25
197.71,270.15,node,1805.66
64.46,16.49,node,0
228.73,162.8,node,0
568.55,589.9,node,0
631.96,616.62,node,2925.02
689.95,407.3,node,421.83
506.99,548.1,node,0
146.09,0.23,node,0
758.76,289.22,node,1847.35
252.99,672.97,node,1917.33
49.26,34.67,node,1539.72
739.52,321.41,node,2708.52
339.21,701.68,node,0
32.34,136.66,node,2796.91
309.31,193.49,node,1309.72
