NAME: vrp_n50_gm_dyn75_r5.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,arrival.time
30,66.64,depot,0
74.43,47.72,depot,0
28.76,26.6,node,193.42
78.83,85.78,node,313.23
40.9,4.58,node,6.65
88.3,44.22,node,198.91
94.05,79.89,node,90.6
4.56,12.19,node,166.15
52.81,56.09,node,114.7
89.24,20.65,node,47.41
55.14,12.75,node,0
45.66,75.33,node,0
95.68,89.5,node,262.36
45.33,37.45,node,124.49
67.76,66.51,node,253.66
57.26,9.48,node,0
10.29,38.4,node,297.61
89.98,27.44,node,254.8
24.61,81.46,node,103.06
4.21,44.85,node,263.24
32.79,81.01,node,0
95.45,81.24,node,0
88.95,79.43,node,139.27
69.28,43.98,node,314.96
64.05,75.45,node,0
99.43,62.92,node,167.7
65.57,71.02,node,10.58
70.85,0.06,node,154.01
54.41,47.53,node,291.21
59.41,22.01,node,161.11
28.92,37.98,node,204.25
14.71,61.28,node,0
96.3,35.18,node,149.66
90.23,11.11,node,274.13
69.07,24.36,node,0
79.55,66.81,node,302.12
2.46,41.76,node,180.65
47.78,78.82,node,0
75.85,10.29,node,28.45
21.64,43.49,node,206.39
31.82,98.5,node,208.77
23.16,89.31,node,0
14.28,88.65,node,132.17
41.45,17.51,node,0
41.37,13.07,node,199.7
36.88,65.31,node,1.62
15.24,34.35,node,56.83
13.88,65.68,node,21
23.3,32.04,node,98.74
46.6,18.77,node,0
