NAME: vrp_n800_cl2_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 2
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,membership,arrival.time
1474.62,665.46,depot,0,0
745.32,1178.18,depot,0,0
749.71,1156.95,node,1,0
778.33,1151.73,node,1,2729.55
766.07,1190.2,node,1,4511.36
777.46,1160.37,node,1,5332.07
727.98,1187.2,node,1,0
754.45,1219.2,node,1,133.58
759.82,1182.5,node,1,3885.21
770.48,1161.95,node,1,3664.45
777.96,1147.65,node,1,87.98
755.42,1127.21,node,1,278.56
752.68,1131.36,node,1,0
738.41,1125.7,node,1,5765.86
726.23,1155,node,1,66.3
761.89,1160.8,node,1,0
722.37,1214.65,node,1,2878.35
795.16,1210.83,node,1,443.15
700.8,1216.3,node,1,0
708.64,1176.03,node,1,231.94
767.25,1171.79,node,1,4336.65
740.83,1181.92,node,1,1175.85
758.1,1190.46,node,1,4066.07
693.78,1172.93,node,1,579.35
753.89,1195.82,node,1,1609.16
735.85,1157.2,node,1,1463.35
704.49,1156.42,node,1,5.7
741.69,1159.21,node,1,5013.12
763.08,1189.15,node,1,6096.49
697.29,1187.65,node,1,0
761.5,1170.38,node,1,3083.8
744.53,1165.27,node,1,376.26
736.56,1148.11,node,1,961.05
758.02,1141.61,node,1,0
727.69,1150.9,node,1,4870.09
719.32,1167.17,node,1,570.01
730.83,1157.28,node,1,269.9
737.76,1130.86,node,1,3474.4
748.64,1197.04,node,1,6089.37
707.01,1135.99,node,1,5219.79
811.97,1185.33,node,1,3057
746.91,1172.25,node,1,0
760.03,1179.29,node,1,2903.05
729.02,1165.26,node,1,0
735.04,1168.63,node,1,3953.97
722.88,1210.25,node,1,0
748.12,1155.1,node,1,0
762.98,1188.63,node,1,3876.97
741.22,1190.15,node,1,0
718.26,1172.24,node,1,3282.67
715.49,1142.83,node,1,0
735.43,1183.19,node,1,2155.2
718.06,1172.95,node,1,0
690.67,1164.84,node,1,3387.62
780.28,1143.8,node,1,4092.57
709.7,1171.61,node,1,2653.79
761.29,1215.09,node,1,4645.97
824.56,1202.09,node,1,4498.3
765.37,1238.73,node,1,4568.47
736.34,1171.81,node,1,1160.63
752.89,1135.78,node,1,5547.81
690.52,1232.12,node,1,5037.45
728.15,1164.51,node,1,4906.96
715.68,1182.48,node,1,463.76
762.97,1171.35,node,1,4613.9
745.76,1206.58,node,1,0
745,1161.42,node,1,2955.39
