NAME: vrp_morphed_n400_mo50_dyn50_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,arrival.time
739.52,236.71,depot,0
192.51,381.56,depot,0
290.12,28.91,node,1157.25
574.48,638.39,node,364.36
307.02,295.51,node,838.8
259.07,254.14,node,0
13.36,119.65,node,0
11.09,108.43,node,1609.18
785.42,351.57,node,389.18
200.77,710.26,node,2272.66
291.24,203.61,node,0
572.76,505.18,node,195.76
668.48,275.61,node,0
720.79,257.14,node,0
516.75,587.28,node,1741.94
665.51,312.61,node,0
708.45,227.2,node,0
273.83,23.21,node,0
597.3,673.35,node,1564.38
23.73,236.85,node,93.02
187.25,49.62,node,0
717.52,431.16,node,0
535.02,498.3,node,846.52
655.55,629.1,node,2859.06
234.64,602.84,node,1329.32
232.7,341.39,node,8.37
606.39,585.8,node,0
774.47,509.92,node,0
236,258.48,node,2595.28
3.79,121.2,node,2733.15
779.58,409.72,node,2335.16
84.99,121.49,node,0
165.53,661.94,node,0
369.57,269.45,node,1086.28
164.88,34.29,node,0
387.3,715.12,node,453.09
685.86,274.51,node,932.83
45.33,174.26,node,0
557.12,534.56,node,0
751.29,460.41,node,452.05
214.27,228.56,node,672.47
123.48,60.52,node,0
213.45,702.48,node,1097.04
46.36,254.24,node,0
491.73,601.07,node,1444.98
372.6,703.75,node,0
311.2,319.25,node,0
723.35,329.82,node,0
29.47,26.84,node,0
251.99,671.25,node,0
315.62,305.77,node,0
192.76,163.82,node,2894.37
336.55,245.63,node,1286.92
306.04,174.33,node,0
337.9,283.62,node,480.87
80.15,102.9,node,609.21
86.51,58.32,node,2812.76
190.04,28.99,node,332.7
553.29,573.01,node,3026.68
379.73,211.26,node,944.72
745.73,239.03,node,972.45
608.09,696.52,node,2665.1
631.51,359.28,node,0
679.11,345.49,node,0
147.83,368.95,node,602.46
263.65,700.36,node,2342.16
238.31,178.34,node,0
271.07,327.24,node,12.61
526.16,585.22,node,2143.25
677.72,340.39,node,2763.85
135.15,45.47,node,1639.78
616.35,545.4,node,1828.67
15.82,0.99,node,2458.04
367,177.38,node,0
614.05,565.33,node,0
359.07,678.26,node,2346.09
246.62,647.17,node,54.49
18.55,58.04,node,0
215.55,252.29,node,2977.53
661.61,617.43,node,63.85
741.27,483.37,node,2344.76
486.56,524.86,node,0
118.84,59.51,node,0
474.06,518.61,node,1030.2
670.88,370.12,node,1961.5
335.31,632.99,node,1656.81
71.26,16.23,node,2405.77
221.07,156.55,node,0
309.67,688.47,node,0
138.57,55.08,node,0
360.49,719.92,node,1572.45
254.89,256.62,node,0
215.28,673.05,node,0
177.14,687.35,node,2159.02
205.67,291.13,node,0
760.65,488.84,node,2037.32
299.79,290.61,node,0
370.3,744.91,node,1246.27
328.45,25.9,node,1326.11
382.49,153.16,node,1288.91
185.79,640.87,node,793.26
558.74,514.35,node,0
258.52,278.54,node,348.69
647.23,713.66,node,2836.68
675.06,288.04,node,0
147.85,318.72,node,0
143.48,34.93,node,2072.52
207.87,653.48,node,0
347.66,250.15,node,0
494.63,623.77,node,0
396.02,170.99,node,0
284.29,720.69,node,848.49
360.25,236.36,node,1514.1
791.01,403.13,node,0
405.05,134.63,node,0
196.15,686.62,node,503.39
353.23,731.77,node,0
40.29,19.16,node,0
243.28,304.59,node,0
659.08,277.89,node,84.43
163.15,672.36,node,0
666.09,419.3,node,0
219.46,1.86,node,0
646.89,294.04,node,0
619.41,316.25,node,2516.57
503.78,527.12,node,0
651.43,294.2,node,997.22
292.87,17.25,node,184
141.8,50.33,node,676.93
200.44,604.85,node,0
671.44,681.96,node,2843.59
662.42,317.03,node,2147.57
271.15,31.4,node,1503.61
68.02,134.14,node,0
493.8,542.84,node,585.02
206.51,284.16,node,0
653.97,623.14,node,0
15.33,111.71,node,2100.1
194.8,332.29,node,0
77.65,22.23,node,0
239.48,159.39,node,1962.38
572.74,587.16,node,2793.14
685.78,631.53,node,2592.93
650.67,407.72,node,1459.55
472.51,516.79,node,0
213.68,0.46,node,0
758.86,231.15,node,0
200.71,679.57,node,391.79
52.88,45.13,node,0
730.09,279.49,node,401.53
339.32,729.53,node,72.34
32.86,245.13,node,2029.24
378.86,195.32,node,0
363.49,569.73,node,0
277.42,12.7,node,2070.37
207.09,138.42,node,1753.63
223.19,602.69,node,0
74.75,36.71,node,0
481.6,546.2,node,0
397.89,701.97,node,0
96.06,54.15,node,0
