NAME: vrp_n800_gm_dyn50_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,arrival.time
117.29,753.45,depot,0
1360.28,1254.37,depot,0
33.27,975.37,node,1601.88
608.72,1309.27,node,0
675.76,188.63,node,0
306.28,1061.37,node,3718.43
1128.53,322.57,node,266.59
21.63,938.98,node,0
1169.92,1112.11,node,0
692.36,845.26,node,0
1169.98,591.23,node,4040.61
22.31,1117.56,node,0
72.5,757.93,node,3629.45
669.46,369.29,node,0
1030.14,726.62,node,0
351.67,126.71,node,0
1333.51,412.29,node,2771.75
1111.63,886.53,node,4292.03
1438.6,34.82,node,845.4
662.78,337.76,node,0
657.61,1018.23,node,5236.74
400.02,1147.16,node,2483.83
598.03,1242.98,node,2520.6
371.03,117.13,node,2389.41
1490.57,158,node,1922.64
762.15,1514.23,node,0
76.26,1489.41,node,2725.78
1237.65,1474.32,node,6024.88
529.79,1039.9,node,1189.4
884.6,250.16,node,0
1082.13,1456.23,node,4321.07
443.73,1475.3,node,3724.29
84.57,270.78,node,636.02
681.21,117.39,node,281.21
976.19,905.97,node,0
1561.67,584.65,node,4381.07
1551.68,736.27,node,0
141.58,743.58,node,1160.57
797.41,1246.25,node,2439.84
633.1,1317.87,node,1664.77
624.53,451.77,node,0
509.6,1167.97,node,0
1092.12,793.55,node,5600.26
455.38,106.03,node,0
624.15,60.24,node,0
1584.27,380.14,node,0
1267.21,349.43,node,0
499.85,675.82,node,5228.17
1307.39,879.6,node,0
353.46,1141.98,node,2545.28
801.72,383.99,node,0
267.16,1433.09,node,0
191.45,772.2,node,1284.71
1436.18,420.56,node,3303.21
149.94,511.87,node,3408.43
1384.09,1062.88,node,0
442.55,1164.88,node,0
43.65,914.3,node,0
1259.82,1405.91,node,1162.82
573.86,654.73,node,3233.21
40.16,328.63,node,0
1193.75,753.31,node,0
47.4,607.05,node,0
694.18,396.1,node,5406.59
410.6,1480.05,node,417.85
796.82,745.88,node,0
1045.37,22.31,node,4411.46
133.85,1509.16,node,3423.27
288.76,599.27,node,2566.45
167.14,12.87,node,5876.73
1299.83,1568.84,node,0
1004,604.06,node,119.12
1008.92,1577.39,node,0
625.42,223.39,node,0
691.61,899.55,node,0
557.81,1270.98,node,750.63
1269.69,310.24,node,0
1419.1,1137.12,node,0
1041.8,905.13,node,5090.22
948.58,16.19,node,1803.3
524.52,411.12,node,0
121.1,753.57,node,5825.28
946.22,1482.98,node,0
285.34,1592.47,node,4862.3
1186.16,335.97,node,0
470.2,872.3,node,0
1022.7,1032.63,node,5987.03
199.72,1441.77,node,0
408.43,1171.71,node,0
1312.92,975.54,node,0
1286.05,359,node,0
73.34,1465.87,node,0
1400.85,1284.42,node,425.55
204.81,499.85,node,4791.7
974.13,363.6,node,0
751.31,1052.15,node,5599.31
891.67,1177.17,node,1206.79
1168.63,744.15,node,0
751.77,1381.77,node,0
1581.78,1080,node,0
1575.47,258.35,node,496.17
629.26,19.34,node,1303.39
974.16,1385.71,node,5693.88
552.77,161.14,node,5665.1
699.38,499.57,node,0
366.61,695.19,node,3205.63
9.72,985.21,node,2284.98
38.2,542.76,node,598.99
94.01,927.96,node,0
1223.32,1327.48,node,0
750.47,535.39,node,0
1361.33,611.23,node,58
930.75,969.1,node,0
299.02,793.18,node,2036.1
974.5,174.83,node,1417.05
1429.35,1353.49,node,3580.31
1270.91,713.37,node,0
806.55,1200.6,node,0
676.85,1272.86,node,1709.66
1047.01,625.12,node,0
1420.38,23.76,node,0
1427.23,1189.46,node,3195.14
285.42,109.42,node,0
412,851.23,node,3652.46
181.5,196.21,node,0
1275.45,1081.23,node,1380.18
175.26,89.63,node,0
1326.51,1276.82,node,2357.84
1233.67,1060.17,node,0
1509.9,390.79,node,999.76
747.13,256.6,node,0
1503.77,92.8,node,4917.67
1256.29,24.34,node,0
1399.37,1333.37,node,5047.83
631.14,419,node,5044.03
159.52,88.66,node,0
443.14,556.85,node,2821.25
1155.56,928.35,node,2574.59
570.09,1286.75,node,4507.12
612.34,544.43,node,0
51.15,215.76,node,3775.84
834.31,1237.78,node,309.12
193.72,1403.58,node,5665.4
1416.29,1580.75,node,0
119.43,1047.71,node,5788.38
1254.76,406.44,node,3140.09
1366.61,1026.33,node,1341.42
59.49,720.98,node,6018.07
440.23,315.14,node,3432.21
1027.31,969.9,node,0
1256.13,1559.41,node,0
640.1,318.68,node,1311.99
1496.48,695.61,node,2399.27
624.83,543.26,node,0
678.33,54.41,node,4195.19
458.27,158.72,node,5700.67
978.8,670.77,node,0
894.1,75.74,node,811.76
63.95,42.45,node,0
1192.45,277.62,node,1173.02
330.38,604.94,node,5635.81
1050.39,941.32,node,0
835.86,538.29,node,3646.82
1013.5,791.28,node,218.54
988.1,1203.72,node,5797.65
455.83,270.5,node,2881.11
358.09,1349.81,node,1606.27
862.43,512.48,node,1967.72
1594.2,374.22,node,0
526.27,495.99,node,0
517.34,1263.86,node,0
56.52,407.21,node,1263.84
840.98,1476.52,node,5564.6
954.89,237.37,node,0
1187.34,346.36,node,4067.49
1524.54,1001.75,node,2455.67
783.39,411.31,node,0
133.26,1131.48,node,1521.7
415.88,1187.85,node,0
1399.75,419.77,node,0
1363.29,916.19,node,4245.85
1348.65,1465.04,node,3225.37
1515.05,1133.47,node,0
1044.29,1350.97,node,0
781.05,1471.91,node,2746.12
300.41,471.42,node,643.98
1140.85,1041.04,node,3313.92
136.11,226.83,node,0
737.92,1365.65,node,0
1497.45,1065.61,node,776.51
1352.47,1173.32,node,0
1145.9,503.58,node,1728.23
198.09,1068.35,node,1437.78
951.72,742.22,node,0
1583.76,1040.45,node,3591.76
984.65,1257.24,node,0
436.92,1442.73,node,0
101.93,843.85,node,384.36
115.69,252.97,node,0
1397.62,431.39,node,5313.29
580.52,215.26,node,0
1513,380.09,node,0
893.31,1156.89,node,0
820.26,1003.4,node,1550.5
1516.43,723.78,node,0
175.68,1014.89,node,5848.18
1310.25,847.2,node,0
603.75,528.17,node,0
890.63,1233.18,node,3145.42
502.19,1015.98,node,0
131.75,1238.98,node,0
1247.9,286.16,node,6000.37
309.18,634.24,node,0
1048.94,1540.35,node,615.48
696.24,603.7,node,0
315.44,124.09,node,0
1591.46,846.94,node,0
714.79,1519.56,node,2407.05
50.28,1369.78,node,1280.63
1499.23,879.1,node,5632.56
1393.57,1063.93,node,5893.89
961.99,800.72,node,0
478.42,1478.52,node,0
1294.95,147.08,node,3523.96
1523.43,795.13,node,2182.06
1363.29,1251.56,node,5286.21
203.7,1391.75,node,665.03
1550.21,1442.48,node,840.98
891.36,1298.21,node,0
8.58,245.97,node,5255.08
217.22,1167.61,node,1180.16
9.36,1215.2,node,0
1307,1057.31,node,0
1251.46,1452.86,node,971.25
1489.71,623.65,node,0
589.9,1531.17,node,3224.26
1559.13,730.54,node,5047.75
1317.99,312.01,node,89.81
1259.92,945.15,node,5247.08
996.52,248.64,node,0
1547.77,831.19,node,2783.7
799.87,660.54,node,4028.88
1429.91,1323.55,node,1440.84
641.67,900.95,node,0
716.07,730.36,node,3044.91
1497.25,307.76,node,0
1093.33,755.11,node,3273.69
29.06,372,node,0
264.84,502.53,node,0
793.34,1386.96,node,0
682.46,711.98,node,3074.4
1587.28,694.29,node,0
1422.32,756.14,node,1271.32
553.21,1333.44,node,3696.4
1129.35,16.55,node,0
1453.96,494.61,node,0
1082.07,137.84,node,3984.17
1022.56,1316.81,node,0
239.37,753.77,node,0
961.8,851.74,node,0
436.4,632.63,node,0
732.57,727.1,node,0
355.6,183.84,node,0
407.87,49.75,node,3949.37
1045.9,37.14,node,0
755.19,124.03,node,432.56
257.54,578.45,node,0
435.33,1218.25,node,0
