NAME: vrp_n200_gm_dyn50_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 198
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 400
DATA_SECTION
x1,x2,types,arrival.time
237.17,85.79,depot,0
126.15,304.17,depot,0
180.98,214.42,node,97.08
196.92,201.58,node,0
155.83,378.01,node,940.31
185.87,136.53,node,0
285.31,185.89,node,1442.65
22.12,33.01,node,0
141.91,344.04,node,0
321.12,158.26,node,1213.79
334.28,294.36,node,556.72
95.1,68.7,node,1461.08
141.59,181.9,node,0
342.75,308.08,node,1254.06
341.51,25.06,node,365.27
118.36,326.03,node,0
58.82,120.46,node,0
281.6,145.87,node,0
41.52,124.85,node,199.63
13.49,14.95,node,0
399.76,207.52,node,1040.73
13.95,271.61,node,0
135.36,361.29,node,517.55
366.03,10.21,node,980.91
246.89,395.63,node,0
114.51,121.16,node,72.43
295.12,375.66,node,0
333.62,275.04,node,0
125.71,178.81,node,0
197.03,326.59,node,0
278.95,15.8,node,0
256.58,295.61,node,0
257.57,139.49,node,0
391.14,331.7,node,0
165.89,214.22,node,0
47.76,109.82,node,325.67
210.41,320.38,node,466.48
90.03,36.66,node,472.2
194.56,332.84,node,0
148.09,110.74,node,0
393.34,301.24,node,0
155.33,385.66,node,1070.36
91.7,32.59,node,0
249.32,341.75,node,0
54.62,320.9,node,511.03
386.99,154.07,node,0
206.03,131.04,node,966.04
65.23,81.98,node,1206.73
248.76,227.75,node,67.9
394.38,355.22,node,1151.28
267.51,211.89,node,751.04
167.57,234.78,node,769.69
129.34,266.29,node,0
334.1,211.96,node,350.91
57.53,203.94,node,0
77.13,6.46,node,0
358.7,19.08,node,0
123.25,371.74,node,1449.9
145.32,307.71,node,0
313.58,80.43,node,0
77.35,260.1,node,26.74
7.11,261.51,node,0
162.64,158.1,node,0
193.27,324.92,node,124.18
168.74,218.81,node,1248.14
137.12,354.05,node,0
346.59,221.33,node,1420.47
182.04,362.42,node,774.85
213.51,234.98,node,0
385.54,169.39,node,0
309.84,379.83,node,0
83.55,283.62,node,0
123.51,165.32,node,0
388.54,7.35,node,119.49
233.96,226.69,node,0
304.33,196.03,node,0
149.08,351.47,node,428.65
307.68,325.14,node,176.43
215.07,341.64,node,0
365.6,147.16,node,0
74.12,349.58,node,0
112.89,60.54,node,475.64
37.98,112.72,node,1335.96
84.19,266.68,node,0
390.84,390.95,node,54.79
118.52,233.1,node,0
290.39,210.64,node,993.92
314.28,24.31,node,0
42.17,387.62,node,1217.1
95.84,48.09,node,0
108.22,35.35,node,0
40.42,352.31,node,616.99
47.17,203.35,node,0
396.49,135,node,693.5
394.42,357.73,node,1410.3
54.83,12.79,node,0
362.12,94.89,node,680.78
230.52,274.6,node,792.45
158.18,90.33,node,651.08
179.92,127.4,node,0
282.6,69.59,node,0
33,320.57,node,1195.36
135.73,58.51,node,0
272.32,329.09,node,677.26
126.78,132.4,node,364.87
332.63,149.67,node,858.71
86.07,251.9,node,0
199.18,38.65,node,519.03
110.42,8.8,node,0
76.81,397.22,node,0
380.25,233.58,node,135.9
128.69,312.73,node,0
191.38,356.76,node,898.96
11.2,301.95,node,0
218.98,391.68,node,0
257.7,17.66,node,606.52
238.51,361.36,node,317.69
128.77,346.2,node,796.48
356.45,310.16,node,988.52
250.5,150.73,node,0
121.16,16.84,node,21.22
155.28,145.76,node,1091.87
64.19,109.5,node,10.56
345.02,340.19,node,139.63
381.24,144.96,node,0
225.46,121.79,node,281.92
131.82,303.65,node,701.78
398.65,337.93,node,0
93.93,183.17,node,660.76
245.07,291.85,node,142.65
43.27,41.63,node,0
194.81,87.99,node,0
39.78,381.58,node,1315.8
64.47,300.82,node,0
113.2,327.58,node,773.43
233.55,167.11,node,393.41
292.68,237.54,node,0
66.21,319.53,node,1214.33
346.59,355.36,node,488.55
283.43,154.08,node,1096.24
304.16,36.13,node,1301.97
58.83,250.3,node,0
143.22,298.25,node,0
269.33,34.15,node,1460.49
209.53,120.21,node,0
139.92,245.82,node,960.45
96.21,301.17,node,0
23.28,366.82,node,690.51
94.65,190.3,node,1069.14
356.03,226.85,node,0
324.73,294.65,node,0
299.01,342.98,node,300.44
61.96,363.66,node,0
49.9,22.55,node,1153.1
389.89,201.16,node,0
174.45,140.22,node,0
185.61,338.22,node,1270.44
66.12,322.57,node,991.2
233.97,46.93,node,82.02
108.31,285.07,node,0
92.04,94.11,node,0
276.48,29.98,node,1316.38
113.14,374.26,node,1076.23
324.16,62.87,node,0
37.57,258.82,node,0
328.81,69.41,node,0
170.97,8.03,node,0
302.35,208.53,node,0
264.95,34.51,node,0
177.81,113.2,node,0
250.86,168.17,node,0
0.19,234.91,node,570.98
86.9,322.68,node,1347.81
281.95,80.8,node,519.58
86.07,183.77,node,1338.12
325.57,179.26,node,0
123.11,293.5,node,0
275.1,285.9,node,425.8
373.07,332.49,node,0
46.31,354.63,node,0
51.08,381.06,node,860.04
271.29,220.25,node,0
171.58,208.93,node,450.47
333.76,68.28,node,1070.35
388.58,191.71,node,1092.73
28.2,101.53,node,1206.59
183.91,15.91,node,0
280.63,253.92,node,0
34.78,215.82,node,616.07
397.18,56.04,node,771.26
101.24,113.48,node,0
19.82,233.21,node,0
274.53,66.01,node,1415.57
314.77,38.52,node,0
141.44,171.45,node,1445.64
146.58,142.3,node,961.61
114.84,337.97,node,0
31.99,104.05,node,1296.78
146.18,9.26,node,494.03
71.21,344.96,node,0
