NAME: vrp_n400_cl2_dyn75_r4.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 398
N_CLUSTERS: 2
N_DEPOTS: 2
LOWER: 0
UPPER: 800
DATA_SECTION
x1,x2,types,membership,arrival.time
686.4,282.86,depot,0,0
258.69,766.39,depot,0,0
641.02,296.35,node,1,1202.14
681.9,281.86,node,1,279.32
712.63,260.16,node,1,1888.58
715.47,272.36,node,1,2499.3
668.28,277.64,node,1,440.51
696.31,277.6,node,1,2157.14
663.52,275.71,node,1,1.84
621.82,269.94,node,1,1258.9
697.99,278.56,node,1,495.47
703.89,295.21,node,1,1317.32
702.81,299.53,node,1,2348.16
642.23,282.97,node,1,0
727.82,270.65,node,1,396.67
697.91,286.51,node,1,674.53
700.55,275.95,node,1,0
669.93,284.69,node,1,460.48
691.68,278.15,node,1,105.73
687.2,293.31,node,1,2140.85
666.68,311.82,node,1,0
742.32,320.4,node,1,2888.09
674.86,236.55,node,1,563.94
687.78,305.23,node,1,1167.77
706.17,251.62,node,1,1776.86
658.12,286.26,node,1,40.78
702.31,305.04,node,1,0
707.14,258.27,node,1,615.61
653.05,231.73,node,1,310.28
699.23,303.9,node,1,0
694.93,255.95,node,1,2133.15
726.23,273.46,node,1,0
731.6,296.87,node,1,151.15
716.64,291.26,node,1,1992.2
684.76,257.14,node,1,2713.44
672.21,281.67,node,1,20.88
693.57,282.02,node,1,2233.52
681.88,287.52,node,1,0
673.08,269.25,node,1,2789.76
649.42,304.36,node,1,2199.44
687.59,280.74,node,1,2768.2
667.58,276.57,node,1,0
658.79,256.2,node,1,1196.48
637.65,307.81,node,1,2361.33
689.6,254.49,node,1,2651.06
715.97,298.73,node,1,271.96
705.26,277.13,node,1,0
675.66,280.37,node,1,0
696.68,303.19,node,1,751.65
726.79,269.93,node,1,2592.18
660.6,285.43,node,1,0
763.19,271.97,node,1,2300.75
715.51,276.69,node,1,2718.23
674.24,264.81,node,1,1361.18
681.03,324.58,node,1,0
694.07,295.24,node,1,2675.05
707.71,335.5,node,1,2166.75
706.11,246.6,node,1,2006.66
660.14,242.48,node,1,915.14
614.03,315.66,node,1,0
673.86,292.9,node,1,0
716.42,269.86,node,1,2653.87
682.97,291.76,node,1,345.38
692.14,263.19,node,1,1543.62
704.97,296.73,node,1,2469.19
679.07,251.8,node,1,2283.76
702.49,319.13,node,1,338.65
721.48,305.03,node,1,308.08
674.13,269.36,node,1,0
671.47,272.4,node,1,2220.77
704.42,289.38,node,1,0
639.24,235.59,node,1,792.17
685.82,286.67,node,1,2486.98
627.77,262.12,node,1,0
687.1,320,node,1,2575.72
635.26,250.96,node,1,2891
658.95,287.32,node,1,0
694.81,274.71,node,1,890.24
645.44,266.84,node,1,0
672.16,277.72,node,1,2795.5
727.64,265.67,node,1,0
688.34,264.94,node,1,0
654.89,299.02,node,1,196.57
659.71,352.36,node,1,227.13
688.75,284.39,node,1,1760.04
684.71,329.71,node,1,829.7
703.27,276.49,node,1,1541.47
656.77,256.47,node,1,0
666.46,313.73,node,1,2306.24
681.6,263.62,node,1,0
706.53,317.04,node,1,1164.91
668.75,271.56,node,1,1505.89
695.17,282.74,node,1,1307.8
696.73,326.42,node,1,0
684.87,275.73,node,1,1466.17
698.73,281.61,node,1,0
702.35,277.17,node,1,0
697.67,243.13,node,1,1242.83
686.75,269.75,node,1,500.73
656.15,272.37,node,1,334.75
695.85,285.21,node,1,78.48
704.02,306.77,node,1,0
707.45,274.62,node,1,140.34
652.66,275.74,node,1,2751.8
716.12,279.78,node,1,958.64
644.8,295.35,node,1,2553.9
693.56,272.68,node,1,0
690.81,317.66,node,1,2216.73
719.41,271.27,node,1,0
686.67,245.92,node,1,771.11
667.91,333.89,node,1,1819.2
724.46,277.04,node,1,0
668.81,248.14,node,1,0
740.42,285.78,node,1,1790.7
671.31,310.25,node,1,682.2
658.46,301.32,node,1,2418.56
723.01,277.52,node,1,0
723.28,299.16,node,1,2649.37
669.15,297.45,node,1,754
668.5,269.3,node,1,821.31
706.08,270.78,node,1,964.58
685.78,308.75,node,1,1604.74
655.77,323.4,node,1,1004.9
738.28,298.48,node,1,679.69
697.12,270.25,node,1,705.12
698.88,270.11,node,1,0
693.72,265.42,node,1,394.33
706.43,300.43,node,1,2140.79
717.98,333.23,node,1,44.87
669.98,307.41,node,1,1553.11
650.14,271.24,node,1,2317.29
710.42,264.1,node,1,1353.1
695.18,259.98,node,1,698.2
676.99,281.83,node,1,0
670.84,233.42,node,1,0
692.58,294.93,node,1,1194.79
689.87,270.44,node,1,2198.72
709.27,310.24,node,1,0
626.09,311.44,node,1,2406.81
641.19,274.11,node,1,1649.14
658.22,266.85,node,1,0
719.86,296.44,node,1,0
698.95,230.07,node,1,0
691.39,298.84,node,1,557.31
708.28,258.13,node,1,2291.81
710.22,247.41,node,1,0
730.58,262.57,node,1,2531.02
705.84,290.94,node,1,286.72
659.38,311.94,node,1,419.75
687.25,303.66,node,1,1692.88
691.95,304.93,node,1,0
686.95,311.2,node,1,1923.43
677.45,296.26,node,1,1075.07
696.02,304.3,node,1,0
670.62,287.38,node,1,0
671.66,305.95,node,1,0
670.22,326.87,node,1,1659.77
706.48,282.51,node,1,0
717.05,280.71,node,1,0
700.71,296.28,node,1,1253.37
697.15,267.7,node,1,462.67
654.62,240.14,node,1,2418.41
674.81,300.21,node,1,0
680.33,252.29,node,1,601.21
741.19,300.7,node,1,1940.2
735.86,313.68,node,1,1711.79
670.87,272.4,node,1,0
649.8,301.68,node,1,2841.86
727.65,259.48,node,1,2572.57
655.86,305.29,node,1,2467.53
647.87,331.69,node,1,2057.86
700.94,239.29,node,1,2291.34
695.42,285.54,node,1,1962.34
623.68,281.8,node,1,918.23
671.48,260.32,node,1,46.75
692.47,304.48,node,1,326.99
730.28,215.98,node,1,6.68
705.29,258.67,node,1,1356.8
715.78,291.65,node,1,0
723.11,245.19,node,1,2660.09
698.97,290.36,node,1,1029.44
713.03,276.99,node,1,19.83
715.47,271.56,node,1,600.13
675.5,283.51,node,1,0
659.23,271.26,node,1,0
714.6,324.83,node,1,0
714.71,272.07,node,1,1392.87
694.49,285.37,node,1,2895.2
654.41,289.4,node,1,0
665.46,255.91,node,1,2228.12
704.83,264.88,node,1,1762.5
682.74,258.12,node,1,1626.68
687.82,295.37,node,1,0
699.17,255.54,node,1,850.28
718.37,320.8,node,1,699.71
695.88,286.86,node,1,583.36
688.37,289.41,node,1,370.65
695.97,286.34,node,1,261.5
703.01,274.33,node,1,0
715.1,281.91,node,1,0
641.79,280.33,node,1,2723.02
270.04,797.64,node,2,1931.94
260.22,717.1,node,2,2893.81
258.81,735.92,node,2,2670
233.89,740.33,node,2,1791.07
238.38,795.28,node,2,0
237.56,755.23,node,2,550
263.37,789.01,node,2,15.38
241.75,745.4,node,2,2315.71
245.51,736.62,node,2,2335.74
282.06,710.95,node,2,254.24
245.28,729.77,node,2,2012.33
208.97,767.12,node,2,1546.43
297.77,800,node,2,2505.65
244.39,748.68,node,2,1761.99
245.01,784.43,node,2,151.04
193.6,772.68,node,2,0
248.38,747.49,node,2,0
207.72,761.16,node,2,0
216.79,766,node,2,1266.5
235.95,767.57,node,2,198.44
270.4,753.59,node,2,325.92
232.71,750.85,node,2,1547.55
241.73,728.45,node,2,1105.48
238.85,761.48,node,2,403.49
253.08,774.76,node,2,196.76
291.51,774.87,node,2,0
296.18,749.93,node,2,354.31
293,781.47,node,2,873.14
228.41,776.61,node,2,2589.09
227.24,790.46,node,2,1902.41
244.97,760.39,node,2,1988.37
241.42,744.74,node,2,2155.44
301.93,791.59,node,2,1473.81
275.84,768.26,node,2,727.86
277.4,783.2,node,2,2388.39
299.43,787.99,node,2,1875.51
253.45,760.93,node,2,0
246.79,757.15,node,2,246.12
252.67,797.46,node,2,0
199.53,748.56,node,2,517.59
255.31,733.78,node,2,0
299.82,760.45,node,2,901.61
230.31,743.74,node,2,0
280.85,800,node,2,395.24
255.53,769.11,node,2,2234.89
234.59,799.84,node,2,924.18
277.05,707.21,node,2,481.67
242.29,760.44,node,2,1324.27
230.53,759.45,node,2,439.9
229.89,775.52,node,2,0
267.22,786.99,node,2,781.48
269.27,800,node,2,0
248.88,711.68,node,2,1948.2
259.34,782.9,node,2,2254.34
248.49,800,node,2,2904.15
286.5,780.05,node,2,1204.17
260.46,752.38,node,2,1852.36
254.19,778.31,node,2,2317.96
283.28,758.87,node,2,0
240.18,800,node,2,730.48
271.86,743.43,node,2,1658.02
282.34,767.96,node,2,1754.65
279.69,767.71,node,2,2480.36
257.2,768.69,node,2,1924.2
269.18,750.89,node,2,0
242.04,761.69,node,2,1099.05
263.04,758.33,node,2,0
266.74,738.4,node,2,2065.36
222.33,800,node,2,2521.65
268.8,756.3,node,2,1861.32
251.57,786.34,node,2,1681.37
253.34,771.27,node,2,2084.66
251.96,753.65,node,2,0
273.99,769.98,node,2,2427.34
291.76,737.8,node,2,1112.45
255.25,761.08,node,2,2546.12
231.38,791.74,node,2,2411.88
255.96,731.19,node,2,245.25
243.64,738.31,node,2,1627.78
285.09,800,node,2,0
241.57,764.05,node,2,0
265.79,800,node,2,251.59
199.51,753.33,node,2,1573.69
228.13,760.61,node,2,192.52
251.68,747.85,node,2,765.08
305.29,772.92,node,2,0
319.5,787.32,node,2,2835
226.54,747.24,node,2,2271.79
265.62,751.71,node,2,0
267.69,785,node,2,507.8
269.39,762.97,node,2,141.74
242.34,733.63,node,2,1845.13
267.35,789.82,node,2,2070.15
256.66,785.54,node,2,0
315.28,800,node,2,2391.29
246.11,780.28,node,2,1411.13
240.85,783.92,node,2,2177.81
257.2,773.44,node,2,2581.66
236.86,797.02,node,2,0
256.55,755.06,node,2,961.21
256.74,768.33,node,2,624.51
300.28,738.17,node,2,1579.73
321.16,746.74,node,2,1264.3
263.12,714.1,node,2,796.83
242.06,784.98,node,2,630.56
271.52,776.82,node,2,0
246.83,719.55,node,2,2410.49
231.43,760.55,node,2,1592.41
274.48,787.67,node,2,200.92
250.99,762.54,node,2,1988.04
254.55,767.86,node,2,0
297.74,747.93,node,2,1199.17
253.48,768.39,node,2,0
224.68,742.99,node,2,0
263.78,777.24,node,2,0
287.65,754.56,node,2,2460.43
295.63,744.42,node,2,2318.87
218.13,716.95,node,2,2456.26
286.74,774.14,node,2,684.33
255.37,758.93,node,2,0
298.99,796.91,node,2,2307.69
233.18,731.05,node,2,2143.23
286.26,780.63,node,2,2551.34
245.7,776.46,node,2,2472.74
207.28,749.49,node,2,803
269.74,764.54,node,2,656.57
226.12,792.18,node,2,1417.16
288.24,742.51,node,2,2280.65
253.97,784.95,node,2,1018.42
280.63,752.96,node,2,805.85
236.37,775.16,node,2,2026.78
210.01,742.25,node,2,0
278.34,723.1,node,2,2743.99
228.18,760.27,node,2,2655.14
251.01,721.82,node,2,2080.72
271.63,740.44,node,2,1583.8
254.67,761.39,node,2,222.61
276.39,764.71,node,2,1092.67
255.27,800,node,2,0
268.14,782.23,node,2,1946.81
270.75,780.91,node,2,2720.9
292.63,764.94,node,2,224.52
264.86,800,node,2,0
245.22,799.19,node,2,0
243.26,800,node,2,1823.55
241.76,745.7,node,2,1559.53
285.02,790.91,node,2,2772.09
272.7,773.33,node,2,2510.39
264.83,800,node,2,65.8
222.29,741.33,node,2,1274.05
226.19,790.8,node,2,1827.21
252.45,763.09,node,2,1727.03
304,751.68,node,2,0
310.08,730.58,node,2,1264.3
292.17,774.6,node,2,691.84
248.81,762,node,2,1678.84
292.71,800,node,2,0
216.04,800,node,2,1719.85
324.19,753.04,node,2,928.2
257.05,749.53,node,2,0
256.32,785.19,node,2,0
261.31,771.27,node,2,1555.8
296.26,710.39,node,2,1739.91
246.2,770.06,node,2,453.7
238.79,793.35,node,2,591.78
247.37,755.48,node,2,2091.17
288.9,787.59,node,2,2005.27
254.87,758.06,node,2,850.54
221.89,748.67,node,2,0
324.71,765.44,node,2,2245.5
281.9,761.7,node,2,1025.75
274.18,765.05,node,2,1198.68
293.34,753.59,node,2,2453.64
215.26,789.22,node,2,1172.26
252.65,800,node,2,0
261.85,800,node,2,181.66
267.59,757.52,node,2,629.56
277.12,754.72,node,2,1430.77
301.49,770.11,node,2,14.38
207.11,754.39,node,2,2486.12
217.21,711.04,node,2,0
260.19,782.85,node,2,2771.97
239.34,732.63,node,2,0
243.39,726.99,node,2,2705.42
276.55,780.99,node,2,1564.73
218.15,750.53,node,2,1680.75
285.29,762.12,node,2,2427.38
258.93,776.99,node,2,1820.14
274.61,797.04,node,2,0
278.32,731.39,node,2,0
249.48,774.07,node,2,671.96
255.92,711.02,node,2,756.14
239.43,792.17,node,2,1292.43
262.7,728.97,node,2,585.36
264.17,762.36,node,2,107.06
275.76,800,node,2,1467.99
220.17,753.56,node,2,2635.47
255.16,712.11,node,2,0
257.89,751.32,node,2,0
