NAME: vrp_n800_cl3_dyn75_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 3
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,membership,arrival.time
993.05,965.55,depot,0,0
156.85,129.74,depot,0,0
135.98,186.62,node,1,0
151.14,85.94,node,1,5512.25
146.33,138.49,node,1,4912.91
176.19,142.99,node,1,5178.27
199.36,137.68,node,1,0
174.62,165.01,node,1,3917.03
151.14,102.53,node,1,0
147.15,83.9,node,1,5282.67
158.56,147.07,node,1,4653.7
120.85,99.85,node,1,820.04
118.74,128.35,node,1,5085.09
205.56,107.99,node,1,5457.81
135.24,128.87,node,1,2189.79
123.31,164.64,node,1,4270.69
146.47,168.63,node,1,0
178.84,157.08,node,1,0
106,71.96,node,1,3113.97
158.88,117.42,node,1,4602.65
145.19,126.23,node,1,2757.75
211.89,113.87,node,1,0
135.62,185.7,node,1,0
164.54,138.08,node,1,1730.69
112.33,155.51,node,1,5838.29
197.04,154.3,node,1,195.72
117.33,179.61,node,1,3511.82
146.62,192.89,node,1,520.16
172.83,144.06,node,1,1994.99
225.89,171.29,node,1,1023.19
172.69,102.72,node,1,3242.46
187.86,156.18,node,1,4928.31
139.21,122.21,node,1,693.59
147.39,73.22,node,1,2419.8
180.18,78.56,node,1,4901.94
168.73,76.57,node,1,2807.6
189.74,158.02,node,1,0
221.24,88.97,node,1,5096.81
189.69,122.34,node,1,0
164.28,115.5,node,1,71.26
171.13,91.53,node,1,74.85
125.83,157.96,node,1,4913.94
57.62,120.37,node,1,3302.84
141.59,155.41,node,1,0
171.66,83.18,node,1,4749.79
207.84,166.04,node,1,1738.16
206.29,96.29,node,1,2018.98
222.34,171.2,node,1,4659.76
196.63,88.13,node,1,5620.38
154.51,136.22,node,1,1024.45
109.8,122.82,node,1,4951.71
183.59,140.57,node,1,976.95
165.15,179.49,node,1,1333.69
130.91,157.01,node,1,209.76
193.56,84.8,node,1,611.46
88.41,162.77,node,1,1033.43
148.23,212.1,node,1,1413.5
167.81,128.8,node,1,3178.05
97.34,101.91,node,1,401.8
109.45,227.7,node,1,5064.17
112.85,151.11,node,1,5656.18
202.98,118.61,node,1,55.29
161.82,92.55,node,1,3992.12
156.65,117.33,node,1,3729.16
130.95,150.27,node,1,5442.16
128.22,76.62,node,1,0
185.15,136.69,node,1,3785.43
101.05,105.54,node,1,5061.01
186.12,95.45,node,1,4155.92
183.5,118.48,node,1,0
108.1,145.93,node,1,5650.5
71.27,107.5,node,1,3665.45
153.9,138.37,node,1,4774.01
165.69,133.68,node,1,4390.16
204.48,188.7,node,1,0
219.84,84.66,node,1,5654.33
129.12,86.47,node,1,0
142.47,140.24,node,1,2868.43
163.29,121.79,node,1,4701.13
151.51,115.37,node,1,545.84
127.26,104.52,node,1,1197.45
128.35,112.3,node,1,2005.64
108.9,172.14,node,1,4424.17
223.94,84.74,node,1,5474.67
200.02,133.64,node,1,5399.54
157.77,131.75,node,1,2326.43
172.57,133.28,node,1,5291.42
127.25,134.49,node,1,160.71
186.92,121.63,node,1,2646.06
114.75,72.97,node,1,0
178.27,127.55,node,1,4543.69
136.46,137.5,node,1,2003.64
132.92,126.91,node,1,0
166.68,59.64,node,1,0
123.01,84.3,node,1,4116.01
114.31,183.13,node,1,5746.61
197.55,156.03,node,1,594.62
144.11,170.47,node,1,4351.52
114.87,61.11,node,1,0
52.77,137.56,node,1,2703.8
158.11,102.58,node,1,3283.67
173.67,131.2,node,1,0
146.45,173.56,node,1,0
206.37,165.59,node,1,0
177.37,95.31,node,1,3122.75
148.32,128.22,node,1,0
162,168.18,node,1,3828.34
108.05,83.13,node,1,1522.34
154.79,79.17,node,1,0
195.25,123.96,node,1,0
64.26,121.54,node,1,5278.16
164.12,103.23,node,1,0
113.33,130.19,node,1,5584.73
198.94,113.26,node,1,3979.95
195.03,177.92,node,1,2239.44
113.39,159.51,node,1,1063.72
153.14,138.19,node,1,0
217.21,163.46,node,1,787.51
140.27,78.14,node,1,1201.31
169.34,147.88,node,1,1103.1
198.58,178.89,node,1,0
164.26,135.51,node,1,3395.6
172.01,167,node,1,2004.71
162.61,116.37,node,1,0
120.61,130.21,node,1,5067.17
156.33,129.76,node,1,3569.21
143.3,109.42,node,1,1502.16
188.69,124.81,node,1,0
210.44,102.82,node,1,3567.54
93.45,124.24,node,1,1165.03
188.21,124.47,node,1,682.29
102.57,109.71,node,1,5483.95
155.51,174.59,node,1,0
195.48,157.63,node,1,0
173.06,101.77,node,1,256.83
184.75,171.64,node,1,679.07
182.37,170.2,node,1,0
167.31,164.77,node,1,2813.36
205.11,96.45,node,1,4906.54
209.09,156.04,node,1,2478.08
181.11,132.27,node,1,5145.27
124.02,86.76,node,1,3500.05
167.26,124.78,node,1,4565.31
193.47,129.18,node,1,430.52
144.09,181.71,node,1,938.66
147.73,106.55,node,1,5646.6
179.95,181.43,node,1,0
123.27,120.35,node,1,0
144.98,130.87,node,1,4910.36
168.24,154.85,node,1,0
192.86,104.66,node,1,0
156.37,156.83,node,1,1364.24
136.41,145.43,node,1,0
216.83,83.58,node,1,5588.09
181.76,127.26,node,1,911.75
122.43,138.8,node,1,0
155.15,94.54,node,1,2659.11
157.54,149.84,node,1,0
150.06,191.55,node,1,0
210.59,103.91,node,1,4607.53
204.25,173.12,node,1,1305.02
134.59,183.69,node,1,0
214.13,151.28,node,1,3525.97
187.53,94.93,node,1,3263.21
220.95,109.33,node,1,0
144.46,147.33,node,1,1431.67
160.4,187.62,node,1,5677.32
131.59,111.25,node,1,2713.76
165.91,149.12,node,1,1065.74
