NAME: vrp_n100_gm_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,arrival.time
63.01,148.09,depot,0
115.66,0.82,depot,0
96.58,120.27,node,631.77
178.07,103.01,node,0
182.89,80.51,node,0
121.75,176.05,node,0
82.14,72.82,node,109.27
29.42,57.65,node,180.97
187.06,34.13,node,0
60.25,34.43,node,67.08
12.14,96.41,node,680.84
189.55,50.59,node,669.38
144.12,43.25,node,19.34
28.46,134.88,node,449.15
109.86,9.53,node,0
190.82,140.17,node,0
117.1,70.38,node,24.16
80.9,81.79,node,7.73
129.58,164.19,node,0
63.96,183.77,node,118.74
61.54,56.51,node,671.35
43.95,192.22,node,82.88
73.9,145.68,node,366.67
196.84,137.28,node,0
30.84,10.57,node,0
18.21,79.04,node,388.17
28.38,95.57,node,633.74
138,112.05,node,0
123.85,139.65,node,685.23
178.28,183.14,node,42.64
134.6,123.67,node,54.84
147.42,85.68,node,448.61
104.23,108.42,node,499.99
131.97,11.7,node,503.09
164.36,52.17,node,553.47
157.26,79.43,node,0
195.96,39.55,node,37.63
87.89,166.39,node,275.9
62.34,30.58,node,161.58
81.89,160.68,node,1.1
2.09,109.37,node,601.66
36.77,132.46,node,117.44
168.55,34.34,node,0
46.23,126.61,node,543.55
47.82,62.37,node,500.84
15.34,144.91,node,576.32
49.14,79.79,node,93.06
146.43,193.87,node,0
169.49,193.48,node,497.38
99.51,145.34,node,324.34
77.58,51.44,node,117.05
49.29,44.36,node,444.73
22.22,118.61,node,620.43
78,53.5,node,290.37
114.39,106.21,node,629.56
43.38,157.06,node,76.19
88.95,33.61,node,109.57
43.6,80.88,node,575.38
100.46,94.32,node,675.72
70.78,173.62,node,667.83
130,185.14,node,0
74.94,176.4,node,529.54
71.09,134.84,node,53.49
106.74,190.03,node,312.09
148.07,103.29,node,0
44.22,115.3,node,141.59
82.55,67.27,node,412.32
53.14,69.46,node,0
125.99,4,node,0
36.77,100.56,node,410.69
172.73,174.21,node,0
149.31,1.26,node,328.8
133.66,14.41,node,309.62
123.6,32.84,node,48.93
74.45,154.07,node,4.23
105.97,147.04,node,0
174.94,194.38,node,401
116.35,93.29,node,423.35
167.95,14.88,node,54.36
62.49,129.76,node,225.02
141.66,151.72,node,583.91
53,27.42,node,69.78
118.87,79.32,node,0
96.26,45,node,0
53.01,11.59,node,421.3
112.92,79.18,node,588.55
182.64,12.99,node,128.63
180.37,45.18,node,274.9
54.83,10.93,node,92.74
64.3,134.06,node,0
197.13,59.55,node,193.75
124,20.14,node,344.47
187.46,14.38,node,317.18
93.31,176.09,node,432.38
81.37,150.85,node,29.46
131.85,163.32,node,689.31
30.47,196.43,node,595.65
114.57,20.72,node,0
47.75,19.81,node,625.44
192.47,159.77,node,0
