NAME: vrp_n200_cl2_dyn75_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 198
N_CLUSTERS: 2
N_DEPOTS: 2
LOWER: 0
UPPER: 400
DATA_SECTION
x1,x2,types,membership,arrival.time
289.91,33.92,depot,0,0
171.05,337.63,depot,0,0
279.84,60.8,node,1,811.19
314.45,54.93,node,1,0
319.92,37.61,node,1,116.7
279.4,43.95,node,1,0
309.03,77.51,node,1,139.12
254.43,38.86,node,1,173
301.74,32.94,node,1,328.31
261.78,47.32,node,1,169.94
275.84,43.06,node,1,423.29
306.3,57.11,node,1,0
261.78,53.46,node,1,162.82
276.24,10.65,node,1,1303.44
313.65,54.62,node,1,122.39
285.53,47.64,node,1,1539.72
274.37,31.2,node,1,1112.79
288.22,28.85,node,1,0
303.17,61.69,node,1,29.69
281.68,33.33,node,1,0
319.47,27.98,node,1,0
242.88,43.21,node,1,350.53
273.9,15.89,node,1,431.36
315.57,78.13,node,1,0
271.13,52.54,node,1,143.72
288.21,36.49,node,1,0
311.98,37.78,node,1,703.41
274.54,25.43,node,1,832.09
302.3,0,node,1,1556.7
309.69,5.62,node,1,92.79
290.31,30.49,node,1,1026.57
313.26,37.33,node,1,0
291.75,46.53,node,1,1365.28
274.98,30.39,node,1,0
311.18,46.27,node,1,0
266.88,45.45,node,1,354.87
265.03,23.12,node,1,0.81
311.78,0,node,1,0
257.78,57.43,node,1,97.33
275.2,56.38,node,1,535.88
286.87,41.65,node,1,413.73
304.6,22.16,node,1,0
284.41,26.43,node,1,0
340.77,36.2,node,1,0
298.45,27.77,node,1,947.98
285.55,58.82,node,1,0
283.79,34.29,node,1,326.01
296.72,26.13,node,1,1579.57
325.29,8.13,node,1,0
326.23,27.57,node,1,712.39
314.42,0,node,1,184.08
307.18,49.75,node,1,1178.78
266.95,20.05,node,1,484.35
293.41,54.58,node,1,732.71
276.08,29.88,node,1,0
318.29,13.57,node,1,1074.83
307.03,42.03,node,1,1326.28
269.94,21.86,node,1,0
304.06,38.42,node,1,640.88
315.65,23.06,node,1,1125.88
258.95,52.85,node,1,457.2
278.92,36.1,node,1,1490.8
320.96,29.4,node,1,1108.84
317.9,14.11,node,1,287.68
306.63,38.38,node,1,1503.24
276.61,10.81,node,1,0
291.3,38.53,node,1,595.26
294.92,43.62,node,1,969.62
281.6,24.69,node,1,298.11
294.19,24.14,node,1,371.06
311.93,37.07,node,1,1463.6
278.8,1.29,node,1,0
278.29,70.87,node,1,38.64
279.78,18.83,node,1,704.1
301.7,41.89,node,1,1484.49
303.49,28.9,node,1,1208.48
310.19,12.75,node,1,1074.95
289.03,21.21,node,1,1104.5
302.21,36.27,node,1,572.74
309.95,71.1,node,1,54.35
292.45,24.27,node,1,1263.56
275.04,29.17,node,1,1324.13
288.65,69.89,node,1,1237.26
269.52,14.18,node,1,970.29
282.54,44.53,node,1,133.02
304.74,17.53,node,1,277.45
292.21,33.15,node,1,0
311.5,53.59,node,1,574.27
284.27,34.75,node,1,712.5
301.7,4.06,node,1,1211.25
284.31,44.31,node,1,1230.81
280.46,32.84,node,1,0
289.53,20.86,node,1,955.09
271.95,30.31,node,1,463.66
283.64,48.99,node,1,723.17
317.54,33.71,node,1,434.51
297.11,32.65,node,1,575.86
300.77,37.87,node,1,422.45
294.18,54.02,node,1,0
272.08,60.07,node,1,0
296.22,37.19,node,1,887.8
160.93,334.67,node,2,1461.02
177.8,300.36,node,2,1550.73
160.19,348.21,node,2,1454.19
165.73,323.17,node,2,0
159.57,341.88,node,2,0
141.53,353.36,node,2,784.78
131.88,328.54,node,2,49.3
156.83,315.08,node,2,1174.62
151.58,342.14,node,2,394.33
168.89,332.19,node,2,232.55
129.14,313.71,node,2,332.49
168.68,321.77,node,2,0
156.66,356.58,node,2,971.24
174.22,318.78,node,2,878.25
162.59,332.48,node,2,0
158.76,320.22,node,2,1491.39
170.11,351.01,node,2,1233.4
175.15,334.01,node,2,148.95
178.05,351.96,node,2,1527.02
168.51,345.86,node,2,72.45
150.36,333.12,node,2,0
163.46,341.16,node,2,16.79
177.5,335.39,node,2,1522.85
157.21,320.84,node,2,1166.5
176.08,362.13,node,2,1091.81
156.83,330.68,node,2,0
177.02,327.61,node,2,0
173.24,336.77,node,2,98.09
157.03,352.64,node,2,807.77
186.33,356.12,node,2,416.61
193.95,328.48,node,2,0
162.66,342.34,node,2,65.09
182.43,331.49,node,2,1440.19
163.4,326.46,node,2,1020.36
197.82,292.33,node,2,928.41
168.02,338.32,node,2,77.02
151.91,344.59,node,2,752.83
135.53,354.87,node,2,1282.93
141.01,297.85,node,2,75.09
157.26,340.55,node,2,528.1
159.28,327.53,node,2,368.56
177.07,318.5,node,2,523.44
169.5,346.62,node,2,433.79
200.56,346.29,node,2,1325.16
202.02,345.81,node,2,0
170.99,296.88,node,2,223.85
148.93,331.87,node,2,1218.67
183.91,331.8,node,2,0
180.87,318.42,node,2,1232.49
166.1,341.55,node,2,161.76
164.56,339.66,node,2,859.5
158.94,344.39,node,2,666.09
169.59,336.78,node,2,1057.86
135.86,325.46,node,2,678.5
144.15,308.63,node,2,1433.82
162.13,334.72,node,2,0
176.17,357.33,node,2,0
179.07,355.9,node,2,812.25
161.54,332.07,node,2,0
190.65,337.65,node,2,1288.65
140.71,322.34,node,2,1528.9
189.25,326.6,node,2,0
177.07,337.88,node,2,0
162.09,331.29,node,2,744.66
178.12,341.41,node,2,1040.12
193.35,334.02,node,2,1290.91
154.38,340.62,node,2,1246.18
183.79,378.84,node,2,431.86
162.68,331.73,node,2,744.14
186.99,360.77,node,2,0
159.15,349.63,node,2,1159.61
160.84,320.25,node,2,0
182.31,339.55,node,2,1377.38
178.08,327.14,node,2,659.47
203.47,349.64,node,2,1128.99
164.29,350.32,node,2,1534.27
149.12,335.14,node,2,878.23
196.39,334.22,node,2,0
187.49,333.62,node,2,1205.27
129.55,321.73,node,2,364.13
175.07,363.75,node,2,0
160.33,342.61,node,2,1545.35
153.63,319.27,node,2,411.88
157.01,362.35,node,2,35.18
188.03,348.35,node,2,0
191.19,329.96,node,2,1281.5
184.77,341.41,node,2,69.04
152.1,322.62,node,2,0
171.95,341.34,node,2,287.43
165.25,319.63,node,2,1279.99
133.29,345.31,node,2,200.08
165.72,347.54,node,2,979.92
143.13,314.99,node,2,792.67
169.04,312.11,node,2,1133.81
135.24,351.78,node,2,0
187.32,319.03,node,2,0
166.14,317.15,node,2,1544.36
176.76,337.09,node,2,767.05
155.35,323.64,node,2,0
