NAME: vrp_n100_cl3_dyn75_r4.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 3
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,membership,arrival.time
4.02,42.4,depot,0,0
181.79,147.15,depot,0,0
0,47.18,node,1,712.43
19.86,35.41,node,1,1.79
0,33.2,node,1,10.48
18.53,35.48,node,1,102.64
0,34.54,node,1,366.23
0,36.56,node,1,0
9.95,45.35,node,1,0
8.66,36.24,node,1,721
11.1,12.66,node,1,84.62
15.04,44.35,node,1,365.35
0.06,47.05,node,1,0
0,36.22,node,1,438.32
5.09,27.13,node,1,305.95
3.63,42.04,node,1,488.17
1.3,29.76,node,1,178.38
15.42,27.88,node,1,89
0,36.7,node,1,167.59
19.16,43.44,node,1,156.73
6.56,40.29,node,1,686.76
6.67,48.59,node,1,94.27
10.94,55.79,node,1,214.61
0,40.85,node,1,0
8.06,50.46,node,1,322.63
0.77,48.76,node,1,504.54
0,39.06,node,1,0
13.91,24,node,1,527.68
6.19,51.45,node,1,293.78
0.65,48.5,node,1,0
0,44.07,node,1,0
4.12,42.12,node,1,360.23
0,40.81,node,1,0
0,38.88,node,1,421.53
105.8,63.28,node,2,652.32
95.47,69.82,node,2,487.21
93.94,76.69,node,2,162.59
95.38,70.33,node,2,448.68
87.09,65.08,node,2,321.24
89.47,73.45,node,2,0
107.04,64.31,node,2,298.05
74.14,60.55,node,2,191.71
86.66,80.35,node,2,0
97.19,84.11,node,2,0
99.71,53.69,node,2,572.63
100.63,61.51,node,2,649.61
95.8,67.82,node,2,571.98
94.38,65.58,node,2,512.39
114.57,83.57,node,2,641.64
87.1,70.76,node,2,45.83
107.04,79.59,node,2,0
87.04,82.59,node,2,0
88.91,70.05,node,2,580.31
97.44,50.05,node,2,0
94.49,48.29,node,2,403.03
76.58,71.95,node,2,456.04
99.13,78.34,node,2,226.85
99.5,62.23,node,2,22.07
87.97,76.68,node,2,0
109.97,76.62,node,2,429.16
97.91,68.14,node,2,0
111.71,44.47,node,2,507.41
105.49,67.18,node,2,125.58
84.78,76.99,node,2,217.49
86.21,72.18,node,2,678
97.61,70.19,node,2,682.7
161.81,148.9,node,3,139.67
176.47,139.56,node,3,320.3
169.02,134.87,node,3,535.45
172.67,160.6,node,3,0
189.29,150.12,node,3,306.82
200,164.54,node,3,23.92
191.53,134.39,node,3,195.09
197.25,144.97,node,3,651.22
179.17,149.71,node,3,244.71
182.47,141.83,node,3,227.32
189.18,141.95,node,3,514.16
175.7,144.41,node,3,0
173.6,148.81,node,3,516.01
180.74,143.96,node,3,707.26
186.79,127.47,node,3,355.88
184.51,156.87,node,3,0
191.28,171.22,node,3,661.56
174.89,136.58,node,3,622.08
185.31,128.98,node,3,0
194.85,135.86,node,3,441.65
186.52,143.51,node,3,0
156.12,149.95,node,3,618.53
169.89,157.1,node,3,0
155.35,145.74,node,3,434.83
170.43,159.31,node,3,302.65
173.94,157.24,node,3,116.21
176.74,148.55,node,3,659.4
197.56,139.79,node,3,417.47
200,157.79,node,3,0
195.64,122.92,node,3,282.99
179.97,131.33,node,3,355.49
189.98,160.34,node,3,99.35
175.13,141.63,node,3,678.32
164.3,155.68,node,3,0
