NAME: vrp_morphed_n200_mo50_dyn75_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 198
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 400
DATA_SECTION
x1,x2,types,arrival.time
241.4,54.97,depot,0
115.52,321.59,depot,0
202.68,262.43,node,1222.17
210.42,253.6,node,0
189.2,350.83,node,1217.81
218.01,82.93,node,452.72
293.77,188.68,node,288.34
37.86,61.01,node,703.44
134.39,342.39,node,0
320.33,163.91,node,1295.75
328.69,249.62,node,392.75
86.68,76.16,node,871.29
107.9,143.85,node,0.92
334.45,255.17,node,540.96
304.19,16.67,node,385.74
116.94,330.79,node,313.7
61.1,113.05,node,814.39
301.94,167.2,node,0
51.79,109.31,node,0
35.26,53.7,node,1002.14
373.27,204.86,node,310.01
59.63,303.25,node,0
132.06,359.67,node,558.36
314.39,6.83,node,0
236.47,362.31,node,733.55
94.78,111.98,node,0
262.54,350.06,node,0
329.56,243.78,node,1049.46
100.5,146.61,node,0
202.9,325.06,node,101.1
267.85,13.32,node,1040.48
245.6,304.28,node,1270.06
259.73,95.89,node,784.43
364.57,274.2,node,353.04
191.53,259.79,node,0
53.12,102.7,node,98.03
216.11,315.87,node,0
79.25,63.09,node,0
198.44,330.2,node,850.03
125.18,102.36,node,488.45
369.05,258.22,node,1161.09
190.11,353.75,node,1470.3
80.06,61.19,node,0
244.58,339.01,node,726.77
79.5,329.19,node,0
366.57,167.36,node,0
228.1,80.86,node,127.88
64.01,83.77,node,1333.73
276.84,215.38,node,214.7
360.06,275.99,node,1396.29
291.14,202.59,node,1246.3
191.25,270.15,node,329.79
169.01,286.46,node,1327.64
331.41,205.97,node,1046.8
62.73,156.15,node,1578.09
72.34,35.01,node,0
309.49,12.79,node,475.82
124.08,365.65,node,637.77
172.48,310.33,node,458.87
296.02,61.37,node,269.74
90.66,292.99,node,739.62
28.95,192.31,node,193.27
205.43,86.72,node,606.91
201.43,320.62,node,1004.27
193.53,260.19,node,0
131.86,352.88,node,0
341.92,213.75,node,0
204.01,342.56,node,1463.26
221.87,272.39,node,1144.06
359.35,180.59,node,7.6
269.38,350.46,node,633.97
90.48,299.81,node,181.94
96.95,134.11,node,902.33
324.78,4.33,node,1187.96
278.05,210.58,node,82.24
307.63,194.23,node,848.69
136.64,349.87,node,1029.84
285.73,320.24,node,853.44
220.42,335.56,node,250.68
351.23,165.55,node,0
92.51,344.78,node,604.67
90.29,77.33,node,678.55
44.78,103.07,node,0
94.51,297.43,node,0
318.15,357.65,node,1263.95
161.65,267.57,node,759.22
305.13,204.4,node,159.37
286.63,16.11,node,0
71.38,368.36,node,627.99
85.31,64.54,node,1266.79
89.89,61.62,node,754.11
61.29,345.17,node,1482.71
57.31,156.92,node,442.04
374.53,155.34,node,185.02
318.76,338.85,node,1022.89
56.82,47.62,node,891.15
323.51,69.62,node,273.17
230.42,291.23,node,0
189.26,64.93,node,1001.28
207.73,77.93,node,274.75
269.95,47.3,node,310.14
57.4,326.51,node,1577.53
176.99,39.94,node,0.37
251.79,322.97,node,0
109.58,123.75,node,129.37
328.36,164.7,node,0
97.58,293.39,node,1063.52
219.31,24.25,node,0
178.79,5.15,node,447.38
88.94,377.95,node,924.91
359.76,217.4,node,1024.42
126.15,322.17,node,262.81
208.58,341.04,node,1087.36
58.03,318.89,node,1128.54
219.09,375.03,node,320.43
255.25,15.83,node,1048.19
233.45,343.08,node,1147.9
121.91,344.92,node,997.31
342.81,259.63,node,0
250.02,101.96,node,1499.94
173.78,13.35,node,1044.16
193.07,87.81,node,360.9
64.27,106.38,node,470.27
291.78,326.73,node,1230.25
360.05,164.14,node,1464.76
237.41,79.52,node,255.21
129.17,315.54,node,1466.11
364.04,267.82,node,1339.5
86.2,152.65,node,0
238.68,299.56,node,1335.23
48.69,62.53,node,835.45
220.96,48.43,node,22.96
73.13,362.83,node,948.26
86.67,318.33,node,727.94
113.67,327.61,node,502.5
271.38,177.13,node,0
303.24,223.34,node,1207.93
78.02,324.7,node,1503.47
292.55,337.61,node,1058.21
297.72,167.59,node,561.17
282.3,26.21,node,0
76.54,281.75,node,810.75
181.01,304.51,node,1265.28
265.71,30.4,node,0
230.12,74.83,node,0
177.82,277.1,node,700.41
101.11,315.42,node,601.12
60.58,356.96,node,0
85.32,153.14,node,0
348.87,218.44,node,0
322.36,247.51,node,129.72
264.25,330.03,node,0
80.7,355.51,node,1355.45
53.52,57.2,node,1215.07
359.85,197.32,node,795.27
209.91,81.28,node,1210.43
201.35,332.07,node,698.19
83.6,328.6,node,1121.79
242.82,32.08,node,0
108.76,303.79,node,817.61
85.91,96.32,node,719.51
266.78,23.97,node,1461.52
115.14,361.27,node,178.32
289.78,40.63,node,0
70.55,294.1,node,420.57
294.18,45.64,node,179.76
207.14,7.18,node,807.86
305.32,207.36,node,4.13
259.29,26.56,node,0
208.05,67.44,node,365.57
281.53,176.17,node,255.31
19.93,179.71,node,1519.71
93.56,327.32,node,693.16
269.84,58.66,node,526.42
77.33,142.01,node,913.02
324.27,182.4,node,948.41
119.8,310.41,node,0
255.83,298.98,node,0
350.97,268.76,node,135.82
77.11,347.05,node,525.47
78.1,363.23,node,1145.6
292.47,211.14,node,0
196.06,256.55,node,0
301.14,47.46,node,1393.5
362.96,191.4,node,1471.17
33.44,98.1,node,873
204.1,14.28,node,183.79
298.15,232.61,node,40.79
49.15,161.1,node,160.58
337.56,38.82,node,0
86,105.37,node,0
35.67,180.48,node,23
266.55,50.88,node,271.95
294.56,30.12,node,0
115.76,146.58,node,0
119.17,128.07,node,279.39
113,339.17,node,0
33.09,103.9,node,1273.55
186.89,8.89,node,480.63
79.7,342.16,node,1203.25
