NAME: vrp_morphed_n100_mo50_dyn50_r1.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 98
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 200
DATA_SECTION
x1,x2,types,arrival.time
72.87,126.39,depot,0
157.15,4.72,depot,0
90.19,115.37,node,0
189.04,58.07,node,526.9
191.44,45.31,node,0
99.89,184.11,node,610.25
81.89,90.34,node,554.84
21.38,100.7,node,577.4
193.53,21.18,node,635.58
67.57,68.71,node,479
10.02,114.93,node,0
193.13,34.27,node,162.78
164.96,28.35,node,583.04
25.5,136.12,node,23.43
154.93,4.77,node,0
161.91,111.12,node,560.41
120.68,71.67,node,0
79.57,92.54,node,62.26
106.62,175.74,node,0
61.78,183.97,node,0
68.3,80.42,node,0
55.1,196.11,node,307.59
56.18,146.27,node,442.41
198.42,84.76,node,0
22.64,67.99,node,5.14
14.62,113.12,node,585.1
24.5,117.57,node,196.19
133.48,100.92,node,61.87
104.63,125.05,node,0
127.53,191.57,node,0
130.6,105.56,node,0
140.77,82.52,node,0
95.94,108.54,node,483.18
165.98,5.85,node,740.69
182.18,29.06,node,0
145.85,76.28,node,0
197.98,26.63,node,0
83.05,175.54,node,0
90.22,49.38,node,0
80.51,170.65,node,0
3.17,124.21,node,0
32.97,136.11,node,103.94
184.27,19.99,node,0
37.3,129.78,node,186.32
61.68,86.06,node,0
13.85,145.38,node,495.02
58.29,94.02,node,614.24
112.49,196.94,node,0
124.61,196.74,node,529.07
90.04,129.02,node,671.09
99.29,62.89,node,207.37
60.94,72.55,node,684.54
21.81,123.69,node,234.4
100.77,65.04,node,0
119.04,99.35,node,0
33.52,155.82,node,91.71
109.98,53.6,node,0
52.57,93.14,node,0
95.87,99.78,node,255.73
69.02,182.18,node,624.8
102.85,191.8,node,421.97
73.39,181.45,node,431.59
69.7,124.5,node,52.35
92.01,193.13,node,541.55
140.19,95.39,node,0
34.4,124.81,node,0
79.64,84.88,node,0
60.91,82.14,node,735.56
161.44,2,node,0
33.1,113.19,node,0
125.65,186.82,node,521.19
171.34,0.63,node,0
162.85,8.13,node,0
128.39,46.13,node,0
52.14,153.73,node,0
98.41,132.58,node,206.56
127.82,197.19,node,0
119.49,88.65,node,519.02
179.2,10.21,node,268.13
40.72,137.71,node,194.01
112.03,169.42,node,0
63.63,65.53,node,424.84
119.43,80.56,node,586.07
109.04,56.16,node,0
87.39,40.93,node,0
115.53,80.68,node,267.6
186.44,10.01,node,0
189.41,27.82,node,276.38
126.03,5.46,node,0
43.3,140.47,node,675.88
198.56,37.72,node,0
159.43,10.93,node,165.63
193.73,8.05,node,182.55
85.73,182.05,node,0
78.27,166.03,node,319.63
105.33,176.59,node,0
23.12,181.27,node,0
147.68,12.87,node,0
60.84,61.96,node,0
160.38,123.59,node,0
