NAME: vrp_n50_gm_dyn50_r2.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,arrival.time
30,66.64,depot,0
74.43,47.72,depot,0
28.76,26.6,node,0
78.83,85.78,node,114.36
40.9,4.58,node,43.06
88.3,44.22,node,0
94.05,79.89,node,353
4.56,12.19,node,367.45
52.81,56.09,node,0
89.24,20.65,node,0
55.14,12.75,node,69.19
45.66,75.33,node,0
95.68,89.5,node,0
45.33,37.45,node,93.9
67.76,66.51,node,0
57.26,9.48,node,141.89
10.29,38.4,node,237.88
89.98,27.44,node,74.46
24.61,81.46,node,0
4.21,44.85,node,0
32.79,81.01,node,71.7
95.45,81.24,node,0
88.95,79.43,node,0
69.28,43.98,node,0
64.05,75.45,node,190.03
99.43,62.92,node,239.64
65.57,71.02,node,349.3
70.85,0.06,node,135.37
54.41,47.53,node,125.54
59.41,22.01,node,0
28.92,37.98,node,31.6
14.71,61.28,node,0
96.3,35.18,node,0
90.23,11.11,node,0
69.07,24.36,node,0
79.55,66.81,node,34.47
2.46,41.76,node,0
47.78,78.82,node,0
75.85,10.29,node,203.69
21.64,43.49,node,0
31.82,98.5,node,373.64
23.16,89.31,node,0
14.28,88.65,node,0
41.45,17.51,node,203.78
41.37,13.07,node,225.57
36.88,65.31,node,375.73
15.24,34.35,node,0
13.88,65.68,node,90.06
23.3,32.04,node,166.27
46.6,18.77,node,0
