NAME: vrp_n800_gm_dyn75_r4.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,arrival.time
117.29,753.45,depot,0
1360.28,1254.37,depot,0
33.27,975.37,node,0
608.72,1309.27,node,0
675.76,188.63,node,0
306.28,1061.37,node,2600.89
1128.53,322.57,node,1115.57
21.63,938.98,node,1657.8
1169.92,1112.11,node,4403.89
692.36,845.26,node,0
1169.98,591.23,node,5526.4
22.31,1117.56,node,0
72.5,757.93,node,871.6
669.46,369.29,node,3791.46
1030.14,726.62,node,2386.36
351.67,126.71,node,0
1333.51,412.29,node,5803.05
1111.63,886.53,node,1805.82
1438.6,34.82,node,0
662.78,337.76,node,0
657.61,1018.23,node,5651.95
400.02,1147.16,node,0
598.03,1242.98,node,1824.81
371.03,117.13,node,0
1490.57,158,node,3398.74
762.15,1514.23,node,2311.17
76.26,1489.41,node,0
1237.65,1474.32,node,0
529.79,1039.9,node,5438.92
884.6,250.16,node,4588.95
1082.13,1456.23,node,4014.5
443.73,1475.3,node,5921.85
84.57,270.78,node,1612.92
681.21,117.39,node,2484.38
976.19,905.97,node,5330.66
1561.67,584.65,node,3604.41
1551.68,736.27,node,4209.08
141.58,743.58,node,0
797.41,1246.25,node,4339.4
633.1,1317.87,node,2724.38
624.53,451.77,node,659.23
509.6,1167.97,node,4518.21
1092.12,793.55,node,5872.73
455.38,106.03,node,2716.59
624.15,60.24,node,5532.95
1584.27,380.14,node,5478.26
1267.21,349.43,node,5750.53
499.85,675.82,node,4324.48
1307.39,879.6,node,1872.53
353.46,1141.98,node,5166.73
801.72,383.99,node,1349.23
267.16,1433.09,node,0
191.45,772.2,node,3383.71
1436.18,420.56,node,1253.42
149.94,511.87,node,2173.38
1384.09,1062.88,node,2857.4
442.55,1164.88,node,267.24
43.65,914.3,node,0
1259.82,1405.91,node,5785.83
573.86,654.73,node,4326.81
40.16,328.63,node,0
1193.75,753.31,node,5906.03
47.4,607.05,node,3333.26
694.18,396.1,node,4011.01
410.6,1480.05,node,2268.33
796.82,745.88,node,0
1045.37,22.31,node,5683.95
133.85,1509.16,node,6035.92
288.76,599.27,node,0
167.14,12.87,node,1298.1
1299.83,1568.84,node,3004.99
1004,604.06,node,586.98
1008.92,1577.39,node,3235.89
625.42,223.39,node,5156.33
691.61,899.55,node,1347.8
557.81,1270.98,node,0
1269.69,310.24,node,5016.1
1419.1,1137.12,node,5861.13
1041.8,905.13,node,0
948.58,16.19,node,3722.3
524.52,411.12,node,4105.28
121.1,753.57,node,0
946.22,1482.98,node,4591.03
285.34,1592.47,node,5369.38
1186.16,335.97,node,0
470.2,872.3,node,0
1022.7,1032.63,node,0
199.72,1441.77,node,3808.24
408.43,1171.71,node,2605.37
1312.92,975.54,node,0
1286.05,359,node,1478.87
73.34,1465.87,node,1613.82
1400.85,1284.42,node,3015.88
204.81,499.85,node,294.22
974.13,363.6,node,2645.12
751.31,1052.15,node,0
891.67,1177.17,node,4043.94
1168.63,744.15,node,2056.11
751.77,1381.77,node,264.2
1581.78,1080,node,4602.75
1575.47,258.35,node,0
629.26,19.34,node,0
974.16,1385.71,node,572.3
552.77,161.14,node,5057.73
699.38,499.57,node,1579.29
366.61,695.19,node,515.63
9.72,985.21,node,5375.37
38.2,542.76,node,0
94.01,927.96,node,0
1223.32,1327.48,node,3897.2
750.47,535.39,node,0
1361.33,611.23,node,0
930.75,969.1,node,436.72
299.02,793.18,node,0
974.5,174.83,node,1074.7
1429.35,1353.49,node,2017.04
1270.91,713.37,node,2385.34
806.55,1200.6,node,1928.71
676.85,1272.86,node,4505.85
1047.01,625.12,node,758.55
1420.38,23.76,node,2738.12
1427.23,1189.46,node,6068.92
285.42,109.42,node,6135.43
412,851.23,node,689.64
181.5,196.21,node,3654.13
1275.45,1081.23,node,0
175.26,89.63,node,1972.92
1326.51,1276.82,node,5561.05
1233.67,1060.17,node,5486.09
1509.9,390.79,node,4605.95
747.13,256.6,node,4291.05
1503.77,92.8,node,3760.47
1256.29,24.34,node,4115.61
1399.37,1333.37,node,1256.73
631.14,419,node,699.98
159.52,88.66,node,0
443.14,556.85,node,723.48
1155.56,928.35,node,3942.44
570.09,1286.75,node,1038.73
612.34,544.43,node,5484.53
51.15,215.76,node,4653.31
834.31,1237.78,node,0
193.72,1403.58,node,2226.35
1416.29,1580.75,node,1838.12
119.43,1047.71,node,0
1254.76,406.44,node,402.9
1366.61,1026.33,node,1734.29
59.49,720.98,node,3513.73
440.23,315.14,node,0
1027.31,969.9,node,0
1256.13,1559.41,node,548.52
640.1,318.68,node,5814.99
1496.48,695.61,node,0
624.83,543.26,node,2462.99
678.33,54.41,node,2275.97
458.27,158.72,node,2283.61
978.8,670.77,node,170.65
894.1,75.74,node,1624.39
63.95,42.45,node,2456.89
1192.45,277.62,node,1300.96
330.38,604.94,node,668.64
1050.39,941.32,node,3104.4
835.86,538.29,node,234.59
1013.5,791.28,node,0
988.1,1203.72,node,3686.59
455.83,270.5,node,0
358.09,1349.81,node,4126.43
862.43,512.48,node,1635.45
1594.2,374.22,node,5516.75
526.27,495.99,node,1896.86
517.34,1263.86,node,5498.4
56.52,407.21,node,2628.23
840.98,1476.52,node,2426.52
954.89,237.37,node,0.96
1187.34,346.36,node,0
1524.54,1001.75,node,0
783.39,411.31,node,0
133.26,1131.48,node,0
415.88,1187.85,node,665.69
1399.75,419.77,node,1836.12
1363.29,916.19,node,0
1348.65,1465.04,node,325.71
1515.05,1133.47,node,444.35
1044.29,1350.97,node,1027.31
781.05,1471.91,node,4811.27
300.41,471.42,node,3164
1140.85,1041.04,node,6304.54
136.11,226.83,node,0
737.92,1365.65,node,529.87
1497.45,1065.61,node,430.77
1352.47,1173.32,node,4335.53
1145.9,503.58,node,3333.04
198.09,1068.35,node,0
951.72,742.22,node,3372.86
1583.76,1040.45,node,2925.24
984.65,1257.24,node,966.54
436.92,1442.73,node,5637.09
101.93,843.85,node,748.49
115.69,252.97,node,4837.6
1397.62,431.39,node,2229.06
580.52,215.26,node,2109.9
1513,380.09,node,4608.73
893.31,1156.89,node,2291.06
820.26,1003.4,node,539.17
1516.43,723.78,node,5084.07
175.68,1014.89,node,5461.53
1310.25,847.2,node,0
603.75,528.17,node,2870.29
890.63,1233.18,node,0
502.19,1015.98,node,2140.95
131.75,1238.98,node,3946.16
1247.9,286.16,node,807.68
309.18,634.24,node,2242.59
1048.94,1540.35,node,0
696.24,603.7,node,1111.23
315.44,124.09,node,5404.37
1591.46,846.94,node,5839.06
714.79,1519.56,node,788.06
50.28,1369.78,node,0
1499.23,879.1,node,4217.73
1393.57,1063.93,node,0
961.99,800.72,node,252.83
478.42,1478.52,node,1111.44
1294.95,147.08,node,2211.67
1523.43,795.13,node,0
1363.29,1251.56,node,0
203.7,1391.75,node,0
1550.21,1442.48,node,3366.49
891.36,1298.21,node,1313.45
8.58,245.97,node,3663.56
217.22,1167.61,node,5520.73
9.36,1215.2,node,3022.93
1307,1057.31,node,0
1251.46,1452.86,node,6037.37
1489.71,623.65,node,1565.98
589.9,1531.17,node,0
1559.13,730.54,node,6271.01
1317.99,312.01,node,2464.39
1259.92,945.15,node,5131.16
996.52,248.64,node,0
1547.77,831.19,node,0
799.87,660.54,node,2947.26
1429.91,1323.55,node,481.45
641.67,900.95,node,1753.77
716.07,730.36,node,0
1497.25,307.76,node,0
1093.33,755.11,node,0
29.06,372,node,2068
264.84,502.53,node,1053
793.34,1386.96,node,4070.95
682.46,711.98,node,4177.55
1587.28,694.29,node,5214.26
1422.32,756.14,node,4342.05
553.21,1333.44,node,0
1129.35,16.55,node,0
1453.96,494.61,node,1864.64
1082.07,137.84,node,0
