NAME: vrp_n50_cl10_dyn50_r3.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 48
N_CLUSTERS: 10
N_DEPOTS: 2
LOWER: 0
UPPER: 100
DATA_SECTION
x1,x2,types,membership,arrival.time
81.09,58.43,depot,0,0
7.74,98.23,depot,0,0
18.61,76.64,node,1,0
15.21,78.27,node,1,0
18.41,81.04,node,1,274.06
20.8,82.56,node,1,0
13.88,68.92,node,2,74.1
14.37,74.08,node,2,0
13.92,72.81,node,2,0
17.3,70.22,node,2,0
97.89,20.31,node,3,58.18
100,17.98,node,3,11.08
94.64,20.71,node,3,199.91
93.33,13.78,node,3,0
69.54,35.96,node,4,0
69.6,47.84,node,4,196.23
74.23,35.83,node,4,68.96
80.57,36.41,node,4,372.84
56.9,46.15,node,5,43.9
60.53,45.32,node,5,145.54
52.79,36.15,node,5,177.43
61.47,41.1,node,5,112.55
34.78,28.08,node,6,394.6
24.28,25.03,node,6,0
38.14,28.48,node,6,0
40.02,23.38,node,6,249.38
45.71,76.12,node,7,229.58
44.81,73.61,node,7,0
41.3,74.67,node,7,333.86
39.48,68.57,node,7,344.92
43.41,69.36,node,7,0
57.51,77.66,node,7,171.47
50.6,73.35,node,7,0
38.6,73.54,node,7,0
51.97,81.29,node,7,0
41.95,66.13,node,7,0
44.33,74.45,node,7,237.57
50.24,72.82,node,7,0
73.7,61.63,node,8,0
77.55,59.92,node,8,0
80.2,56.33,node,8,0
82.54,60.78,node,8,87.56
3.32,96.84,node,9,0
12.87,96.96,node,9,198.04
0.64,92.65,node,9,271.62
11.31,96.08,node,9,368.88
67.22,14.98,node,10,0
72.76,7.12,node,10,0
64.49,8.2,node,10,392.4
62.7,7.4,node,10,0
