NAME: vrp_n200_cl3_dyn75_r5.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 198
N_CLUSTERS: 3
N_DEPOTS: 2
LOWER: 0
UPPER: 400
DATA_SECTION
x1,x2,types,membership,arrival.time
121.5,23.8,depot,0,0
219.32,339.5,depot,0,0
127.07,16.38,node,1,32.51
155.05,16.42,node,1,175.99
69.99,32.01,node,1,1370.73
100.86,37.31,node,1,0
96.11,19.55,node,1,574.14
127.91,20.56,node,1,1403.72
89.53,0.36,node,1,1153.67
107.54,50.47,node,1,0
119.42,44.74,node,1,1300.69
124.45,15.69,node,1,0
140.02,4.97,node,1,414.05
145.82,38.84,node,1,552.66
127,33.24,node,1,0
124.84,16.46,node,1,504.28
115.86,13.88,node,1,503.82
141.84,33.64,node,1,18.57
119.72,5.1,node,1,1286.26
126.75,7.27,node,1,1196.23
107.52,57.28,node,1,1423.05
98.58,9.3,node,1,425.94
111.96,14.02,node,1,657.75
103.02,20.72,node,1,1319.3
104.46,45.84,node,1,322.6
123.53,37.89,node,1,402.57
98.42,23.56,node,1,1107.5
130.46,25.41,node,1,381.05
121.79,6.82,node,1,449.67
111.18,17.15,node,1,885.15
108.33,36.34,node,1,0
150.39,45.39,node,1,353.7
128.44,21.86,node,1,901.8
130.96,10.85,node,1,402.85
125.85,26.53,node,1,181.55
83,54.94,node,1,42.14
99.64,0,node,1,0
121.5,25.56,node,1,15.07
121.37,26.11,node,1,200.95
102.04,33.53,node,1,160.76
144.17,10.03,node,1,638.48
126.52,19.35,node,1,827.76
120.5,39.82,node,1,1277.11
126.06,55.52,node,1,464.79
116.04,48.13,node,1,1333.39
114.02,20,node,1,1370.36
116.13,28.53,node,1,0
129.16,26.18,node,1,1187.53
131.34,10.96,node,1,389.78
117.58,34.51,node,1,0
138.55,29.36,node,1,502.91
133.15,37.59,node,1,0
131.51,20.13,node,1,238.5
118.8,34.01,node,1,0
114.02,21.63,node,1,1193.27
119.99,0,node,1,133.25
126.99,33.16,node,1,0
120.5,53.26,node,1,0
118.61,33.3,node,1,531.11
130.25,36.68,node,1,1231.37
128.36,20.66,node,1,789.05
130.75,27.96,node,1,293.17
125.5,35.62,node,1,1434.58
134.19,23.66,node,1,0
115.11,45.61,node,1,1016.28
122.37,17.62,node,1,790.1
105.96,28.23,node,1,783.37
127.86,5.11,node,1,1412.79
199.81,342.17,node,2,627.75
207.47,359.01,node,2,0
203.3,317.09,node,2,763.22
218.31,346.27,node,2,0
221.59,337.75,node,2,72.83
224.8,328.39,node,2,0
222.6,327.44,node,2,361.92
207.68,341.05,node,2,1200.87
225.27,326.93,node,2,713.35
196.88,324.65,node,2,600.76
190.38,341.37,node,2,0
227.78,365.57,node,2,542.55
206.37,332.67,node,2,1368.85
217.75,342.94,node,2,686.22
207.77,352.95,node,2,0
213.83,353.76,node,2,597.06
195.75,337.16,node,2,0
224.32,332.38,node,2,594.56
212.39,330.28,node,2,0
220.81,357.77,node,2,806.63
204.5,338.07,node,2,0
212.34,359.95,node,2,1332.77
247.21,346.75,node,2,682.94
220.28,359.27,node,2,504.66
212.64,338.68,node,2,183.79
234.51,341.03,node,2,960.84
212.44,342.18,node,2,168.07
212.84,366.56,node,2,0
213.77,353.11,node,2,1319.06
219.33,358.75,node,2,524.81
232.78,330.12,node,2,1196.05
223.4,337.39,node,2,0
226.59,338.83,node,2,0
226.12,337.81,node,2,0
233.14,344.03,node,2,1074.92
200.28,339.2,node,2,0
214.45,355.66,node,2,779.46
202.66,309.92,node,2,797.99
226.08,353.13,node,2,776.18
225.87,359.07,node,2,1060.97
232.37,326.04,node,2,0
232.78,330.99,node,2,1108.38
235.31,353.87,node,2,0
218.6,354.95,node,2,857.09
215.44,354.13,node,2,975.71
185.95,324.29,node,2,0
