NAME: vrp_morphed_n800_mo75_dyn25_r4.csv
COMMENT: MGBW+ instance set
DIMENSION: 2
N_NODES: 798
N_CLUSTERS: 1
N_DEPOTS: 2
LOWER: 0
UPPER: 1600
DATA_SECTION
x1,x2,types,arrival.time
253.8,673.48,depot,0
1356.45,1281.01,depot,0
66.08,1011.13,node,872.43
508.87,1266.22,node,3888.76
651.07,174.96,node,0
282.33,1070.3,node,0
1011.5,348.39,node,0
57.21,983.11,node,0
1211.69,1168.68,node,0
683.95,742.14,node,0
1165.24,643.96,node,0
52.41,1119.93,node,0
97.2,847.87,node,0
665.34,375.22,node,0
1055.62,751.09,node,0
393.62,120.33,node,3086.19
1291.64,509.71,node,1675.25
1121.72,878.26,node,0
1217.57,49.74,node,0
659.6,352.56,node,3427.91
657.41,882.32,node,0
365.71,1142.71,node,2944.33
501.24,1214.5,node,3899.26
410.71,112.35,node,5314.1
1283.29,223.07,node,0
904.08,1480.81,node,0
98.68,1402.26,node,0
1260.65,1457.6,node,5937.57
444.79,1058.44,node,0
825.76,287.32,node,0
1147.62,1436.91,node,3088.44
388.37,1403.37,node,4208.58
194.55,229.92,node,0
650.05,114.97,node,2787.24
1019.13,891.14,node,0
1466.98,646.81,node,0
1459.19,763.14,node,0
151.6,832.23,node,4818.29
931.15,1275.34,node,0
525.3,1271.65,node,0
628.38,448.96,node,0
433.5,1156.68,node,3915.97
1101.03,801.15,node,0
474.73,103.67,node,0
607.01,62.33,node,0
1478.54,495.86,node,0
1122.16,369.38,node,5653.58
537.79,616.19,node,0
1273.99,875.31,node,859.27
330.2,1138.89,node,0
767.02,393.54,node,0
246.22,1361.64,node,3535.71
189.26,848.05,node,2473.78
1370.31,518.92,node,2931.44
246.58,414.2,node,0
1377.64,1137.85,node,0
385.13,1154.96,node,0
69.79,956.32,node,0
1278.52,1400.03,node,527.05
594.21,601.82,node,0
157.84,275.32,node,0
1185.86,768.97,node,0
167.12,487.54,node,962.79
684.29,400.25,node,0
352.79,1392.36,node,0
765.74,672.6,node,0
921.28,36.12,node,0
143.8,1418.36,node,5270.72
379.44,555.46,node,0
257.01,30.18,node,3779.77
1310.19,1533.1,node,0
923.2,561.76,node,0
1093.09,1530.23,node,0
606.4,198.75,node,0
684.09,794.65,node,0
466.76,1235.32,node,0
1119.82,338.71,node,0
1405.87,1187.62,node,0
1069.86,890.02,node,0
848.14,31.53,node,0
548.75,409.67,node,4763.51
134.22,842.49,node,4938.33
1042.15,1457.88,node,0
259.68,1480.65,node,3815.02
1068.52,356.74,node,0
515.49,766.77,node,0
1052.04,995.01,node,0
193.55,1363.77,node,1769.52
365.12,1161.69,node,0
1277.55,949.21,node,0
1134.78,376.87,node,1714.21
97.03,1380.96,node,0
1393.14,1300.21,node,0
289.65,404.05,node,0
908.33,376.65,node,0
846.47,1002.88,node,0
1003.91,1221,node,0
1164.5,761.34,node,0
892.91,1378.99,node,0
1529.45,1148.28,node,0
1478.21,393.42,node,0
608.08,25.28,node,0
1064.24,1382.21,node,3445.84
551.59,155.06,node,5185.52
692.57,486.55,node,0
435.79,631.57,node,5602.36
43.38,1015.81,node,0
159.25,439.49,node,0
108.11,965.23,node,0
1252.11,1335.67,node,385.29
738.95,522.82,node,0
1315.87,663.56,node,768.52
982.28,940.37,node,429.67
383.43,707.41,node,2303.41
871.81,158.86,node,5180.52
1420.07,1355.17,node,5149.44
1243.27,745.13,node,3857.14
940.95,1239.28,node,0
842.1,1295.78,node,1690.79
1069.5,669.03,node,0
1204.62,40.11,node,0
1410.66,1231.89,node,0
342.79,105.85,node,0
471.27,749.28,node,0
268.32,172.49,node,0
1289.06,1134.88,node,0
259.07,90.02,node,2164.73
1330.28,1292.92,node,0
1218.45,1014.82,node,5564.2
1424.97,499.85,node,0
701.62,224.81,node,4777.65
1273.77,94.08,node,0
1078.13,39.13,node,0
1391.27,1340.88,node,0
635.42,418.37,node,0
254.18,89.21,node,0
486.28,530.63,node,0
1157.34,914.34,node,0
478.97,1248.65,node,4804.87
623.3,518.33,node,0
172.86,186.4,node,0
948.57,1265.74,node,0
189.38,1341.46,node,0
1401.39,1532.55,node,2975.36
128.18,1061.26,node,5799.2
1228.33,511.92,node,0
1364.2,1103.27,node,3439.47
85.9,815.98,node,0
464.73,270.77,node,256.14
1058.42,941.72,node,0
1278.42,1520.78,node,0
642.07,335.6,node,4911.44
1421.73,729.49,node,0
631.4,522.83,node,0
651.01,58.81,node,0
475.87,147.94,node,0
1015.98,706.48,node,1531.7
807.92,81.03,node,3220.63
182.71,53.37,node,3327.58
1062.72,313.19,node,0
410.58,559.8,node,0
1070.31,924.25,node,0
798.31,515.32,node,0
1041.98,801.36,node,0
1075.63,1239.73,node,0
477.41,235.26,node,0
314.46,1295.96,node,4002.19
817.97,493.52,node,0
1486.17,491.25,node,0
558.68,477.44,node,0
452.05,1236.52,node,0
177.47,332.64,node,0
959.58,1452.48,node,0
881.11,277.67,node,0
1061.09,366.24,node,0
1485.86,1087.3,node,0
756.61,415.7,node,0
135.4,1131.39,node,0
364.45,1172.92,node,0
1339.53,522.29,node,0
1320.35,905.86,node,0
1349.35,1448.85,node,4320.26
1478.55,1187.87,node,0
1101.92,1354.23,node,0
912.43,1448.72,node,0
380.87,459.43,node,0
1146.84,1000.26,node,0
234.29,195.48,node,4827.41
886.05,1366.32,node,0
1465.68,1135.65,node,5245.62
1353.48,1219.02,node,0
1145.68,581.95,node,0
195.93,1075.5,node,0
993.56,761.96,node,0
1529.99,1118.33,node,0
1069.25,1281.65,node,0
375.35,1367.12,node,0
117.51,904.13,node,0
218.41,215.32,node,0
1338.91,529.68,node,0
574.54,196.56,node,0
1424.4,495.45,node,0
993.71,1199.68,node,0
897.51,966.58,node,0
1433.34,752.86,node,0
177.14,1030.03,node,0
1287.69,848.71,node,0
615.19,508,node,2983.01
999.82,1264.16,node,2929.77
426.07,1038.6,node,0
139.1,1215.04,node,0
1110.81,318.72,node,0
393.82,583.45,node,0
1120.07,1502.61,node,5092.54
688.92,569.58,node,0
371.74,117.27,node,0
1502.12,850.48,node,0
870.83,1483.68,node,0
69.05,1327.79,node,0
1418.96,874.55,node,0
1385.44,1134.28,node,0
999.74,808.43,node,0
414.17,1401.96,node,0
1114.01,136.68,node,0
1440.58,807.49,node,0
1361.65,1276.61,node,0
198.29,1336.06,node,4811.18
1506.87,1425.22,node,5222.55
1004.71,1314.96,node,0
136.04,210.57,node,4293.52
215.86,1166.19,node,0
41.14,1196.31,node,0
1317.65,1129.99,node,0
1276.28,1436.8,node,0
1415.77,673.49,node,0
495.31,1437.46,node,0
1467.72,757.75,node,0
1153.55,341.16,node,0
1245.89,933,node,0
912.94,286.09,node,0
1463.17,836.35,node,0
767.6,605.35,node,1016.81
1417.68,1331.65,node,0
645.37,786.85,node,0
702.47,658.31,node,0
1415.27,434.97,node,0
1103.33,769.1,node,42.45
152.82,307.08,node,0
357.29,482.32,node,0
928.44,1383.11,node,0
676.73,642.61,node,0
1484.56,731.29,node,0
1366.54,775.7,node,2888.02
464.8,1283.26,node,0
985.22,31.92,node,0
1383.77,577.12,node,0
949.36,129.47,node,5988.48
1095.44,1327.74,node,0
341.44,674.56,node,0
1008.57,848.24,node,4128.78
487.29,585.57,node,1279.03
715.66,655.71,node,0
395.56,166,node,0
432.14,55.18,node,0
922.05,47.78,node,0
702.97,119.85,node,0
352.38,540.27,node,0
377.63,1196.18,node,4815.29
1190.58,1228.52,node,0
877.79,144.86,node,0
202.42,1437.91,node,0
210.28,198.97,node,0
1456.37,792.24,node,0
605.62,791.08,node,2310.99
1145.46,1465.27,node,0
1353.47,1321.66,node,4969.77
449.63,753.6,node,0
175.65,492.48,node,0
1002.51,865.86,node,0
1340.54,1294.12,node,0
598.25,869.33,node,0
534.1,157.55,node,0
943.43,334.25,node,5405.95
1494.36,1352.05,node,0
1001.67,784.25,node,0
936.21,1270.85,node,0
233.71,1272.73,node,0
1303.52,565.09,node,0
389.79,306.38,node,0
1092.37,962.49,node,0
910.72,557.56,node,0
98.85,1354.96,node,0
1429.39,357.11,node,0
862.81,289.92,node,0
1372.83,1103.08,node,4394.94
794.12,318.76,node,3792.56
373.35,1075.22,node,0
998.29,822.87,node,4652.54
1287.31,1217.31,node,2130.42
1113.15,606.33,node,0
713.46,162.29,node,0
726.44,595.24,node,0
1025.17,862.72,node,0
873.15,1228.03,node,0
890.57,308.56,node,0
42.2,977.83,node,0
1488.9,813.33,node,671.21
823.95,1466.87,node,0
184.92,1381.28,node,0
1208.98,289.82,node,0
822.17,478.23,node,0
1397.65,1178.86,node,4332.96
80.8,1201.81,node,2704.77
1358.11,822.86,node,0
1033.94,379.86,node,0
1096.84,302.66,node,0
1330.52,582.23,node,0
748.15,76.21,node,1256.74
1455.3,1134.05,node,5077.29
309.99,1183.77,node,0
168.21,324.92,node,0
541.37,672.98,node,0
