1,243.52,39.56,0
2,110.2,330.31,0
3,213.52,286.43,0
4,217.17,279.61,0
5,205.88,337.23,804.55
6,234.08,56.13,0
7,298.01,190.07,0
8,45.73,75.01,0
9,130.63,341.56,0
10,319.93,166.74,0
11,325.89,227.24,1141.43
12,82.47,79.9,0
13,91.05,124.82,1374.16
14,330.3,228.72,1282.06
15,285.53,12.47,1477.81
16,116.22,333.16,0
17,62.24,109.35,257.93
18,312.12,177.86,652.52
19,56.92,101.54,0
20,46.14,73.07,917.07
21,360.02,203.53,720.24
22,82.47,319.07,0
23,130.41,358.86,1282.07
24,288.57,5.14,0
25,231.26,345.66,394.36
26,84.92,107.39,1435.79
27,246.24,337.27,462.95
28,327.53,228.15,0
29,87.9,130.51,0
30,205.84,324.29,0
31,262.3,12.09,1453.57
32,240.11,308.62,85.02
33,260.81,74.09,216.79
34,351.29,245.45,0
35,204.34,282.57,1408.64
36,55.8,99.13,0
37,218.95,313.62,376.31
38,73.86,76.31,873.48
39,200.38,328.88,412.33
40,113.73,98.17,0
41,356.91,236.7,231.25
42,207.5,337.8,0
43,74.25,75.5,0
44,242.21,337.64,294.72
45,91.94,333.34,0
46,356.36,174,0
47,239.14,55.78,0
48,63.4,84.67,0
49,290.88,209.2,0
50,342.9,236.37,0
51,302.96,197.94,1007.24
52,203.09,287.83,1432.32
53,188.85,296.54,0
54,330.07,202.97,541.23
55,65.34,132.26,6.25
56,69.95,49.28,0
57,284.89,9.64,0
58,124.5,362.61,0
59,186.06,311.63,0
60,287.25,51.83,226.71
61,97.32,309.43,0
62,39.87,157.71,0
63,226.82,51.03,0
64,205.51,318.47,164.51
65,205.93,280.87,1452.83
66,129.23,352.29,701.73
67,339.59,209.96,94.38
68,214.99,332.63,0
69,226.05,291.1,0
70,346.26,186.2,733.99
71,249.15,335.78,651.87
72,93.95,307.91,843.9
73,83.67,118.5,0
74,292.9,2.82,637.61
75,300.09,202.52,0
76,309.28,193.33,0
77,130.41,349.06,0
78,274.75,317.79,1026.2
79,223.09,332.52,1133.45
80,344.04,174.75,0
81,101.71,342.39,856.49
82,78.98,85.72,0
83,48.18,98.24,0
84,99.67,312.8,0
85,281.81,341,9.51
86,183.21,284.81,620.81
87,312.5,201.28,9.61
88,272.81,12.01,912.57
89,85.98,358.72,0
90,80.05,72.76,566.98
91,80.73,74.75,0
92,71.73,341.61,0
93,62.39,133.7,200.48
94,363.55,165.51,0
95,280.94,329.41,0
96,57.82,65.03,0
97,304.21,56.98,0
98,230.37,299.55,1182.77
99,204.8,52.24,0
100,221.63,53.19,0
101,263.63,36.16,1258.86
102,69.59,329.48,0
103,197.62,30.65,192.24
104,241.52,319.9,0
105,100.98,119.42,0
106,326.23,172.22,1090.6
107,103.33,314.13,0
108,229.37,17.05,0
109,212.98,3.33,0
110,95,368.32,0
111,349.52,209.31,0
112,124.89,326.9,476.2
113,217.17,333.18,339.45
114,81.44,327.37,0
115,219.15,366.7,38.93
116,254.03,14.91,948.45
117,230.93,333.94,0
118,118.47,344.28,0
119,335.99,234.36,0
120,249.78,77.58,309.58
121,200.09,11.61,281.38
122,211.96,58.83,0
123,64.31,104.83,1325.59
124,265.16,320.01,0
125,349.45,173.73,1260.58
126,243.39,58.38,0
127,127.84,321.48,1276.61
128,346.74,232.77,911.24
129,82.33,137.4,0
130,235.48,303.42,0
131,51.39,72.98,0
132,234.04,28.66,865.48
133,89.81,353.46,0
134,97.77,327.09,0
135,113.9,327.63,0
136,290.29,182.14,0
137,308.52,216.24,0
138,83.93,327.28,424.8
139,265.53,328.74,0
140,304.87,174.35,0
141,271.37,21.25,420.49
142,85.4,297.47,795.51
143,199.9,307.64,1038.69
144,263.9,28.53,0
145,240.42,52.14,0
146,196.76,292.74,611.3
147,103.55,322.55,536.84
148,79.23,352.03,1240.03
149,80.66,134.57,109.21
150,345.28,214.24,1370.75
151,321.18,223.94,1177.8
152,246.88,323.56,795.37
153,90.06,351.43,0
154,55.33,74.52,0
155,344.82,195.39,0
156,227.64,51.82,1157.12
157,209.22,329,1235.23
158,92.34,331.61,858.55
159,247.24,24.65,0
160,108.99,313.15,283.09
161,82.84,97.43,840.51
162,261.92,20.97,0
163,116.14,354.77,510.04
164,272.59,29.51,575.23
165,87.04,311.73,562.6
166,276.87,33.76,1147
167,225.23,6.76,239.37
168,306.8,206.78,533.29
169,256.45,22.58,889.77
170,223.17,44.57,281.18
171,296.87,180.17,0
172,29.8,152.12,1001.58
173,96.89,329.64,128.68
174,263.79,47.58,1215.83
175,72.96,121.14,0
176,323.62,183.97,0
177,118.15,318.86,0
178,246.19,305.52,1068.69
179,339.92,236.89,183.09
180,92.51,343.26,0
181,91.61,354.32,1350.14
182,303.06,206.59,1079.72
183,208.3,280.36,1480.79
184,284.83,37.05,540.99
185,350.15,191.25,0
186,36.06,96.39,1131.65
187,214.19,13.47,0
188,306.9,221.96,796.36
189,56.34,133.74,0
190,307.75,30.21,0
191,78.38,101.32,0
192,43.6,154.11,0
193,262.56,43.31,0
194,284.45,25.91,0
195,102.93,134.15,436.92
196,105.47,120.96,0
197,112.08,339.77,1099.41
198,33.64,103.82,567.07
199,207.24,8.7,1319.5
200,83.95,340.76,1448.7
