1,70.77,2.99,0
2,30.96,75.63,0
3,59.83,60.44,310.98
4,53.52,62.39,197.34
5,48.17,50.66,82.36
6,50.71,59.78,98.13
7,51.87,55.86,0
8,59.05,55.66,135.63
9,59.33,54.21,95.87
10,52.72,53.92,174.59
11,51.81,52.12,0
12,56.5,64.71,46.05
13,55.62,67.56,111.23
14,45.28,54.32,0
15,56.92,61.76,6.74
16,55.85,67.74,0
17,63.1,50.52,171.49
18,51.85,50.65,235.69
19,62.93,4.87,99.02
20,73.44,0,49.57
21,73.06,0,310.71
22,72.67,3.85,33.36
23,68.61,0,297.66
24,67.23,6.72,33.23
25,67.01,0.51,0
26,62.63,0,171.52
27,70.58,0,0
28,67.86,0,46.12
29,76.47,19.79,0
30,67.54,6.53,303.88
31,82.8,0.06,297.93
32,67.81,7.91,245.38
33,63.53,1.67,0
34,66.56,0,55.67
35,33.22,74.89,0
36,42.62,60.36,276.18
37,34.43,71.22,266.78
38,29.42,69.78,0
39,34.07,82.92,0
40,33.59,70.73,238.04
41,39.63,74.75,30.2
42,31.92,75.37,174.93
43,29.8,76.07,218.35
44,25.42,81.83,31.63
45,34.43,76.06,236.93
46,36.04,69.07,228.54
47,36.79,76.77,53.06
48,33.66,73.18,0
49,26.76,72.7,26.75
50,36.53,81.49,178.62
