1,737.77,89.11,0
2,168.07,567.99,0
3,527.7,57.83,2228.73
4,583.49,661.07,476.09
5,389.46,383.64,2438.79
6,307.57,312.98,2419.61
7,5.47,239.3,0
8,2.95,195.45,2167.65
9,795.95,337.45,514.34
10,86.31,750.22,550.85
11,334.94,211.59,809.33
12,574.31,454.86,124.31
13,594.03,161.75,2657.44
14,697.6,154.24,1772.7
15,486.29,574.89,2566.59
16,604.96,250.81,504.29
17,677.79,110.71,45.8
18,490.22,46.42,2163.34
19,634.58,744.88,669.83
20,18.28,454.67,2533.56
21,333.53,94.22,0
22,699.91,451.84,1172.82
23,517.88,432.2,349.31
24,739.58,655.75,1028.99
25,137.78,562.38,85.33
26,252.65,454.2,2319.14
27,643.41,577.05,413.22
28,791.17,601.96,2074.82
29,257.91,305.14,0
30,0.95,230.41,1162.16
31,793.74,425.35,0
32,118.68,207.72,0
33,39.49,665.43,797.67
34,477.88,324.29,0
35,257.06,58.11,0
36,422.34,763.01,262.52
37,636.34,173.75,0
38,55.15,324.5,0
39,556.02,500.53,1202.35
40,758.91,502.72,0
41,222.22,262.59,684.83
42,199.53,111.13,2630.38
43,127.55,731.73,1505.92
44,57.3,479.29,2763.65
45,445.95,599.69,486.74
46,391.87,735.16,0
47,395.43,423.01,0
48,710.7,297.58,1423.95
49,29.36,52.65,1432.95
50,163,683.5,0
51,411.02,408.33,2422.88
52,189.07,168,0
53,460.35,300.67,1516.53
54,385.81,165.89,0
55,455.48,367.39,2138.94
56,115.32,193.2,1709.45
57,116.57,94.95,1570.72
58,329.83,57.98,1378.1
59,546.41,552.79,2489.73
60,522.74,229.57,847.36
61,732.79,119.53,0
62,650.49,777.95,1225.88
63,540.71,328.41,786.8
64,646,321.45,0
65,102.45,518.85,2154.72
66,200.62,733.04,0
67,265.24,173.33,1400.3
68,325.82,438.4,2453.54
69,508.29,576.04,0
70,646.89,317.8,0
71,207.04,75.2,120.86
72,655.57,507.92,603.69
73,12.38,1.98,2037.92
74,523.52,168.42,0
75,649.38,543.22,1561.95
76,369.1,692.95,1860.57
77,162.73,639.76,1503.54
78,15.01,108,364.2
79,226.51,310,2512.4
80,732.22,630.78,2827.84
81,746.96,554.33,2022.93
82,434.03,475.42,1592.51
83,175.54,99.09,2415.52
84,391.54,444.06,1087.3
85,640.92,359.53,1998.61
86,326.1,612.93,1706.78
87,82.97,20.88,0
88,224.45,156.14,1413.18
89,289.17,704.99,2348.81
90,207.4,87.84,1207.16
91,376.55,774.84,2343.63
92,292.68,308.16,2598.5
93,97.02,686.87,0
94,37.59,709.91,25.78
95,210.24,391.27,1516.45
96,774.91,574.47,0
97,390.8,389.36,2505.46
98,382.26,790.97,1479.08
99,599.03,51.8,2234.19
100,534.11,126.13,0
101,39.53,628.28,2815.22
102,556.08,433.75,1835.88
103,290.61,333.24,1177.15
104,707.31,799.11,71.8
105,620.24,204.54,1092.75
106,111.36,406.3,0
107,236.01,63.18,2344.11
108,100.87,650.93,2769.61
109,471.92,305.74,301.3
110,449.34,641.75,1546.7
111,550.98,158.34,1628.56
112,249.02,757.12,2243.07
113,484.47,276.54,1290.73
114,792.83,417.64,1040.99
115,594.56,89.35,1032.29
116,60.69,708.78,678.04
117,360.94,763.4,536.74
118,42.83,32.3,2421.16
119,271.64,394.89,2862.42
120,587.16,180.85,2153.65
121,3.29,687.04,1491.96
122,617.53,424.75,2747.45
123,370.38,3.71,1100.54
124,576.67,222.05,193.67
125,533.2,260.16,932.42
126,457.66,470.97,1815.06
127,563.05,199.75,316.82
128,525.78,34.49,2608.91
129,231.48,88.54,1457.84
130,77.79,563,2057.41
131,769.94,751.22,120.55
132,589.07,248.94,2615.81
133,490.18,62.79,2783.01
134,95.94,257.4,93.1
135,440.21,499.92,0
136,210.21,352.19,61.66
137,718.69,641.08,45.19
138,7.34,223.43,507.7
139,188.99,456.57,0
140,104.04,33.7,2538.82
141,260.99,152.57,760.14
142,581.12,581.67,0
143,793.4,661.35,1741.91
144,572.11,408.58,2409.93
145,403.55,454.18,1227.11
146,348.84,0.92,2079.14
147,759.06,115.02,1180.26
148,96.15,692.77,1609.61
149,60.12,66.05,0
150,711.22,195.66,844.58
151,339.56,785.23,0
152,33.89,462.07,751.5
153,517.95,198.98,1875.14
154,374.9,491.96,1192.59
155,494.34,25.41,0
156,216.65,117.14,1607.27
157,125.84,562.46,2618.13
158,91.4,52.45,1109.06
159,406.15,497.45,553.56
160,438.43,749.86,1232.96
161,112.52,70.32,0
162,135.82,778.24,709.44
163,609.59,20.81,0
164,421.92,580.18,0
165,688.79,362.97,236.2
166,538.84,452.95,876.29
167,10.43,698.18,0
168,554.56,443.65,519.36
169,713.37,590.12,146.08
170,505.48,498.5,0
171,85.84,248.82,0
172,736.85,313.76,0
173,540.29,161.67,0
174,118.87,682.22,0
175,596.27,485.46,541.53
176,754.08,604.88,2164.35
177,336.63,450.01,0
178,238.18,220.72,125.33
179,207.54,588.45,1517.69
180,178.31,439.42,463.95
181,452.52,276.9,384.19
182,605.32,411.97,1133.81
183,535.68,652.61,2862.63
184,437.22,421.02,2374.98
185,649.17,162.43,2085.21
186,607.33,678.49,293.5
187,16.05,296.4,0
188,304.72,242.66,0
189,40.7,616.48,2762.97
190,638.32,586.76,0
191,738.96,671.12,2636.19
192,434.08,455.24,0
193,681.89,21.02,1370.73
194,466.85,388.9,0
195,534.66,434.14,2773.59
196,409.05,669.33,0
197,610.2,582.93,0
198,722.69,444.09,2249.4
199,656.38,58.73,0
200,57.15,109.2,2119.03
201,3.12,547.69,0
202,41.76,79.7,2354.24
203,693.25,163.03,523.73
204,461,292.78,2863.13
205,251.07,676.96,1115.88
206,767.57,189.5,1400.89
207,472.96,563.9,0
208,425.13,86.09,0
209,307.15,623.26,0
210,255.64,204.08,605.58
211,646.71,438.43,1023.57
212,33.54,27.12,0
213,290.99,644.89,1544.82
214,685.28,270.2,1521.13
215,558.36,733.03,0
216,547.59,285.69,985.63
217,278.41,780.29,0
218,443.75,307.5,320.84
219,109.79,390.94,1182.89
220,627.95,392.62,2205.59
221,709.49,9.8,1352.12
222,163.28,513.18,622
223,616.5,410.06,2154.32
224,477.09,256.28,1357.96
225,766.14,465.15,2693.79
226,126.95,493.88,944.13
227,420.78,350.62,1247.87
228,698.52,136.3,269.17
229,695.76,572.06,874.93
230,18.95,598.23,0
231,780.71,675.13,2766.97
232,392.18,427.81,0
233,311.34,241.79,0
234,334.04,365.21,1482.43
235,74.34,307.47,147.75
236,129.45,199.24,1933.95
237,324.33,523.7,2484.99
238,273.45,764.26,0
239,332.21,232.87,0
240,243.24,520.15,1857.58
241,448.22,429.09,1319.38
242,124.7,477.96,295.73
243,765.26,19.92,1011.59
244,35.17,3.87,441.39
245,297.73,105.1,1807.92
246,770.09,19.85,1266.92
247,516.34,73.7,1217.8
248,49.01,380.45,0
249,327.96,157.33,61.85
250,340.72,651.74,2639.86
251,406.53,195.25,1264.42
252,359.68,391.05,1599.86
253,498.61,519.11,1107.26
254,111.98,126.97,1142.61
255,726.36,669.58,0
256,455.55,349.28,270.49
257,438.62,186.8,2362.14
258,93.46,239.08,0
259,609.62,127.54,0
260,382.7,468.45,1055.53
261,625.58,119.02,24.82
262,36.82,143.25,1070.52
263,655.88,271.38,782.79
264,215.53,147.12,2556.83
265,226.28,324.43,2615.54
266,514.58,490.85,1054.74
267,758.5,548.54,0
268,5.6,658.82,0
269,281.29,299.19,727.26
270,335.24,762.27,1655.12
271,366.3,15.07,2303.25
272,569.35,489.9,366.52
273,735.88,370.86,2631.48
274,501.69,283.78,0
275,721.75,705.94,1850.43
276,605.86,60.64,1195.82
277,110.29,706.63,0
278,122.6,150.58,1746.8
279,153.05,172.05,1993.6
280,346.55,695.63,684.95
281,69.78,48.67,339.79
282,179.02,187.92,1905.8
283,457.72,794.41,2472.65
284,320.14,542.56,1272.46
285,452.37,348.39,0
286,663.7,301.85,0
287,513.69,368.95,2374.26
288,313.2,641.48,1907.97
289,567.66,530.37,242.61
290,87.06,372.8,0
291,218.9,42.61,0
292,475.09,189.76,2824.16
293,128.15,186.59,1483.62
294,682.74,184.52,0
295,678.19,49.38,2378.61
296,382.31,397.69,469.22
297,618.95,195.3,2264.12
298,236.32,606.55,1671.7
299,52.5,437.84,654.47
300,352.43,758.45,0
301,369.68,68.94,647.51
302,272.75,758.31,0
303,148.11,577.92,2131.04
304,405.6,737.6,2428.03
305,15.35,491.07,284.65
306,618.95,128.77,1083.57
307,447.73,146.35,2383.62
308,513.17,584.15,0
309,374.75,471.62,0
310,223.38,249.99,1085.47
311,368.97,618.24,1565.76
312,634.19,269.04,107.28
313,468.45,684.54,1329.53
314,315.81,464.42,2425.01
315,648.99,332.58,1828.79
316,254.85,746.06,848.03
317,465.16,370.16,2597.58
318,364.39,79.48,1638.77
319,215.04,372.36,634.01
320,444.14,787.27,1675.19
321,184.98,740.22,1062.2
322,434.59,348.32,2049.03
323,358.06,695.78,1339.37
324,104.23,240.28,910.33
325,497.38,638.38,503.12
326,438.4,640.41,1652.97
327,119.4,309.54,2050.43
328,447.64,305.27,0
329,341.51,516.41,699.65
330,358.18,689.33,0
331,666.64,525.31,0
332,575.67,413.06,631.53
333,365.51,119.03,1923.46
334,417.01,490.21,1967.89
335,193.97,33.57,0
336,60.69,398.69,2250.83
