1,237.17,85.79,0
2,126.15,304.17,0
3,180.98,214.42,461.15
4,196.92,201.58,728.5
5,155.83,378.01,1162.45
6,185.87,136.53,633.31
7,285.31,185.89,487.75
8,22.12,33.01,883.21
9,141.91,344.04,1165.34
10,321.12,158.26,1068.51
11,334.28,294.36,900.98
12,95.1,68.7,0
13,141.59,181.9,0
14,342.75,308.08,0
15,341.51,25.06,0
16,118.36,326.03,40.16
17,58.82,120.46,0
18,281.6,145.87,0
19,41.52,124.85,0
20,13.49,14.95,1129.49
21,399.76,207.52,1098.39
22,13.95,271.61,52.77
23,135.36,361.29,859.4
24,366.03,10.21,0
25,246.89,395.63,0
26,114.51,121.16,0
27,295.12,375.66,0
28,333.62,275.04,1295.5
29,125.71,178.81,0
30,197.03,326.59,0
31,278.95,15.8,1502.78
32,256.58,295.61,880.89
33,257.57,139.49,573.2
34,391.14,331.7,0
35,165.89,214.22,0
36,47.76,109.82,0
37,210.41,320.38,0
38,90.03,36.66,615.09
39,194.56,332.84,429.73
40,148.09,110.74,0
41,393.34,301.24,0
42,155.33,385.66,616.19
43,91.7,32.59,1034.71
44,249.32,341.75,681.27
45,54.62,320.9,887.16
46,386.99,154.07,519.66
47,206.03,131.04,1223.05
48,65.23,81.98,610.04
49,248.76,227.75,0
50,394.38,355.22,533.3
51,267.51,211.89,0
52,167.57,234.78,0
53,129.34,266.29,0
54,334.1,211.96,0
55,57.53,203.94,1490.49
56,77.13,6.46,0
57,358.7,19.08,1235.41
58,123.25,371.74,0
59,145.32,307.71,0
60,313.58,80.43,1417.42
61,77.35,260.1,0
62,7.11,261.51,89.54
63,162.64,158.1,0
64,193.27,324.92,0
65,168.74,218.81,1442.71
66,137.12,354.05,0
67,346.59,221.33,167.24
68,182.04,362.42,0
69,213.51,234.98,1011.02
70,385.54,169.39,612.99
71,309.84,379.83,734.93
72,83.55,283.62,1523.4
73,123.51,165.32,676.5
74,388.54,7.35,0
75,233.96,226.69,1126.51
76,304.33,196.03,947.09
77,149.08,351.47,0
78,307.68,325.14,717.23
79,215.07,341.64,0
80,365.6,147.16,673.9
81,74.12,349.58,788.94
82,112.89,60.54,737.14
83,37.98,112.72,0
84,84.19,266.68,0
85,390.84,390.95,1074.5
86,118.52,233.1,0
87,290.39,210.64,0
88,314.28,24.31,0
89,42.17,387.62,859.36
90,95.84,48.09,0
91,108.22,35.35,0
92,40.42,352.31,979.24
93,47.17,203.35,0
94,396.49,135,1151.16
95,394.42,357.73,516.42
96,54.83,12.79,0
97,362.12,94.89,0
98,230.52,274.6,0
99,158.18,90.33,0
100,179.92,127.4,1252.7
101,282.6,69.59,87.47
102,33,320.57,0
103,135.73,58.51,0
104,272.32,329.09,655.6
105,126.78,132.4,0
106,332.63,149.67,779.99
107,86.07,251.9,607.73
108,199.18,38.65,193.18
109,110.42,8.8,0
110,76.81,397.22,0
111,380.25,233.58,670.37
112,128.69,312.73,0
113,191.38,356.76,0
114,11.2,301.95,1085.46
115,218.98,391.68,133.21
116,257.7,17.66,956.74
117,238.51,361.36,0
118,128.77,346.2,854.99
119,356.45,310.16,0
120,250.5,150.73,0
121,121.16,16.84,730.67
122,155.28,145.76,620.92
123,64.19,109.5,0
124,345.02,340.19,550.53
125,381.24,144.96,0
126,225.46,121.79,0
127,131.82,303.65,1326.62
128,398.65,337.93,1076.35
129,93.93,183.17,352.99
130,245.07,291.85,0
131,43.27,41.63,1104.65
132,194.81,87.99,0
133,39.78,381.58,0
134,64.47,300.82,560
135,113.2,327.58,0
136,233.55,167.11,0
137,292.68,237.54,0
138,66.21,319.53,1091.17
139,346.59,355.36,334.64
140,283.43,154.08,1035.19
141,304.16,36.13,0
142,58.83,250.3,0
143,143.22,298.25,0
144,269.33,34.15,0
145,209.53,120.21,1506.9
146,139.92,245.82,0
147,96.21,301.17,1012.46
148,23.28,366.82,202.8
149,94.65,190.3,0
150,356.03,226.85,1421.11
151,324.73,294.65,0
152,299.01,342.98,489.27
153,61.96,363.66,0
154,49.9,22.55,0
155,389.89,201.16,0
156,174.45,140.22,0
157,185.61,338.22,903.39
158,66.12,322.57,0
159,233.97,46.93,1102.09
160,108.31,285.07,0
161,92.04,94.11,1250.46
162,276.48,29.98,0
163,113.14,374.26,1032.76
164,324.16,62.87,909.65
165,37.57,258.82,0
166,328.81,69.41,0
167,170.97,8.03,0
168,302.35,208.53,1055.65
169,264.95,34.51,816.31
170,177.81,113.2,664.01
171,250.86,168.17,0
172,0.19,234.91,1229.11
173,86.9,322.68,0
174,281.95,80.8,977.68
175,86.07,183.77,435.57
176,325.57,179.26,160.51
177,123.11,293.5,0
178,275.1,285.9,0
179,373.07,332.49,0
180,46.31,354.63,0
181,51.08,381.06,1251.46
182,271.29,220.25,131.28
183,171.58,208.93,0
184,333.76,68.28,0
185,388.58,191.71,800.14
186,28.2,101.53,1305.23
187,183.91,15.91,0
188,280.63,253.92,0
189,34.78,215.82,0
190,397.18,56.04,0
191,101.24,113.48,222.97
192,19.82,233.21,1170.13
193,274.53,66.01,16.93
194,314.77,38.52,0
195,141.44,171.45,0
196,146.58,142.3,784.27
197,114.84,337.97,0
198,31.99,104.05,0
199,146.18,9.26,1268.79
200,71.21,344.96,623.89
