1,42.34,61.53,0
2,97.55,25.38,0
3,27.28,82.38,174.7
4,33.44,87.47,289.96
5,21.91,86.21,341.93
6,32.29,83.3,80.65
7,26.63,82.84,0
8,33.23,85.31,166.88
9,40.36,74.2,259.22
10,26.18,89.4,284.47
11,25.05,95.63,227.53
12,69,0,13.28
13,66.47,3.98,26.36
14,69.69,6.27,166.89
15,77.85,1.26,309.72
16,66.34,5.25,226.03
17,62.26,6.54,349.12
18,70.73,0,165.36
19,61.7,4.9,325.97
20,65.05,9.57,251.42
21,65.73,4.85,148.94
22,71.68,0.76,297.39
23,74.5,7.12,160.6
24,54.29,59.85,0
25,31.89,67.74,163.82
26,42.39,70.04,82.02
27,37.21,75.52,27.8
28,49.84,60.45,78.1
29,48.25,61.11,77.07
30,52.87,58.37,219.58
31,43.24,56.06,23.55
32,41.86,56.74,106.75
33,19.04,43.95,297.16
34,4.77,52.8,0
35,0,52.37,0
36,4.07,47.09,296.51
37,0.24,49.72,0
38,14.33,48.05,161.18
39,4.36,49.54,0
40,7.01,47.05,0
41,5.76,60.81,259.31
42,87.15,29.11,0
43,100,20.39,199.75
44,87.48,18.18,0
45,98.22,33.74,0
46,100,26.35,0
47,91.58,20.93,0
48,97.95,25.78,290.29
49,96.64,14.48,294.32
50,99.04,24,165.01
