1,81.76,653.75,0
2,642.92,15.28,0
3,391.74,111.64,0
4,367.14,114.56,1068.03
5,407.7,111.05,0
6,383.05,89.55,0
7,362.64,98.13,0
8,387.79,85.41,0
9,363.1,91.93,2110.13
10,365.19,97.63,1424.86
11,357.58,76.17,1792.85
12,398.58,108.88,1868.87
13,381.38,74.46,2355.43
14,332.26,114.59,47.57
15,386.65,108.32,0
16,387.24,113.62,707.47
17,376.72,74.97,0
18,373.6,124.59,1934.46
19,366.83,82.95,0
20,346.4,104.78,0
21,387.12,113.66,1392.58
22,385.29,115.42,439.47
23,396.45,92.49,223.95
24,363.49,111.97,546.68
25,404.11,101.22,1361.87
26,389.86,115.2,0
27,368.7,102,2056.11
28,382.74,110.65,0
29,369.13,80.72,1837.42
30,386.38,76.22,0
31,368.55,115.54,0
32,368.38,102.84,0
33,362.59,104.2,0
34,387.37,117.62,506.16
35,385.09,97.82,0
36,362.22,95.51,0
37,387.14,126.83,131.67
38,379.97,91.61,1180.64
39,357.99,94.49,0
40,400.56,76.96,818.39
41,360.23,104.63,0
42,42.31,671.37,0
43,78.41,650.76,0
44,88.98,688.78,559.2
45,69.04,645.22,2553.4
46,88.9,633.7,0
47,81.26,656.61,0
48,84.92,654.43,1492.57
49,90.67,648.94,1759.4
50,84.75,665.76,1890.59
51,89.2,656.48,2548.7
52,83.04,684.46,2635.98
53,78.43,650.69,0
54,84.82,666.11,1038.68
55,81.66,654.26,306.14
56,71.99,671.46,0
57,76.6,657.74,2215.72
58,97.02,632.77,0
59,99,660.85,2054.04
60,78.55,661.88,0
61,74.43,653.63,2717.31
62,71.37,659.87,0
63,78.4,650.82,0
64,99.62,672.56,835.54
65,72.87,664.7,0
66,88,663.17,1620.03
67,89.77,646.18,0
68,81.79,645.4,0
69,77.87,647.34,2679.31
70,79.85,663.94,100.57
71,66.67,659.22,187.98
72,84.52,665.98,0
73,61.96,660.68,0
74,85.93,647.53,0
75,83.34,648.99,0
76,103.01,657.62,0
77,80.11,652.96,85.78
78,74.08,657.17,0
79,69.44,656.17,0
80,58.02,650.04,0
81,95.83,648.55,1732.47
82,90.28,680.02,767.23
83,94.83,661.87,1032.12
84,91.69,636.37,0
85,70.06,679.68,0
86,75.06,668.28,0
87,87.94,637.24,0
88,91.08,647.12,0
89,436.1,474.25,2784.48
90,456.76,492.87,1532.14
91,449.71,492.06,2897.16
92,415.95,481.5,0
93,434.2,471.28,0
94,430.73,476.56,0
95,430.89,467.26,1287.73
96,421.22,508.64,0
97,449.09,483.55,0
98,462.06,467.66,2498.94
99,442.86,496.18,1220.21
100,436.1,463.86,2004.51
101,434.2,471.65,2156.39
102,448.89,494.67,2577.67
103,442.7,476.85,1833.96
104,410.42,478.7,0
105,452,468.52,0
106,446.08,485.23,0
107,425.33,503.09,0
108,449.96,493.96,0
109,435.52,503.28,0
110,434.22,484.87,0
111,424.09,470.96,2088.05
112,440.6,492.46,0
113,435.48,473.11,0
114,442.13,456.84,0
115,427.22,459.88,1429.64
116,458.35,480.31,2626.06
117,443.16,480.46,1852.18
118,422.82,471.05,1432.11
119,452.73,484.58,944.97
120,454.52,486.84,0
121,440.88,475.74,72.31
122,468.85,477.61,1985.3
123,439,486.82,2010.27
124,445.45,461.84,592.02
125,439.64,490.3,2641.01
126,424.89,498.9,0
127,427.47,455.48,2295.01
128,499.73,314.06,1210.69
129,532.87,326.3,0
130,516.91,290.58,580
131,532.9,310.8,0
132,493.71,294.6,0
133,516.87,272.56,1365.54
134,514.86,284.03,2707.18
135,521.91,308.65,0
136,508.33,300.35,0
137,514.5,293.15,0
138,542.26,290.54,0
139,521.43,290.67,2480.49
140,523.6,331.12,1040.5
141,506.33,282.47,1187.2
142,513.65,284.92,1496.96
143,515.23,276.07,0
144,519.59,269.39,0
145,506.97,293.54,0
146,502.23,301.08,0
147,503.5,295.59,0
148,522.42,285.01,685.79
149,507.07,311.13,0
150,511.04,311.8,2614.88
151,504.71,277.29,1101.72
152,527.33,297.76,2244.02
153,519.72,278.46,0
154,538.25,297.27,732.26
155,519.07,285.35,2312.99
156,483.24,285.83,0
157,511.06,301.9,0
158,510.72,313.78,0
159,517.64,302.53,0
160,525.86,300.78,475.65
161,521.75,312.01,1722.13
162,522.76,290.28,0
163,550.97,311.52,0
164,515.51,302.84,548.01
165,536.47,293.34,1238.82
166,534.4,307.1,511.9
167,174.19,300.06,0
168,198.39,358.2,0
169,204.16,324.35,2793.88
170,189.65,359.88,0
171,208.29,328.42,0
172,186.72,336.79,1431.53
173,201.04,323.65,1834.74
174,168.17,318.84,0
175,145.25,316.53,0
176,176.12,322.55,1415.62
177,159.14,300.2,856.86
178,196.73,317.33,0
179,192.03,333.12,0
180,209.95,314.13,0
181,185.91,360.85,0
182,190.38,343.69,0
183,198.19,311.74,903.94
184,191.49,302.2,0
185,206.97,325.41,0
186,176.02,316.3,1175.53
187,208.86,326.62,2825.83
188,212.51,312.04,2639.1
189,197.72,308,0
190,180.38,340.29,0
191,193.29,327.72,0
192,202.85,344.51,0
193,188.58,323.45,2252.84
194,180.95,323.63,0
195,179.29,303.92,0
196,179.8,313.35,2878.35
197,183.68,313.23,1053.27
198,170.78,316.85,2390.58
199,189.4,316.9,2238.91
200,165.47,332.11,2761.7
201,171.41,292.33,1851.64
202,182.53,319.19,0
203,184.17,281.35,2037.58
204,173.89,285.21,2346.28
205,171.66,328.6,0
206,743.27,451.16,593.65
207,711.87,452.61,0
208,727.77,451.73,0
209,703.47,434.2,0
210,720.79,453.65,991.09
211,738.64,409.78,0
212,730.74,440.2,0
213,715.34,439.02,2626.99
214,723.79,444.56,0
215,725.2,470.48,2649.37
216,722.52,449.99,0
217,713.8,463.63,2625.56
218,712.63,446.6,0
219,713.7,461.07,0
220,728.83,482.6,0
221,714.75,465.12,0
222,714.77,433.65,2724.77
223,713.76,433.13,0
224,715.86,453.59,2809.06
225,708.35,455.74,0
226,711.79,465.25,2151.12
227,719.73,443.5,0
228,751.63,464.94,0
229,737.7,426.42,0
230,746.08,459.13,1525.74
231,704.86,427.23,0
232,748.36,469.03,0
233,730.67,452.86,10.26
234,750.32,422.78,0
235,724.72,444.53,1300.71
236,731.8,439.87,2608.98
237,733.34,446.78,818.08
238,717.79,475,1409.54
239,698.48,446.65,679.36
240,709.46,438.7,0
241,742.96,471.65,0
242,705.07,456.2,0
243,690.09,402.34,1764.81
244,709.28,449.79,0
245,227.78,628.76,21.66
246,219.18,650.08,0
247,218.57,622.25,2204.75
248,236.4,619.05,1149.52
249,236.38,623.43,2755.68
250,238.3,610.29,2374.22
251,248.98,613.18,1087.42
252,234.64,644.27,1329.78
253,237.06,630.25,0
254,239.44,628.96,981.06
255,260.22,655.94,0
256,228.32,635.69,0
257,234.74,625.31,534.51
258,236.86,615.2,0
259,241.77,637.53,0
260,248.67,619.83,0
261,251.49,611.01,2779.81
262,223.13,643.71,714.82
263,250.95,621.86,35.79
264,236.03,629.39,211.41
265,226.97,623.93,2635.49
266,236.06,619.79,1184.08
267,235.04,619.26,0
268,236.5,622.05,0
269,254.29,653.13,2794.69
270,233.07,651.73,0
271,239.88,610.96,0
272,233.83,638.81,0
273,237.53,642.58,0
274,240.01,605.78,946.18
275,220.64,655.02,323.71
276,255.12,634.72,1838.02
277,231.19,639.02,2879.92
278,221.39,644.3,0
279,247.02,623.8,0
280,237.01,619.41,849.97
